Term	es	nes	pval	sidak	fdr	geneset_size	leading_edge
ko05161:Hepatitis B	0.7116973401042689	5.35767509302111	8.429965880907275e-08	4.231753509371979e-05	3.847129883832229e-06	76	K06626,K09389,K04416,K04730,K06255,K04456,K00922,K04398,K04432,K03099,K04431,K02580,K11220,K04427,K03174,K04433,K12646,K04802,K06627,K04447,K07828,K03175,K07827,K04430
ko05167:Kaposi sarcoma-associated herpesvirus infection	0.671347309497992	5.110604345617714	3.211298853500466e-07	0.0001611942351429292	1.3433933537143616e-05	80	K04443,K04958,K09389,K03173,K04456,K00922,K04398,K08343,K02580,K04431,K11220,K03174,K06751,K02977,K04551,K04433,K04960,K04448,K03083,K01116,K04447,K02927,K07828,K02183,K07827,K04430,K05859,K04959,K16195,K04348
ko05163:Human cytomegalovirus infection	0.6241542823145512	4.841552837533928	1.2882840940697804e-06	0.0006465099541229264	4.97475857863869e-05	98	K05725,K04345,K04958,K09849,K09389,K03173,K04456,K00922,K04398,K04688,K03099,K08041,K02580,K06751,K04433,K04960,K08042,K03083,K05858,K07208,K07828,K02183,K07827,K07860,K07207,K04534,K04959
ko05226:Gastric cancer	0.6880338939679873	4.766060707902102	1.8786267668158274e-06	0.0009426269705921368	6.736218835296752e-05	69	K06626,K08957,K05691,K04456,K00922,K07828,K22244,K09389,K02157,K03099,K05093
ko04015:Rap1 signaling pathway	0.6222740810517515	4.728989044738656	2.25640557260931e-06	0.0011320755937778181	7.551437316332492e-05	93	K08041,K06069,K17703,K05093,K04351,K06271,K07835,K04432,K07828,K04433,K04534,K07860,K06070,K08042,K01116
ko04934:Cushing syndrome	0.6335743018451011	4.693770708670071	2.682146520882611e-06	0.0013455333163732662	8.415234709269193e-05	81	K06626,K08041,K05858,K04855,K04353,K08042,K14349,K04850,K09186,K04958,K13298,K04857,K09389,K04959,K02157,K04854
ko04990:Domain-containing proteins not elsewhere classified	0.48699660079035945	4.672856678874329	2.9703905126687857e-06	0.001490027057732388	8.771388455057239e-05	284	K23860,K23729,K24842,K24944,K23531,K24739,K24511,K23029,K17935,K17199,K24023,K17922,K24044,K24514,K23730,K24020,K24929,K23929,K24682,K24822,K24764,K24837,K17923,K23282,K24816,K19467,K24735,K24747,K23909,K24691,K23732,K24524,K24523,K05723,K24243,K24483,K23819,K17921,K24746,K24835,K24729,K24510,K24478,K07366,K24740,K24728,K23733,K24720
ko04935:Growth hormone synthesis, secretion and action	0.7227908527836717	4.63388357732109	3.58868868777229e-06	0.0017999031817739091	0.00010008454007009386	59	K05725,K04345,K04958,K04416,K04456,K04851,K00922,K04432,K03099,K08041,K11220,K04433,K04960,K08042,K03083,K01116,K05858,K04447,K11265,K04850,K04857,K07828,K07827,K04430,K05859,K04959
ko05207:Chemical carcinogenesis - receptor activation	0.6346691420318606	4.46662282913463	7.946404627867665e-06	0.003981165038827824	0.00020995237490471408	75	K23583,K08041,K02580,K22368,K04849,K04447,K00699,K04850,K04851,K00922,K04857,K07828,K07827,K04456,K15730,K08042,K04344,K03099
ko01052:Type I polyketide structures	0.61143349777406	4.434539768194048	9.22691872018433e-06	0.004621223701615279	0.00023159565987662667	81	K16381,K16036,K16391,K16387,K19205,K15467,K15991,K16388,K19207,K24569,K16035,K20787,K16392,K25145,K20786,K16393,K16006,K14375,K16025,K24567,K14374,K16420,K15670,K15673,K20789,K16031
ko04390:Hippo signaling pathway	0.6229319661982489	4.384571728353334	1.1621418640750392e-05	0.005817001406118624	0.00027780724560269983	76	K05691,K06069,K11828,K08791,K16687,K02157
ko04024:cAMP signaling pathway	0.5926891905887826	4.321671811640399	1.548514017324365e-05	0.007743464261706299	0.0003533427439531051	90	K18438,K05869,K04851,K00922,K04950,K08041,K02580,K07830,K04353,K04955,K08042,K13293,K07188,K01539,K04351,K11265,K04850,K04857,K07860,K04456
ko04210:Apoptosis	0.6573064596381724	4.2996039827385335	1.7110358148997307e-05	0.008552689144027318	0.00037345216481724555	65	K24070,K02580,K03173,K03853,K01363,K04958,K00922,K04398,K07828,K01275,K07827,K08669,K01379,K04456,K01366,K04959,K01374
ko05165:Human papillomavirus infection	0.4859070953241443	4.274875951748639	1.9124374441625847e-05	0.009554589832309396	0.0004000181654040073	161	K06626,K05725,K10691,K06069,K06237,K19719,K06640,K00922,K04398,K06238,K06240,K02157,K03099,K02580,K11220,K06584,K03174,K14754,K08957,K06627,K07208,K11583,K07828,K07827,K07207,K04456
ko05220:Chronic myeloid leukemia	0.7642379238637923	4.264645492634473	2.0021984276974436e-05	0.010000792866651526	0.0004020414442816467	42	K02580,K04496,K03099,K06619,K04456,K00922,K07828,K07827,K09389,K08878
ko05160:Hepatitis C	0.6445529361480793	4.200170460321152	2.6671410314982325e-05	0.013299989555460873	0.0004942533835000334	66	K14754,K02580,K03173,K11220,K03174,K04456,K00922,K06698,K04398,K16194,K07828,K03175,K07827,K09389,K12646,K03099,K03083
ko01522:Endocrine resistance	0.7145323881884282	4.196158220051893	2.7148063046045223e-05	0.013536064916911408	0.0004942533835000334	51	K08041,K04448,K05725,K03099,K04456,K00922,K04688,K07828,K07827,K05931,K09389,K08042,K05664
ko05162:Measles	0.6766830715213074	4.192679183549299	2.7567917804782738e-05	0.013743962826680904	0.0004942533835000334	59	K06626,K03247,K02580,K04448,K11220,K04427,K03174,K14754,K12646,K00922,K04398,K16194,K03175,K10144,K04456,K07899,K04730,K03083
ko04218:Cellular senescence	0.5845997821804562	4.147164244027172	3.366185896180873e-05	0.016756558204795033	0.0005826983861664822	84	K06626,K08826,K03853,K04443,K04958,K09389,K05868,K21776,K21770,K06640,K00922,K21771,K04432,K04851,K02580,K07830,K06751,K04433,K04960,K06627,K07208,K07828,K02183,K07827,K07207,K04456,K04959
ko03009:Ribosome biogenesis	-0.420722134094248	-4.1194350182435855	3.798025123935567e-05	0.018885833192328085	0.0006355362040718848	336	K20221,K14790,K12823,K14858,K05590,K06947,K14521,K14569,K14782,K22377,K14801,K14825,K06941,K14538,K14846,K03212,K03245,K14545,K25137,K13525,K09889,K14847,K05809,K24418,K14556,K01164,K14826,K14526,K07565,K14840,K21515,K14543,K14861,K14547,K14522,K14766,K14860,K14015,K14781,K14546,K14852,K24970,K14842,K14783,K05969,K14834,K14827,K26142,K14548,K19829,K11806,K14531,K14575,K14814,K14863,K14774,K14828,K14570,K18327,K12618,K14854,K14818,K15267,K14763,K14853,K14789,K19308,K14800,K14560,K14851,K14573,K19036,K07936,K14849,K14284,K14796,K14530,K05591,K11883,K14528,K14557,K14862,K14551,K14566,K19828,K14817,K14836,K14804,K14572,K14845,K14844,K15264,K14290,K07320,K14795,K14773,K14775,K06185,K07179,K14811,K00561,K11884,K23309,K14768,K14016,K14537,K26089,K15507,K14767,K14769,K14191,K14813,K18850,K14550,K14765,K14559,K14831,K14839,K14794,K14532,K14764,K14784,K14770,K14820,K14823,K14859,K14837,K18328,K14812,K16912,K18803,K14762,K14816,K20223,K15632,K15265,K15263,K14829,K21514
ko04929:GnRH secretion	0.7767184865902063	4.100526601463159	4.1221104605471126e-05	0.02048078145351891	0.0006675159519982744	35	K05858,K04959,K04855,K04942,K04945,K04850,K04851,K04958,K00922,K04857,K07828,K04944,K04956,K04943,K07827,K04456,K04955,K04854
ko05170:Human immunodeficiency virus 1 infection	0.558295267021804	4.090238231247016	4.309303289629085e-05	0.021400849923121388	0.0006760219535605627	103	K05725,K04958,K09849,K18750,K04730,K05868,K03173,K21770,K06640,K21771,K00922,K04398,K04432,K04688,K12392,K02580,K10610,K04431,K04427,K06751,K04433,K05743,K04960,K04448,K01116,K10611,K19662,K11789,K07828,K02183,K03175,K07827,K07860,K04534,K04456,K05859,K04959
ko04668:TNF signaling pathway	0.7097553439110215	4.064073627532377	4.822360293510464e-05	0.023918149039797117	0.000733583293134016	49	K04431,K03173,K02580,K04427,K03174,K04456,K00922,K04398,K04432,K09849,K08847,K04433,K04445,K05632,K04430,K16510
ko04626:Plant-pathogen interaction	-0.6731701040130081	-4.006509182871881	6.16227305894057e-05	0.030461955717958226	0.000880660902261971	53	K13413,K05391,K13408,K13420,K13457,K18835,K13449,K13430,K13459,K15397,K20536,K13424,K13435
ko01001:Protein kinases	0.46599547080181364	4.001223722906249	6.301574185751946e-05	0.03113975080689897	0.000880660902261971	513	K08808,K13303,K04463,K08828,K17546,K04416,K22893,K16279,K18669,K04424,K04456,K06640,K19009,K08888,K15850,K13986,K04411,K02489,K11721,K00907,K14510,K03125,K19603,K08791,K08269,K08796,K08858,K08825,K04445,K11633,K07681,K13302,K03083,K07682,K08802,K08895,K08843,K19800,K18052,K08800,K05703,K08826,K11356,K08824,K08836,K04443,K04730,K07700,K16308,K17547,K08333,K08790,K04432,K17539,K08862,K08864,K04427,K08816,K04425,K04433,K20875,K08847,K07680,K20606,K13040,K06068,K20879,K04421,K18072,K16310,K15409,K04430,K19690,K11722,K08797,K04419,K05725,K06069,K08855,K19477,K07655,K05869,K20716,K13419,K13415,K13418,K20878,K20877,K08795,K18351,K08840,K07677,K05122,K14980,K08878,K20717,K04431,K16311,K08475,K13412,K20973,K06619,K08803,K19584,K08815,K14949,K05743,K04423,K08846,K06070,K04429,K00908,K07198,K04447,K17535,K06071,K16194,K11789,K10916,K20876,K08959,K07760,K05093,K07376,K06631,K08799,K17543,K20604,K16510,K08813,K17529,K07298,K08830,K08829,K05086,K11724,K08805,K06642,K11526,K08838,K17545,K19008,K07683,K02668,K20607,K08957,K08863,K11711,K17512,K07650,K08811,K04672,K21357,K08837,K19692
ko02026:Biofilm formation - Escherichia coli	-0.6877325323280419	-4.000701567284028	6.315496510245211e-05	0.03120746642203543	0.000880660902261971	50	K11937,K04334,K21090,K02425,K21085,K07781,K07773,K12687,K02403,K21086,K11935,K02402,K21088,K04336,K04333
ko04915:Estrogen signaling pathway	0.7016886864671215	3.992545755517273	6.536771458542923e-05	0.0322830730185685	0.000886880884375283	49	K05858,K08041,K04448,K04456,K03283,K04958,K00922,K07828,K02183,K04534,K07827,K01379,K06068,K04960,K04959,K08042,K03099
ko01004:Lipid biosynthesis proteins	0.4916909937938487	3.959874734008231	7.498908802516802e-05	0.03694613457100072	0.0009906453207535353	138	K12427,K13517,K18474,K05551,K00630,K00142,K10805,K22769,K12442,K12431,K12430,K04790,K04712,K13510,K12444,K13612,K12443,K11628,K12426,K01074,K12433,K13699,K11533,K00665,K21059,K12437,K03921,K11608,K13613,K05552,K12429,K23617,K11609,K12428,K03822,K12421,K11611,K01896,K00508,K13776
ko00535:Proteoglycans	0.8502766523749596	3.8652586460285128	0.00011097153810935012	0.054187377810423036	0.001428402875151122	25	K08114,K06255,K06795,K06792
ko05235:PD-L1 expression and PD-1 checkpoint pathway in cancer	0.7227629872469776	3.8549780084030907	0.00011574003278935763	0.05644899761651916	0.001440738425763722	40	K02580,K04447,K11220,K04421,K00922,K18052,K04432,K07828,K04433,K03175,K07827,K15420,K04456,K01116
ko04068:FoxO signaling pathway	0.5958488001226266	3.850930541065801	0.00011766987142691754	0.057362753963773466	0.001440738425763722	71	K06631,K13303,K05868,K07298,K21771,K08341,K21770,K00922,K08862,K03099,K06276,K04411,K01110,K13302,K08863,K07198,K07828,K07827,K04456
ko02044:Secretion system	-0.40493830558867744	-3.8339294303259708	0.00012611233591397486	0.061349792311786465	0.0015073426816384614	358	K04334,K07350,K11890,K12687,K07345,K12291,K02279,K12066,K11915,K02254,K12068,K12063,K12518,K22513,K13301,K02670,K11892,K13408,K12681,K22487,K12268,K07348,K02676,K21967,K01347,K21964,K12289,K02247,K22228,K12683,K04338,K03200,K02680,K04336,K02681,K22510,K02248,K12064,K12290,K22507,K12519,K07346,K21965,K07329,K13431,K12521,K22512,K22514,K12207,K11016,K07349,K02505,K02657,K11897,K12514,K22509,K02679,K22506,K02682,K02251,K11918,K12515,K22505,K12513,K09481,K12688,K12098,K03104,K03221,K22488,K12512,K22511,K18377,K11911,K11902,K03425,K22504,K02673,K04337,K06214
ko04620:Toll-like receptor signaling pathway	0.7368600825931164	3.8244787171886774	0.0001310490653545493	0.06367340943795606	0.00151179009893345	36	K04431,K02580,K11220,K04427,K03174,K04456,K00922,K04398,K04432,K03175,K04433,K04430,K04730
ko04926:Relaxin signaling pathway	0.6509737789564934	3.821750909868374	0.0001325074987112984	0.06435876494254027	0.00151179009893345	56	K05858,K08041,K04431,K02580,K04456,K00922,K06237,K07828,K04534,K07827,K04430,K08042,K03099
ko04072:Phospholipase D signaling pathway	0.6323078166751148	3.7519440527286476	0.00017546862711470546	0.08432426659497336	0.0018815653652792194	59	K05703,K08041,K05858,K07830,K07208,K04351,K01080,K00922,K07835,K07828,K07827,K07207,K04456,K05859,K08042,K03099,K18441,K01116
ko04722:Neurotrophin signaling pathway	0.6149818920788701	3.7518868860665617	0.00017550865194349008	0.08434266782107067	0.0018815653652792194	63	K04443,K04463,K05869,K04416,K04730,K00922,K08888,K03099,K04431,K02580,K04353,K06619,K04445,K08846,K04448,K06068,K03083,K01116,K04421,K12388,K07828,K03175,K07827,K04456,K05859
ko01521:EGFR tyrosine kinase inhibitor resistance	0.7053130514280135	3.750954747909685	0.00017616249435881137	0.08464321653318413	0.0018815653652792194	41	K04447,K05093,K19662,K00922,K04688,K02991,K07828,K01110,K07827,K04456,K05859,K03099,K03083,K01116
ko05225:Hepatocellular carcinoma	0.5518310718376658	3.738899585515797	0.00018482752996296092	0.0886169476999221	0.0019329879175292997	84	K08957,K11723,K04456,K11340,K00922,K04688,K11652,K07828,K01110,K07827,K09389,K05859,K02157,K03099,K03083,K01116
ko04912:GnRH signaling pathway	0.6679774240944216	3.7293168364823863	0.0001919996112598188	0.09189299359746884	0.001936028632361744	50	K04345,K04958,K04416,K04851,K04432,K03099,K08041,K04431,K04433,K04960,K04448,K08042,K06068,K05858,K04421,K04850,K04857,K07828,K02183,K07827,K04430,K04959
ko05215:Prostate cancer	0.6632374889617382	3.7282271459667258	0.00019283153708782308	0.09227223716514768	0.001936028632361744	51	K06626,K02580,K04456,K01343,K00922,K07828,K07827,K05086,K09389,K03099,K05093
ko04725:Cholinergic synapse	0.6724255818162318	3.690445701071873	0.00022386147202957396	0.10630528071938701	0.0022034991952714924	48	K05703,K08041,K05858,K04447,K04849,K04850,K04958,K04851,K00922,K04857,K07828,K05869,K04534,K04456,K04959,K08042,K04344
ko04151:PI3K-Akt signaling pathway	0.4773008066638228	3.6696673680923237	0.00024286628491188011	0.11479292864907471	0.0023445937504954577	136	K06626,K05725,K13303,K06237,K19719,K05717,K07298,K00922,K06238,K06240,K03099,K02580,K06584,K03083,K13302,K09420,K07198,K04447,K07208,K11583,K06071,K02991,K07828,K07827,K07207,K04456,K05093
ko04621:NOD-like receptor signaling pathway	0.557241990817823	3.6600106773428442	0.00025220473889486783	0.11893400532378948	0.0023888071495325215	77	K20898,K01363,K04958,K09849,K08645,K03173,K17890,K08341,K04398,K21356,K11864,K02580,K04427,K11220,K03174,K08847,K08846,K04448,K10630,K06068,K05858,K20899,K20915,K06071,K03462,K03175,K04959
ko04140:Autophagy - animal	0.5396218249086231	3.6545512024103046	0.0002576322462510827	0.12133190850399812	0.0023950256966304355	91	K04345,K01363,K04958,K07901,K07298,K08342,K08333,K08341,K17890,K00922,K04688,K01379,K08343,K06276,K07920,K07874,K18082,K04427,K07830,K08803,K01110,K08269,K06068,K07198,K21357,K07208,K18052,K07828,K03175,K07827,K07207,K04456
ko05200:Pathways in cancer	0.45133806998135945	3.6415250782977946	0.0002710277176463105	0.12722226535823525	0.0024498897360004405	229	K06626,K05725,K07835,K06237,K09849,K09389,K05717,K03173,K04496,K00922,K04398,K15420,K06240,K02157,K03099,K08878,K08041,K04411,K02580,K11220,K03174,K06619,K08803,K04445,K04448,K08042,K01116,K05858,K05691,K06627,K04447,K07828,K03175,K07827,K07860,K04456,K05859,K05093
ko04936:Alcoholic liver disease	0.6390108597966873	3.637277646233454	0.000275534874626171	0.12919531223405795	0.0024498897360004405	54	K04431,K00665,K00149,K00232,K02580,K04427,K03174,K07198,K04456,K04398,K04432,K03175,K04433,K12897,K04430,K04730,K03083
ko04014:Ras signaling pathway	0.5302068137307608	3.6348200515069333	0.0002781747309801297	0.13034886432606613	0.0024498897360004405	99	K07888,K07835,K04349,K12326,K16343,K00922,K25768,K03099,K04411,K02580,K07830,K04353,K06619,K16817,K01116,K07887,K07828,K07827,K07860,K04456,K25769,K05093
ko05214:Glioma	0.7036087236105925	3.6236561722944662	0.00029046768176232973	0.13570052667221041	0.002480768200475151	38	K04456,K00922,K07828,K02183,K01110,K05869,K07827,K08794,K09389,K05859,K03099,K01116
ko04075:Plant hormone signal transduction	-0.6727822463644162	-3.6221168251385225	0.0002922020968547656	0.1364529434077361	0.002480768200475151	43	K13413,K14485,K13449,K14488,K13422,K14432,K14504
ko04064:NF-kappa B signaling pathway	0.6942303417274361	3.6183334998593835	0.0002965061594193408	0.13831729116970803	0.002480768200475151	40	K24070,K02580,K03173,K04427,K03174,K18052,K03175,K09849,K04730,K12646,K01116
ko00680:Methane metabolism	0.4502028700573487	3.600744313793951	0.0003173075055993291	0.14727113699897335	0.002611284718210872	190	K03422,K00196,K10978,K06034,K00204,K00201,K18933,K15634,K25124,K13039,K14128,K22081,K00577,K00863,K16793,K00443,K06914,K00580,K16792,K13812,K10713,K00121,K00581,K16305,K18277,K01622,K00319,K14941,K09733,K00200,K01595,K08097,K14081,K00317,K22305,K00203,K11780,K22481,K00579,K22087,K11781,K14126,K03421,K17066,K15229,K00202,K00442,K10977,K22082,K00440,K15228,K08685,K00583,K22482,K13942,K00205,K16306,K11260,K16178,K00320,K14082,K00582,K14067,K00672,K22015,K14080,K16257,K01834,K00400,K19793,K22085,K00578,K22084,K00584,K07144,K25123,K00399,K22480,K22086,K00402,K00401,K05979,K00193,K22516,K07072
ko04062:Chemokine signaling pathway	0.5956534152894928	3.54582551103448	0.00039138527158422143	0.17841006026014178	0.00311981344109145	63	K05858,K08041,K02580,K04447,K05725,K11220,K04353,K04456,K00922,K07828,K07827,K07860,K06068,K05859,K08042,K03099,K01116
ko04814:Motor proteins	0.5335061217062685	3.5457278279112088	0.0003915303720891661	0.17846992649866772	0.00311981344109145	88	K10414,K10416,K10390,K24185,K10420,K10427,K26157,K24722,K20197,K21868,K11143,K10393,K17387,K10410,K10394,K10401,K10360,K10392,K10399,K10419,K10418,K17914,K10411,K20198,K10413,K10417,K10397,K10359,K24723,K20196,K10408,K10396,K25388,K10428
ko04713:Circadian entrainment	0.6524979823424785	3.5089091880154495	0.00044994850819768395	0.2022220530581973	0.0035292836111755835	48	K07376,K04345,K19477,K04958,K04855,K04851,K08041,K12318,K04445,K04960,K08042,K04854,K05858,K11265,K04850,K02183,K12319,K04534,K04856
ko05213:Endometrial cancer	0.7121177371320303	3.476960145638976	0.0005071331945347701	0.22480869791785626	0.003916628671637763	33	K06276,K05691,K00922,K03511,K07828,K01110,K07827,K04456,K02157,K03099,K03083
ko00623:Toluene degradation	0.7112671744686782	3.470329858104438	0.0005198195566666897	0.2297323786040573	0.0039537790522223976	33	K00055,K16245,K20199,K20200,K16242,K15757,K16249,K07548,K15763,K07540,K15765,K15760,K05797,K15764
