Term	es	nes	pval	sidak	fdr	geneset_size	leading_edge
ko03019:Messenger RNA biogenesis	-0.4886745772266769	-6.1366293201844915	8.429075215588e-10	4.231394864773136e-07	3.8467234165683415e-08	371	K12601,K18724,K13088,K18718,K11368,K14543,K14844,K14400,K12596,K14328,K12623,K18723,K18712,K14304,K18759,K22909,K12602,K26109,K12620,K12600,K20102,K16195,K18713,K14306,K18757,K18716,K21806,K12627,K18730,K15541,K12881,K14310,K12883,K14651,K18714,K12882,K23039,K14017,K13201,K06100,K18417,K12609,K12595,K14962,K12626,K14311,K18725,K15543,K18732,K10683,K23960,K18719,K18721,K14308,K18722,K24174,K09291,K11097,K03681,K12592,K18736,K12584,K14303,K14309,K12615,K18731,K14307,K14300,K10881,K12594,K14313,K18737,K16466,K18715,K03258,K14312,K18717,K18720,K18738,K23799,K12597,K14315,K12621,K15171,K01098,K12612,K20103,K14399,K23719,K18658,K14396,K23801,K12622
ko05200:Pathways in cancer	0.44651492686243055	5.811056116515475	6.207994784901416e-09	3.1164085356826803e-06	2.597011151683759e-07	229	K06240,K16798,K05099,K05089,K12362,K04392,K08773,K20994,K08803,K08268,K04496,K07827,K08775,K09289,K06485,K05717,K02580,K06237,K22182,K02089,K03870,K04688,K04399,K03099,K11224,K05076,K07203,K08042,K07834,K11987,K04692,K06619,K10056,K06626,K19662,K02353,K04498,K03916,K04467,K05126,K07860,K08041,K09293,K08878,K05725,K16061,K07299,K04385,K04514,K15420,K07861,K19464,K02157,K11220,K04503,K06230,K04362,K00444,K05093,K04515,K11217,K04632,K00922,K04361,K04490,K04411
ko05014:Amyotrophic lateral sclerosis	-0.42641107140256446	-5.439116977823286	5.3545291089918123e-08	2.6879375589890933e-05	2.067672009779915e-06	241	K00416,K00420,K07925,K02264,K12881,K14310,K04648,K06691,K02136,K14308,K14312,K17906,K02084,K00418,K00237,K02267,K12882,K02266,K09291,K02272,K03955,K14315,K02135,K02263,K14303,K00236,K02138,K06268,K18723,K14304,K05759,K02265,K05410,K14309,K02127,K00419,K00417,K11518,K10707,K14307,K14311,K14300,K03038,K10881,K14306,K14313,K02134,K08331,K16576,K10428,K17908,K03029
ko00199:Cytochrome P450	0.4824708067073874	5.382819296376422	7.33281437792499e-08	3.681005202022375e-05	2.629337726941675e-06	173	K24391,K12645,K16446,K09755,K21115,K24192,K21113,K16006,K14999,K20497,K21033,K09588,K23812,K17687,K21035,K14370,K16046,K17483,K23139,K24241,K21120,K23811,K21199,K12702,K13027,K15388,K21146,K19628,K21200,K24544,K17476,K16447,K10721,K04122,K24292,K24389,K15991,K14366,K13074,K20789
ko04138:Autophagy - yeast	-0.6480570115714737	-5.075230778853504	3.870259788207875e-07	0.000194268206452833	1.2952469424535687e-05	82	K08329,K04464,K08335,K01336,K21158,K08336,K05754,K17906,K08340,K21157,K08339,K21145,K21155,K17900,K21197,K08338,K21143,K09243,K08330,K17607,K09464,K17909,K08502,K16314,K21144,K21156,K09468,K08331,K18083,K17908
ko03011:Ribosome	-0.4612748719253677	-5.0505947221706675	4.404366404919813e-07	0.0002210748015809293	1.3818699595435913e-05	171	K02989,K02899,K02952,K02905,K17411,K02867,K17415,K02954,K17413,K02971,K02935,K02979,K02931,K17437,K17434,K17427,K02965,K02886,K02881,K02968,K17417,K02946,K02947,K02879,K17425,K02878,K02919,K02887,K07590,K02966,K02923,K02986,K17440,K02871,K02967,K02956,K02884,K02929,K02895,K17402,K02988,K02892,K02864,K02978,K02863,K02992,K17435,K02888,K17439,K02996,K02896,K02950,K02990,K02959,K02906,K02949,K02909,K02889,K02948,K17430,K02917,K17424,K02976,K02926,K17438,K02907,K17428,K02885,K02914,K02963,K02962,K02922,K02890,K02904,K02924,K02874,K02902,K02920,K02975,K02961,K02916,K02942,K02897,K17408,K02869,K02876,K02980,K17422,K02945,K02911,K02918,K17421,K02908,K02982,K02933,K02915,K02994
ko04990:Domain-containing proteins not elsewhere classified	0.4287707838213435	5.0342769264155045	4.796558608077817e-07	0.00024075831293774938	1.4163955419147436e-05	284	K24483,K24485,K07366,K12362,K24127,K24935,K23792,K23820,K24675,K05723,K19467,K24524,K23768,K08051,K05717,K23899,K24058,K24739,K24023,K23531,K05724,K23730,K24332,K17929,K23703,K24774,K24720,K23794,K23353,K17199,K24822,K25079,K14365,K24929,K24990,K23729,K24510,K17930,K24944,K23282,K19867,K23847,K24523,K24243,K23822,K24682,K23733,K17923,K24511,K24817,K19464,K24818,K24514,K19325,K24525,K24816,K24315,K24065,K17274,K24468,K24169,K24831,K23929,K24680,K23961,K24945
ko01004:Lipid biosynthesis proteins	0.5331586946534879	4.9240399514298065	8.477551689534124e-07	0.0004254827317440738	2.3642949711922943e-05	138	K01896,K11628,K05552,K12440,K23618,K00142,K13699,K03922,K03921,K12429,K11609,K12434,K12439,K05551,K12423,K12430,K10224,K23617,K10226,K12442,K12421,K12431,K00508,K12443,K05554,K03822,K01074,K22769,K04790,K12444,K13517,K11611,K04791,K18473,K05553
ko00190:Oxidative phosphorylation	-0.38155787952949866	-4.833013694860426	1.344815320880599e-06	0.0006748699178118199	3.5531436372740035e-05	198	K00420,K02264,K02136,K00418,K00237,K02267,K02260,K02266,K02272,K02139,K03955,K02135,K02263,K02141,K00236,K02138,K02142,K02265,K01549,K02127,K02269,K00419,K00417,K02143,K02140,K05572,K02134,K00247,K05575,K02151,K00246
ko03016:Transfer RNA biogenesis	-0.3913005502452949	-4.546585490221004	5.452322904941909e-06	0.0027333311893155657	0.00013685330491404192	257	K15447,K14528,K15452,K14526,K14289,K03540,K01884,K07237,K15443,K14169,K15453,K03537,K14522,K15326,K15457,K03539,K14547,K12161,K03538,K15902,K12597,K15442,K14524,K14655,K15435,K00777,K11375,K15322,K21027,K15901,K22503,K11376,K17053,K09119,K14533,K21947,K00599,K11377,K06963,K15463,K07254,K15903,K15323,K15458,K15325
ko04139:Mitophagy - yeast	-0.8198482819823939	-4.4817813644552285	7.4022557712272175e-06	0.0037090505663193054	0.00017694916176933635	34	K19717,K04464,K17764,K17984,K11229,K11244,K02332,K18191,K17775,K08955,K19718,K17774,K11231,K02677,K17969,K17765,K17800,K11233,K09243,K19708,K08330,K11227,K08294
ko04147:Exosome	0.44610853726248717	4.447614412482208	8.682921300184887e-06	0.004349359437437349	0.0001981284769405824	444	K20011,K12348,K16198,K16944,K18222,K17257,K05481,K17295,K06256,K01121,K17303,K05717,K12483,K06255,K10802,K06108,K06573,K14381,K07838,K04455,K03984,K13738,K07902,K10056,K17299,K10413,K12314,K17265,K01379,K04437,K08007,K06238,K10609,K06698,K14210,K11340,K16197,K18270,K08056,K06271,K03250,K13885,K13279,K08488,K06485,K06237,K01648,K05762,K01415,K05767,K17285,K18272,K14683,K13158,K09495,K01363,K14425,K12298,K17065,K05699,K16575,K03247,K07881,K10368,K17094,K10356,K12489,K14702,K10159,K17264,K14347,K08515,K17274,K17277,K01275,K00933,K06522,K01539,K06752,K04392,K12477,K10789,K00036,K12184,K17266,K09496,K07877,K16646,K07888,K17278,K05033,K16942,K13625,K07908,K18584,K09490,K04551,K17307,K05763,K06087,K16939,K00288,K18265,K05236,K05768,K07875,K15048,K00665,K17089,K07874,K04632,K01315,K00457,K07939,K05687,K12382,K08179,K01593,K07605,K06460,K06630,K17336,K12190,K04534,K00473,K12183,K00910,K05700,K10364,K07830,K07604,K03912,K01724,K16506,K11296,K01555,K17091,K17302,K17293,K04646,K01312,K01528,K07940,K08683,K10373,K11295,K12386,K00106,K04361,K01228,K07907
ko03420:Nucleotide excision repair	-0.6508022515418068	-4.325876282770492	1.5192667935925996e-05	0.007597767171955318	0.00033159649147108044	60	K10842,K03012,K03143,K03141,K03011,K10847,K03504,K10845,K10739,K10570,K02326,K03009,K10838,K03007,K03506,K03008
ko01057:Biosynthesis of type II polyketide products	0.7390715497196534	4.308472172005753	1.6438615449754224e-05	0.00821829641547396	0.00034384103982402586	41	K15956,K14254,K15927,K14251,K14256,K15926,K14629,K21297,K14257,K14632,K14628,K14252,K15932,K15928,K15970,K05556,K14633,K15942,K14253,K14626,K15931,K15951,K26056
ko04010:MAPK signaling pathway	0.491834736498045	4.278814460263056	1.8789140029396023e-05	0.00938789289091753	0.00037728593179027216	138	K05099,K04457,K05089,K12362,K12326,K04427,K04849,K04860,K02580,K03099,K04353,K04361,K04424,K04443,K05866,K04455,K04444,K04850,K07830,K04467,K07860,K16510,K04426,K04404,K20216,K21278,K04425,K04348,K04437,K04349,K04460,K04362,K05103,K05093,K04419,K04416,K04381,K04411
ko03022:Basal transcription factors	-0.7693494019878774	-4.252747061582569	2.1116404302690128e-05	0.01054455909431628	0.0004077090369211709	36	K03141,K03122,K14651,K03123,K03134,K03139,K03136,K03138,K14535,K10845,K03127,K14649,K14650,K10842,K03143,K03132,K03140,K23358,K03137,K03126,K03133
ko03041:Spliceosome	0.3925046909789652	4.060304794740004	4.9008696683561226e-05	0.024302782450022684	0.0009111987309313975	304	K13128,K12840,K12735,K12852,K12866,K13098,K13138,K13214,K12839,K12856,K13198,K10599,K04455,K13095,K23966,K14292,K13139,K12820,K13208,K13154,K13184,K12830,K13221,K13121,K13137,K13195,K12826,K24940,K12846,K13202,K12825,K13126,K14946,K13211,K09526,K17043,K13130,K03102,K13209,K13133,K13119,K11088,K12894,K12828,K09533,K13158,K13162,K11594,K12833,K12875,K13204,K13122,K09567,K12877,K09276,K13186,K13143,K13161,K13187,K12876,K12827,K13155,K25058,K13125,K12899,K13117,K20100,K13090,K13109,K12835,K13091,K13144,K12741,K13181,K13172,K25006,K13207,K13025,K06099,K13110,K12884,K11586,K09566,K12837,K13111,K12878,K13213,K24826,K12823,K11984,K13177,K23093,K06063,K13171,K13101,K14948,K12888,K12822,K13147,K12847,K09564,K13146,K12855,K03283,K12838,K12849,K10598,K12870,K13218,K12736,K12842,K13175,K26076,K13174,K09528,K12891,K12864,K08818,K13159,K08823,K12862,K12625,K12850,K13196,K12861
ko04014:Ras signaling pathway	0.5294772851568333	3.9516336543274204	7.761950168538867e-05	0.03821707372906875	0.0013916067802166112	99	K25769,K05089,K12362,K08773,K10784,K02580,K03099,K04353,K06619,K17633,K07830,K04467,K07860,K17634,K16343,K04349,K05733,K18529,K04362,K05103,K05093,K01047,K00922,K04361,K25768,K12326
ko03018:RNA degradation	-0.5507314216403976	-3.916241453330509	8.994017284513767e-05	0.04414781614866561	0.0015568954058020382	79	K12627,K12601,K03681,K12592,K12584,K12597,K12621,K12596,K12623,K12612,K12602,K12595,K12609,K12620,K12615,K12600,K12626,K12594,K12622
ko04015:Rap1 signaling pathway	0.5332642253449925	3.8648849338379323	0.00011114158257985451	0.05426812009484122	0.0018597691485028988	93	K06271,K05099,K05089,K12362,K10784,K04534,K04353,K08042,K04351,K08041,K07860,K08013,K05726,K06070,K17703,K04362,K05103,K05093,K04632,K00922,K04361,K17701
ko01059:Biosynthesis of enediyne antibiotics	0.6523506111505489	3.794066069297268	0.00014820021171613185	0.07170157535993338	0.0023998872994031675	46	K21254,K21214,K21191,K20420,K21209,K21184,K21178,K20422,K15320,K20421,K21177,K21164,K21255,K16431,K21193,K21163,K21186,K21185,K20423
ko04130:SNARE interactions in vesicular transport	-0.8027319502690085	-3.7675989750615515	0.00016482519995353329	0.07941788020844244	0.0025856953242710534	26	K08495,K08513,K08517,K08499,K08504,K08502,K08501,K21155,K08492,K08505,K08497,K08507
ko04151:PI3K-Akt signaling pathway	0.46108221582876774	3.7233195996633897	0.00019662036730760946	0.0939974235798311	0.00299101286025515	136	K16198,K05099,K06240,K05089,K04392,K00922,K07827,K06630,K06485,K02580,K05717,K06237,K19719,K02089,K04688,K04399,K03099,K07203,K09420,K06626,K05126,K05725,K04467,K07207,K04456,K23691,K06856,K13302,K00693,K06238,K06587,K04503,K06584,K05084,K07298,K07204,K04362,K05103,K10159,K05093,K16197,K11217,K13304,K07198,K04361
ko04714:Thermogenesis	-0.418679303882687	-3.6989502721432106	0.00021649300828774365	0.10299267965195394	0.0031964555929543327	154	K00420,K18179,K02264,K18182,K02136,K07200,K00418,K00237,K02267,K02266,K02272,K11647,K18181,K03955,K18173,K02135,K02263,K00236,K02138,K18183,K17797,K18184,K02265,K02127,K00419,K00417,K02140,K02134,K18178,K18177,K02260
ko00522:Biosynthesis of 12-, 14- and 16-membered macrolides	0.8456762077338004	3.6833380113157195	0.0002301995902702636	0.10914490562390351	0.003250199726512742	20	K24563,K14375,K16004,K24567,K24292,K24568,K16006,K15991,K14366,K24569,K14374,K14371,K24556,K24529
ko03008:Ribosome biogenesis in eukaryotes	-0.5365640112875504	-3.670327427058488	0.00024223997026395772	0.11451449943310713	0.003250199726512742	75	K14528,K14532,K14526,K14561,K14543,K11130,K03537,K14522,K14531,K03539,K14547,K12845,K03538,K14524,K14545,K14559,K14551,K14557,K11128
ko04810:Regulation of actin cytoskeleton	0.4930862552674012	3.6671131834774515	0.00024530423301549753	0.1158758907856422	0.003250199726512742	110	K05769,K05089,K07827,K06485,K05717,K00920,K03099,K05762,K05767,K13708,K05750,K05086,K05700,K07830,K03916,K05699,K05725,K05753,K07860,K05752,K05743,K04367,K18584,K05745,K04514,K05740,K05726,K05763,K08007,K05766,K05733,K06587,K06584,K05768,K04362,K05093,K23612,K00922,K04361
ko05163:Human cytomegalovirus infection	0.5097823263994256	3.6663563152129575	0.00024603105499498845	0.1161984968014171	0.003250199726512742	98	K04392,K07827,K02580,K02089,K03099,K04399,K04688,K04534,K07203,K08042,K11987,K05654,K04692,K08057,K19662,K05725,K04467,K07207,K08041,K07860,K05653,K04514,K04348,K05726,K04959,K07861,K04503,K11217,K04632,K00922,K08056,K04361
ko03010:Ribosome	-0.4482209100162548	-3.6503194429720303	0.0002619143700033355	0.12321917746132792	0.0033713080446583187	135	K02989,K02899,K02952,K02905,K02867,K02954,K02971,K02935,K02979,K02931,K02965,K02886,K02881,K02968,K02946,K02947,K02879,K02878,K02919,K02887,K07590,K02966,K02923,K02986,K02871,K02967,K02956,K02884,K02929,K02895,K02988,K02892,K02864,K02978,K02863,K02992,K02888,K02996,K02896,K02950,K02990,K02959,K02906,K02949,K02909,K02889,K02948,K02917,K02976,K02926,K02907,K02885,K02914,K02963,K02962,K02922,K02890,K02904,K02924,K02874,K02902,K02920,K02975,K02961,K02942,K02897,K02915,K02869,K02876,K02980,K02945,K02911,K02918,K02908,K02982,K02933,K02916,K02994
ko05020:Prion disease	-0.3914154046618826	-3.640980038392201	0.00027160219633115545	0.12747399624371325	0.003408607563956001	168	K00420,K02264,K06691,K02136,K02084,K00418,K00237,K02267,K02266,K02272,K03955,K02135,K02263,K00236,K02138,K06268,K02265,K02127,K00419,K00417,K05635,K15040,K03038,K10881,K02134,K05863,K03029
ko00623:Toluene degradation	0.7237503826228056	3.613905204125212	0.00030161937771566727	0.1405269127438463	0.00360965515718877	33	K03380,K05797,K07548,K07544,K15762,K20218,K16269,K00141,K07546,K15764,K07543,K07550,K15760,K15761,K20199,K15763,K16242,K15757
ko03013:Nucleocytoplasmic transport	-0.5001060369378327	-3.613575791976719	0.00030200302111937916	0.1406924718211485	0.00360965515718877	95	K18724,K18718,K12881,K14310,K14289,K12883,K18721,K14308,K14312,K14543,K18722,K18717,K18720,K12882,K09291,K14315,K14303,K25201,K20724,K14328,K18723,K14304,K14309,K14307,K14311,K14300,K12160,K14306,K14313,K18725
ko03400:DNA repair and recombination proteins	-0.3940326253093999	-3.6035701788252883	0.00031387594885035064	0.14580046038771738	0.0036643192168110705	424	K26122,K22685,K03141,K15080,K10882,K15077,K10739,K03114,K02344,K10992,K06661,K17815,K26123,K02830,K22817,K15082,K10983,K10997,K03011,K23387,K10627,K03508,K22825,K10807,K11272,K10868,K10991,K02544,K10570,K10864,K03872,K11137,K15338,K22756,K19025,K25510,K03504,K10845,K26124,K02326,K08739,K15361,K10981,K03509,K10898,K15079,K03008,K15364,K06663,K03012,K24663,K10998,K10842,K10958,K03143,K10957,K10847,K10959,K10881,K23388,K10982,K15081,K03009,K22823,K10838,K03007,K25829,K03506,K10683
ko04934:Cushing syndrome	0.5296414616133668	3.5692653020800815	0.0003579837607132763	0.16451260831480755	0.004084269269956016	81	K04353,K08042,K13885,K09186,K04385,K04850,K04515,K14964,K13298,K04632,K04959,K14349,K02353,K04361,K02089,K08041,K02157,K04490
ko01054:Nonribosomal peptide structures	0.6577207646625682	3.557216443449994	0.00037480532841538405	0.17154067984219257	0.004181161663656062	40	K16109,K16102,K16130,K16126,K16103,K16098,K16099,K16117,K16122,K16129,K16132,K16118,K16106,K15662,K16111,K16131,K16134,K16128
ko00624:Polycyclic aromatic hydrocarbon degradation	0.7032106513675187	3.5399071402835527	0.0004002678429659845	0.18206686003485004	0.004368140373237483	34	K18252,K11943,K18069,K18275,K11949,K18257,K16269,K11946,K14582,K14578,K18253,K18256,K00449,K14581,K18251,K18076,K11947,K11945
ko04060:Cytokine-cytokine receptor interaction	0.7006691195295686	3.520455111560448	0.00043080690559094137	0.19451577787245644	0.004601384395886225	34	K05486,K04672,K05484,K05166,K05481,K22633,K05483,K05168
ko03051:Proteasome	-0.5276919630471321	-3.4728316114160154	0.0005149983597501073	0.22786492026255886	0.005386024512386539	71	K11879,K03038,K11880,K10881,K06691,K03420,K11884,K06694,K03034,K03029,K11599,K11887,K11882,K11881
ko04090:CD molecules	0.48250846548779525	3.46249983146782	0.0005351822497137171	0.23565300152902335	0.005482887537883388	107	K05089,K06485,K06517,K06553,K06573,K05076,K06496,K06732,K20412,K06530,K06716,K01510,K06558,K04362,K04288,K06469,K05093,K06468,K06702,K06522
ko00550:Peptidoglycan biosynthesis	-0.5798033665945124	-3.4461715023504724	0.0005685893847644508	0.24837146665363397	0.005708637423035086	53	K23393,K02545,K08724,K05364,K21465,K01928,K01921,K07259,K12556,K03814,K07258,K18770,K11694,K11695,K05515,K01000,K00806,K01798,K00887,K01925,K05363,K01924,K15792,K21464,K00687,K04478,K05366,K07009,K01929,K00790,K00075,K08384,K05365,K12553,K07260,K02563,K23170,K18866,K06153,K23169,K19302,K11693,K05362
ko03020:RNA polymerase	-0.5715618726916045	-3.3909075871482757	0.0006966158610104412	0.2951871853168043	0.006856885533867479	54	K03003,K03026,K03012,K25304,K03011,K03022,K03017,K03005,K03014,K03009,K03007,K03001,K03020,K03000,K03008
ko05012:Parkinson disease	-0.34292049722673956	-3.3599632252321836	0.0007795284807150527	0.3239416570048431	0.007525448025364546	186	K00420,K06691,K02136,K02084,K00418,K00237,K02267,K02266,K02272,K03955,K02135,K04552,K02263,K00236,K02138,K02265,K02127,K00419,K00417,K15040,K03038,K10881,K02134,K05863,K03029
ko05215:Prostate cancer	0.5842411502114466	3.3147206837797256	0.0009173473769199525	0.3691705483106504	0.008636069583654194	51	K00922,K05089,K04490,K04362,K05093,K01343,K02580,K04399,K04361,K04467,K03099
ko03037:Cilium and associated proteins	0.36056068928410884	3.3111964713394193	0.0009289795966480607	0.372846847326859	0.008636069583654194	296	K23456,K19678,K19671,K10414,K24260,K21841,K20198,K16944,K24932,K07931,K23538,K06460,K25616,K20196,K19759,K25611,K08829,K10411,K25551,K23730,K24652,K25460,K16537,K19538,K16748,K18272,K25138,K24822,K24226,K19385,K19672,K21415,K23729,K16480,K25441,K16602,K16942,K20877,K16781,K19679,K25552,K16531,K25615,K10359,K19399,K24837,K23733,K19382,K19750,K19868,K25450,K26197,K24817,K24224,K16749,K06087,K24818,K16939,K22866,K25648,K10394,K19753,K17277,K21875,K16464,K24869,K19608,K08811,K16943,K25628
ko02060:Phosphotransferase system (PTS)	-0.508418950679931	-3.2945223673561417	0.0009858909808377891	0.3905274695618368	0.008998495861464912	72	K02813,K19506,K02786,K02783,K02746,K02768,K23993,K02793,K02775,K02750,K20108,K02745,K02773,K19507,K02774,K20112,K20113,K11194,K02819,K10984,K02770,K02747,K02744,K02788,K02759,K19509,K02822,K17466,K02804,K02779,K10985,K10986,K17464,K02784,K08483,K11200,K00882,K20118,K19508,K02777,K20114,K02782,K02769,K02821
