Term	es	nes	pval	sidak	fdr	geneset_size	leading_edge
ko01004:Lipid biosynthesis proteins	0.5056688091097977	3.8421227472667283	0.00012197480580833364	0.059397909692375676	0.005566486592343953	138	K05554,K12433,K12440,K11533,K13523,K03922,K04790,K12445,K11608,K12443,K05552,K13517,K11628,K01913,K10805,K00142,K03822,K05553,K13776,K10817,K01896,K03921,K11609,K04712,K12430,K13699,K12423,K10226,K22769,K00508,K12428,K05551,K04791,K12434,K11611,K12437,K00665,K12444,K11610,K12429
ko03019:Messenger RNA biogenesis	-0.38674319176851174	-3.8001911104215687	0.00014458454015975342	0.07001487421566084	0.005698485563866685	371	K12620,K12601,K10881,K23801,K18731,K14311,K14313,K14543,K18749,K12594,K12622,K14962,K11368,K14306,K18717,K09276,K18776,K24174,K14401,K14304,K14399,K18711,K18725,K06100,K18759,K18757,K18720,K05749,K00987,K12602,K12580,K18732,K10683,K14284,K18726,K04354,K14376,K18713,K06269,K15541,K13088,K14299,K12621,K00565,K13201,K14298,K12584,K18715,K18730,K12880,K14308,K14651,K18417,K19612,K18712,K14400,K18737,K15026,K12883,K14328,K10767,K12590,K03015,K23799,K14309,K12596,K12615,K16195,K18422,K12882,K15542,K14300,K05925,K18722,K20103,K18723,K18719,K14301,K14303,K12618,K23719,K03681,K14312,K14844,K01098,K18748,K18716,K02202,K15543,K14310,K21806,K12881,K18724,K12626,K11097,K18658,K12876,K18718,K12609,K12595,K14004,K12597,K12592,K14396,K14017,K18721
ko01059:Biosynthesis of enediyne antibiotics	0.6788716270792527	3.7951228896758553	0.00014757034328738428	0.07140796317545352	0.005698485563866685	46	K21178,K21254,K20423,K15315,K21214,K15320,K21209,K21163,K21256,K21177,K20421,K21193,K21166,K16431,K21185,K21164,K20422,K21162,K21172,K20420
ko04139:Mitophagy - yeast	-0.6808875863482028	-3.649500709465375	0.0002627505142402953	0.12358722060993922	0.009421482724902017	34	K11233,K11229,K08294,K04441,K17764,K17984,K04464,K19717,K08330,K11841,K19718,K11244,K17774,K09243,K17969,K17775,K19708,K02332,K18191,K11231
ko00624:Polycyclic aromatic hydrocarbon degradation	0.7078091869535187	3.6017687483914984	0.0003160594572675368	0.14673654834461763	0.010577456503220232	34	K14582,K18256,K11947,K18252,K18251,K18253,K18254,K11943,K04101,K18275,K18069,K18257,K18068,K00449,K14578,K14579,K11944,K11945,K00448,K00480,K11946
ko00362:Benzoate degradation	0.5317808306829686	3.546612280955615	0.0003902184183603996	0.17792847623892602	0.012066269443539888	94	K15513,K05549,K04107,K00481,K18364,K16249,K07104,K07537,K10217,K03464,K16242,K04101,K05784,K01032,K00217,K10219,K16246,K16245,K03381,K14727,K05550,K00449,K20942,K05783,K04110,K22270,K04118,K04117,K10220,K00448,K01857,K10221,K10621,K16244,K07823,K01617,K20943,K16243,K01825,K01782
ko01057:Biosynthesis of type II polyketide products	0.6693779649152574	3.534453914136806	0.0004086186863350161	0.18548994110494615	0.012066269443539888	41	K15972,K14633,K15942,K15928,K14629,K15956,K15932,K14628,K14252,K14254,K15970,K05556,K14251,K15935
ko00997:Biosynthesis of various other secondary metabolites	0.76211020023227	3.5045712485635656	0.0004573431729411048	0.20517935113111663	0.012754792934246367	24	K03895,K23665,K23372,K23375,K17835,K23371,K23446,K18287,K22998,K23668,K23374,K03897,K22997,K25525,K23447
ko00550:Peptidoglycan biosynthesis	-0.5667386599217289	-3.400333174519641	0.0006730379081958393	0.28678957718251596	0.016754892129579004	53	K21464,K00887,K21465,K00687,K06153,K02563,K11695,K01929,K01798,K00075,K15792,K01924,K08384,K03587,K07259,K21466,K18770,K12556,K23169,K12552,K07260,K18149,K07258,K18866,K00806,K04478,K05515,K01925,K12553,K02545,K05362,K05365,K01000,K05363,K01928,K11694,K19302,K05367,K08724,K03814,K05366,K11693
ko03013:Nucleocytoplasmic transport	-0.4775270037589541	-3.3990573982490906	0.0006761852412828784	0.2879162917624085	0.016754892129579004	95	K12877,K15043,K12883,K14328,K14309,K14310,K14311,K14313,K12881,K12882,K14307,K14284,K14289,K14543,K14300,K18724,K18722,K20724,K14306,K18717,K20223,K12876,K18718,K10577,K14299,K20221,K07936,K18723,K14301,K14303,K14304,K14004,K14314,K14298,K18725,K12880,K25201,K14308,K12160,K18720,K14312,K18721,K14315
ko00330:Arginine and proline metabolism	0.5099607032517907	3.3892261218691777	0.0007009018619943408	0.29670306906735816	0.016754892129579004	98	K00613,K00149,K09470,K00137,K00472,K01750,K19743,K06447,K12254,K17839,K14755,K00491,K21639,K12253,K00316,K08687,K00673,K05526,K22548,K05604,K00840,K00934,K13366,K09472,K12657,K12256,K03343
ko03022:Basal transcription factors	-0.6314485388854274	-3.367851359712225	0.0007575642731234566	0.3164403722036775	0.017286239323089782	36	K02202,K03141,K06634,K03123,K10842,K14535,K03135,K03122,K03130,K03144,K03133,K03138,K03139,K03143,K03137,K03131,K10845,K03140,K03132,K03134,K03121,K14649,K14651,K14650,K23358,K03127
ko00522:Biosynthesis of 12-, 14- and 16-membered macrolides	0.7989996755052007	3.334175347571199	0.0008555270664025727	0.3492686571528837	0.0186728081449605	20	K24569,K24567,K24565,K15991,K14375,K24529,K24563,K14374,K16004,K14369,K24568,K16006,K10817
ko00199:Cytochrome P450	0.4492843646701779	3.3166789605874434	0.0009109422562534331	0.3671370715246665	0.019053875526634307	173	K13074,K15991,K20789,K23139,K16446,K09588,K16006,K24391,K24241,K21199,K20660,K23812,K20497,K21200,K19628,K16447,K21569,K15981,K09587,K20666,K21113,K00488,K20495,K21120,K21146,K17873,K05280,K24192,K17476,K17483,K12645,K21033,K07427,K07440,K16046
ko03420:Nucleotide excision repair	-0.537931068868892	-3.285886794479114	0.001016618585235829	0.3998658813056634	0.020413701191535447	60	K03504,K03013,K03015,K02202,K03141,K06634,K02326,K03017,K10842,K03007,K10609,K03011,K03008,K10841,K10755,K03144,K03016,K02327,K01972,K02325,K03506,K03143,K03703,K10739,K03868,K10847,K10845,K03010,K10838,K03009,K03006,K03142,K03014,K10756,K03012,K03701,K10849
ko00361:Chlorocyclohexane and chlorobenzene degradation	0.692697244972779	3.1076381631583265	0.0018858881062526756	0.6123334256807031	0.0364121472822632	25	K07104,K16246,K16242,K00462,K16245,K15237,K03381,K16244,K06912,K21607,K00217,K16249
ko00998:Biosynthesis of various antibiotics	0.6351298394054404	3.0374680698176264	0.002385746786635057	0.6985272963079052	0.04319301885970576	33	K17747,K18091,K25563,K12250,K12635,K22598,K17476,K01841,K25597,K25594,K12632,K22114
ko00563:Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	-0.6414490606527072	-3.034521933713243	0.002409172366676815	0.7020601635991663	0.04319301885970576	26	K05291,K05292,K01127,K23362,K07541,K03858,K03860,K05294,K03861,K05310,K08098,K03857,K05286,K05289,K05287,K05283,K05293
ko02044:Secretion system	0.3880562551428599	3.022243246893793	0.002509088351338118	0.7166706216904105	0.04338619235944192	358	K12517,K07349,K11905,K02661,K02460,K18377,K04336,K02463,K22507,K03225,K12520,K08085,K12523,K21966,K13301,K02462,K02507,K12218,K12109,K12519,K22511,K02504,K12280,K02665,K07347,K12206,K07342,K07329,K04338,K10925,K11911,K11916,K22514,K12284,K03229,K12212,K12290,K02451,K02664,K02505,K21967,K22505,K12279,K03425,K12067,K11898,K22513,K11909,K12209,K02458,K03220,K13820,K04334,K10924,K12070,K02679,K12059,K02253,K12681,K22510,K12538,K07822,K12276,K02682,K11894,K21964,K02459,K02461,K21965,K07350,K02452,K12287,K07348,K04337,K06214,K12686,K02457,K07345,K12204,K12213,K12227,K12097,K02663,K10965,K12518,K12282,K12288,K07332,K10927,K12532,K12536,K03203,K18434,K22487,K12066,K12214,K02453,K12682,K12522,K12222,K12205,K22488,K22504,K12687,K07346,K22509,K12289,K12061,K02281,K12069,K12211,K02676,K22506,K12286,K12291
ko05020:Prion disease	-0.38357977178196245	-3.00313423001711	0.002672145442812912	0.7389941458236539	0.04338619235944192	168	K02138,K02730,K05635,K06693,K02731,K03033,K04441,K09565,K06691,K06268,K10881,K02256,K02125,K00236,K02725,K02133,K02265,K02127,K02734,K02738,K03038,K05863,K02739,K04963,K15040,K00417,K03039,K00418,K03036,K03031,K00237,K03936,K02736,K02135,K00412,K02261,K00419,K00416,K02266,K02263,K02272,K02128,K02262,K03029,K02134,K06068,K02267,K02136,K02137,K02084,K02126,K04961,K03064
ko03009:Ribosome biogenesis	-0.32688140650988207	-3.0023287119143505	0.002679227018212549	0.73992284199124	0.04338619235944192	336	K01139,K14854,K14840,K05969,K14531,K21514,K14816,K26051,K14861,K14846,K14826,K14543,K14845,K07040,K00563,K14766,K06949,K15263,K15265,K03685,K14829,K21515,K06969,K02860,K19307,K14796,K19036,K14858,K14825,K14813,K14015,K11129,K13525,K18328,K24970,K15267,K14849,K03977,K14834,K07042,K14781,K14852,K14284,K14823,K03438,K14784,K02601,K14827,K24418,K05808,K15508,K20221,K14837,K06204,K14575,K03595,K14782,K14551,K18803,K14532,K14842,K14783,K01164,K21970,K14524,K00561,K14863,K14817,K14819,K18327,K11884,K02834,K14851,K03218,K03625,K20223,K14839,K06185,K14836,K05590,K18849,K07447,K19829,K14774,K14862,K12618,K19308,K25137,K02600,K14547,K14546,K23309,K14844,K15262,K14770,K14765,K14828,K14526,K14814,K11135,K14522,K14528,K14773,K14573,K11392,K11128,K14763,K14811,K12845,K15632,K06942,K14789,K03245,K08316,K26142,K14821,K14545,K02687,K14818,K07056,K14804,K14790,K14812,K05591,K06941,K14853,K14860,K06178,K07936,K11883,K14540,K14557,K09748,K14859,K14441,K14016,K02528,K03501,K15264,K14572
ko01053:Biosynthesis of siderophore group nonribosomal peptides	0.6357722856750916	2.9547389956075816	0.0031293366944347145	0.792658925824025	0.049091469393944584	31	K04782,K04788,K04791,K24108,K02363,K02552,K15681,K04792,K04793,K12239,K02362,K04790,K04789,K01252,K24147,K04784,K00216
ko05016:Huntington disease	-0.36678050954360913	-2.916555842275652	0.003539193625302639	0.8313326145088012	0.05271587417115257	200	K02138,K02730,K06693,K02731,K03013,K08334,K03033,K09565,K06691,K02256,K10881,K03015,K02125,K00236,K02725,K02133,K02265,K02127,K02728,K02734,K02738,K03017,K03038,K03007,K05863,K02739,K03008,K15040,K03011,K02727,K00417,K03039,K17908,K00418,K03036,K04638,K03031,K08331,K00237,K03936,K02736,K02135,K04564,K02261,K00419,K03064,K02266,K02263,K00416,K02272,K11830,K02128,K03010,K03006,K03009,K02262,K03029,K02134,K02267,K02136,K02137,K04648,K03014,K17906,K10428,K05613,K02084,K03012,K02126,K00412,K05858
ko00280:Valine, leucine and isoleucine degradation	0.524251334872495	2.913816432734377	0.0035703978522294566	0.8339634013801348	0.05271587417115257	65	K00253,K00149,K11538,K01029,K00263,K01692,K19312,K07511,K09699,K00822,K09478,K11263,K11410,K23146,K01027,K07515,K00186,K01968,K01028,K18660,K00187,K01969,K18661,K01782,K01966,K08683,K07508,K05607,K01825,K18472,K00166,K01965
ko04120:Ubiquitin mediated proteolysis	-0.40300766020426126	-2.83938221574439	0.004520097885969188	0.897124205527117	0.06483111825018664	114	K10688,K04649,K12416,K10579,K03872,K10591,K10573,K10601,K03347,K03869,K03361,K03350,K10575,K02207,K03349,K10577,K03356,K10259,K10576,K03364,K03359,K04552,K10614,K03868,K04707,K20217,K10588,K10587,K03360,K03357,K10571,K04506,K10686,K10684,K03351,K06688,K03358
ko00906:Carotenoid biosynthesis	0.5578567800225951	2.8187807625898067	0.0048206431445851905	0.9115939224217879	0.06617906468288831	46	K02291,K22502,K22445,K09840,K09841,K15744,K06443,K10210,K02294,K09847,K02292,K09838,K09836,K20611,K09879
ko00910:Nitrogen metabolism	0.5214446152538132	2.814998916994055	0.004877739827224836	0.9141038922908851	0.06617906468288831	62	K01948,K00374,K26138,K00363,K15577,K22896,K01725,K00362,K15864,K22898,K02586,K15576,K04561,K20934,K00370,K00367,K15578,K02591,K10945,K15371,K00368,K02568,K15579,K10946,K02305,K26139,K19823,K00360
ko00627:Aminobenzoate degradation	0.49028756395488926	2.775666348966967	0.005508870980966085	0.937531858367701	0.07277508506434144	74	K04107,K15059,K07511,K08295,K25932,K05599,K04101,K01576,K19709,K23526,K18249,K07515,K25933,K23527,K10219,K01781,K09461,K03380,K15054,K20807,K14578,K14579,K04110,K10221,K15060,K04099,K16319,K11311,K15058,K00141,K15063
ko05014:Amyotrophic lateral sclerosis	-0.3486926444233098	-2.7356555936433034	0.006225614649192135	0.956501440119421	0.07937208117343869	241	K04441,K08334,K03033,K10881,K02265,K14311,K02738,K14313,K02739,K14307,K03036,K03031,K14306,K02261,K00419,K02266,K14304,K02272,K02136,K05613,K02084,K02126,K13525,K03064,K00412,K06693,K02125,K02734,K14284,K00417,K17908,K05759,K08331,K02736,K14299,K02263,K14298,K02137,K14308,K10428,K19026,K02138,K06691,K06268,K00236,K14309,K02127,K03038,K12882,K04523,K03039,K14300,K00418,K04569,K00237,K18723,K14301,K00416,K14303,K02128,K03029,K02134,K04648,K14312,K14315,K02730,K02731,K02256,K02725,K02133,K14310,K12881,K11518,K03936,K02135,K07925,K05410,K14004,K02262,K02267,K17906
ko00571:Lipoarabinomannan (LAM) biosynthesis	0.7814388996208156	2.7304668873288183	0.006324468619397505	0.9586203267944398	0.07937208117343869	14	K11387,K13671,K23176,K14339,K13687,K13669,K16647,K22311
ko04623:Cytosolic DNA-sensing pathway	-0.568634729585771	-2.708683190079224	0.006755080874746966	0.9667119182520362	0.08075283545056572	30	K03007,K12800,K03019,K03026,K03009,K14721,K03025,K03013,K03014,K03024,K03020,K05410,K03023
ko00920:Sulfur metabolism	0.44942052579634034	2.70611867207765	0.006807471428726286	0.9675818061520445	0.08075283545056572	100	K16950,K16964,K16968,K17995,K15765,K17230,K08357,K17993,K21310,K10764,K08358,K00387,K15762,K00386,K07308,K17994,K03119,K08354,K13034,K05301,K17285,K00184,K08353,K17225,K15551,K04091,K08359,K21307,K17226,K07306,K17486,K23304,K17224,K17229,K05908,K17217,K02048,K20034,K00185,K20036,K21309,K17227,K17222,K22622,K17228,K17725,K17223,K00958
ko02026:Biofilm formation - Escherichia coli	0.531905169960599	2.700810413240698	0.006917075546562401	0.9693289762644919	0.08075283545056572	50	K04333,K05851,K21084,K04336,K07781,K21087,K07677,K02403,K02402,K21086,K21090,K07659,K12687,K07782,K21088,K11937,K03566,K07687,K07676,K04334,K11531,K21085,K11935,K03567
ko03050:Proteasome	-0.49935119533316014	-2.6167161050228764	0.008878014620342212	0.9886287247970277	0.10036915877702789	44	K02730,K06693,K02731,K03033,K06691,K02725,K10881,K03420,K02728,K02734,K02738,K03038,K02739,K02727,K03039,K03036,K03031,K02736,K06699,K03029,K11599,K03064
ko00940:Phenylpropanoid biosynthesis	-0.63985789468644	-2.6121591723313533	0.008997235348538357	0.989295096357686	0.10036915877702789	20	K09753,K11188,K09754,K13067,K12355
ko03051:Proteasome	-0.4304906183191461	-2.573847303187238	0.010057464957196505	0.9937452133268359	0.10975755235897054	71	K13572,K11880,K02730,K02731,K06693,K11885,K03033,K11881,K06691,K02725,K10881,K03420,K11887,K06695,K02728,K02734,K06694,K02738,K03034,K11879,K03038,K02739,K04523,K11886,K11888,K02727,K11884,K03039,K03036,K03031,K02736,K11882,K06699,K11883,K03029,K11599,K03064
ko03018:RNA degradation	-0.42012817419993703	-2.556635521806355	0.010568989296385611	0.9951746371548605	0.11284390357512906	79	K12620,K12601,K12604,K03628,K18682,K12590,K12602,K12581,K12596,K04043,K12615,K12580,K03666,K12594,K12622,K12626,K12624,K12606,K12587,K12623,K12609,K12621,K12595,K03678,K12573,K12613,K12618,K12597,K00937,K12584,K00962,K12592,K12627,K03654,K12586,K03681,K11927,K12608
ko01055:Biosynthesis of vancomycin group antibiotics	0.6327190148385071	2.5425711589132836	0.011004019214927885	0.9961305220025803	0.11284390357512906	22	K16438,K16429,K16446,K16424,K16434,K16447,K16431,K16426
ko01011:Peptidoglycan biosynthesis and degradation proteins	-0.4081641528430873	-2.5417694744112147	0.011029288988871233	0.9961798378118734	0.11284390357512906	88	K21464,K07284,K21465,K00687,K21471,K06153,K02563,K19223,K11695,K08641,K08600,K01798,K00075,K15792,K08384,K21466,K01924,K03587,K07259,K18770,K12556,K03806,K18691,K12552,K21468,K21467,K07260,K07262,K13694,K18149,K07258,K08307,K18866,K19236,K04478,K19304,K05515,K01925,K12553,K02545,K05362,K05365,K21470,K01000,K05363,K01928,K19235,K11694,K19302,K05367,K05366,K03814,K08724,K01297,K11693,K21472
ko04130:SNARE interactions in vesicular transport	-0.5645247097850448	-2.5351651436634466	0.011239432627004886	0.9965663873422388	0.11284390357512906	26	K08504,K08505,K08486,K08513,K08501,K08497,K08492,K21155,K08516,K08507,K08499,K08493,K08502,K08496
ko00332:Carbapenem biosynthesis	0.8165319865521763	2.5274548184988634	0.01148926059972366	0.9969754640049391	0.11309036904041721	10	K18568,K18571,K18562,K18569
ko01056:Biosynthesis of type II polyketide backbone	0.8700097727025777	2.4579350968405476	0.013973842566564088	0.9991449432687614	0.124173274364386	7	K05554,K05552,K05551
ko05130:Pathogenic Escherichia coli infection	0.42614607680290356	2.4571827860846662	0.014003141768225813	0.9991576033741626	0.124173274364386	103	K23650,K05703,K06619,K12786,K16042,K12790,K23661,K02580,K04514,K23659,K23654,K23653,K23655,K12788,K23648,K23657,K12784,K12787,K05733,K04399,K12785
ko00340:Histidine metabolism	0.523295943304034	2.4552794639648785	0.014077510074469224	0.9991889039870606	0.124173274364386	44	K07008,K14755,K24017,K00149,K20247,K18913,K05603,K05602,K05604
ko00531:Glycosaminoglycan degradation	-0.6949703581931759	-2.4544307705413733	0.014110783198764132	0.9992025297374982	0.124173274364386	14	K12373,K01132,K01137,K10532,K01197,K01136
ko00984:Steroid degradation	0.7164707052814113	2.454045746626522	0.014125900976915462	0.9992086449409538	0.124173274364386	15	K03333,K16048,K01822,K16046,K16049,K15982,K16047
ko04260:Cardiac muscle contraction	-0.48204685132351777	-2.451320720180486	0.014233306981545235	0.9992507644677633	0.124173274364386	43	K02262,K05849,K02267,K00417,K02263,K02261,K00418,K04859,K02256,K00419,K00416,K02266,K02265,K02272,K00412
ko00601:Glycosphingolipid biosynthesis - lacto and neolacto series	0.7391027166319963	2.448463086843063	0.01434671297437129	0.9992928107810525	0.124173274364386	13	K09655,K00743,K01988,K07970
ko04030:G protein-coupled receptors	-0.37172811567580794	-2.418500665963766	0.015584617035057535	0.9996236840934373	0.13260131782370987	106	K04307,K04302,K08471,K04224,K08462,K04624,K02842,K08439,K26200,K04293,K22985,K04282,K22790,K08376,K04288,K04233,K04623,K04240,K04163,K08399,K12762,K22988,K14072,K08428,K02376,K04134,K08396,K04267,K22738,K04144,K04153,K08402,K08443,K04194,K04603,K04263,K04614,K04189,K04157,K04292,K05052,K08470,K02432,K02375,K04136,K22872,K08468,K04211,K04165,K04249,K03916,K04615,K08446,K08378,K04601,K04305,K08425,K04284,K04306,K14071,K04257,K04611,K04599,K04205,K08469,K04256,K05051,K26201,K22984,K04602,K04592,K22814,K08450,K04277,K06226,K02354,K08375,K04161,K04231,K04309,K04600,K04627,K11213,K04266,K04613,K04286,K04610,K26203,K04620,K04641,K04209,K04314,K04594,K04280,K08421,K04148,K04598,K04255,K22919,K04131,K08474
ko04936:Alcoholic liver disease	0.4887954140182426	2.378961328786112	0.017361497228786327	0.9998480586044459	0.14393361163619514	54	K04431,K04430,K00149,K04432,K02580,K04433,K03174,K00665,K09479,K00232
