Term	es	nes	pval	sidak	fdr	geneset_size	leading_edge
ko04075:Plant hormone signal transduction	0.763998985997769	4.333362329009143	1.4684912573947884e-05	0.007344774578288295	0.0006701660101928943	43	K16189,K14431,K14488,K14502,K14505,K14494,K14484,K13463,K14498,K14497,K13415,K14496,K14514,K14515,K14486,K14510,K14500,K13464,K13946,K14508,K13416,K14485,K12126,K14491,K14493
ko04040:Ion channels	0.5280159055944951	4.0792329432368	4.51845434463749e-05	0.022427824752336553	0.0018902200675066834	135	K04851,K04882,K04887,K16897,K05011,K04838,K04945,K05387,K04344,K04855,K05313,K05862,K04943,K04950,K04960,K04984,K04856,K04850,K19499,K05218,K04854,K04879,K16896,K04905,K04874,K04911,K04994,K04959,K04885,K04958,K05312,K05391,K19496,K04860,K22128,K04942,K04892,K04936,K04849,K04884,K04883,K04837,K04834,K04857,K04908,K04956,K04910,K19501,K05016,K04944,K04955,K04909
ko04138:Autophagy - yeast	-0.561490399755409	-3.9475273686523225	7.896249369254704e-05	0.03886532266255871	0.003049167064127586	82	K21156,K05754,K06027,K17900,K21158,K08336,K08335,K08338,K09464,K08340,K01336,K08502,K08330,K09468,K21144,K21143,K04464,K09243,K21157,K21145,K08329,K17909,K16314,K21155,K21197,K08331,K17906
ko04990:Domain-containing proteins not elsewhere classified	0.46705227012602546	3.926305805090813	8.626047436366413e-05	0.04238037010753875	0.0030930541521828137	284	K24729,K24166,K24127,K04530,K24741,K24746,K23282,K08051,K24831,K23929,K23822,K23820,K24816,K24675,K24720,K24412,K24332,K23029,K24023,K12362,K23703,K24510,K24929,K22827,K24485,K24483,K23898,K24511,K24739,K24065,K24054,K24764,K23730,K23664,K25000,K19867,K24815,K24817,K24822,K24945,K24842,K24687,K25079,K23912,K24734,K23733,K23909,K22524,K24518,K05723,K23531,K24944,K24837,K24743,K24794,K14365,K23855,K17199,K17307,K23760,K24315,K05724,K24524,K24468,K19467,K24735,K23768,K19464,K23797,K24674,K17929,K07366,K24338,K24676,K23729,K24523,K24243,K16821,K24685,K23732,K17921,K17925,K24728,K23901,K17923,K24333
ko04015:Rap1 signaling pathway	0.5654654637805583	3.896461099465103	9.76084766777241e-05	0.047820628815534096	0.0032666303528145	93	K05093,K08042,K05726,K07860,K06271,K00922,K08041,K06070,K04351,K17703,K07835,K07828,K08049,K01116,K05702,K07834,K06069,K04353,K08013,K12362,K04534,K05089,K12490,K17701
ko04016:MAPK signaling pathway - plant	0.6926603320622816	3.880443548940122	0.0001042661438879211	0.05099796228397972	0.0032713502644835246	45	K20728,K20718,K20714,K20604,K20538,K20606,K20603,K14498,K13447,K13425,K14497,K16224,K14496,K14514,K14515,K20717,K20557,K20716,K13449,K14516,K14510,K20607,K13416,K13420,K20547
ko04139:Mitophagy - yeast	-0.7070784693704006	-3.837384752381743	0.0001243515614408608	0.06051964034989831	0.003581355448152967	34	K17984,K18191,K17765,K19717,K08294,K11233,K11231,K11227,K02332,K08330,K17775,K02677,K04464,K09243,K11229,K17774,K17969,K17764,K19718,K11244,K19708
ko04812:Cytoskeleton proteins	0.45614663495714697	3.829478434174252	0.00012841513559114226	0.06243438806581029	0.003581355448152967	296	K16603,K16578,K10363,K24031,K11662,K05741,K10360,K10370,K16609,K05745,K10355,K19827,K06114,K10416,K10365,K19754,K10401,K20196,K18597,K10435,K05740,K08017,K24723,K06106,K26413,K10364,K16602,K17387,K16575,K23029,K17579,K19753,K24185,K18595,K10368,K24186,K16939,K25762,K10413,K26421,K04437,K10397,K05768,K10403,K05692,K10410,K20197,K21868,K10407,K20198,K16547,K18636,K10418,K10417,K26419,K10394,K19757,K18626,K10382,K10367,K23932,K10409,K05701,K07767,K19758,K16573,K07606,K05762,K17336,K19752,K10388,K26156,K16608,K06275,K23628,K06047,K19756,K24722,K12314,K24030,K17478,K16582,K21767,K05753,K16803,K10392,K05691,K25425,K12641,K23845,K18627,K11143,K18618,K22029,K04512,K24345,K18584,K16944,K10408,K17914,K05767,K18620,K10414,K24253,K16601,K08834,K10411,K10390,K16943,K07605,K10359,K10431,K12327,K24761,K26157,K05700,K05699,K19750,K10399,K19759,K08798,K23939,K17276,K18643,K10427,K10393,K17260,K10374,K10356,K15420,K10420,K10396,K25838,K18623,K05758,K10419,K10373
ko04626:Plant-pathogen interaction	0.6469077242947922	3.7703301394444377	0.0001630317355940658	0.07858855331140867	0.004282419160001441	53	K13448,K18835,K13434,K13427,K13466,K13433,K18875,K13447,K13425,K13457,K16224,K13437,K13428,K13472,K13456,K05391,K13436,K13416,K13420,K13429,K13475,K13459
ko03009:Ribosome biogenesis	-0.38691889190880335	-3.750771874461543	0.00017629103826499737	0.08470229213314302	0.004282419160001441	336	K14844,K14829,K14790,K18327,K14825,K14770,K14860,K23309,K14858,K00561,K14845,K14775,K08316,K14761,K08301,K15265,K22377,K07042,K14842,K14572,K03245,K18692,K14824,K14811,K02860,K14814,K14545,K06177,K02834,K06969,K05591,K14852,K03625,K14551,K14532,K14827,K14818,K14543,K00783,K14566,K07565,K14795,K09748,K14846,K05590,K00563,K14575,K06941,K01139,K15267,K05808,K15507,K14821,K07056,K14859,K14849,K19036,K14782,K07040,K24418,K14861,K19306,K11884,K14783,K14526,K21515,K14546,K14854,K03438,K14798,K14840,K03501,K21514,K11145,K14804,K09136,K14812,K06942,K02601,K11129,K21970,K14560,K25137,K03665,K14796,K13525,K08300,K09889,K03685,K05926,K03218,K14016,K15632,K14781,K14851,K19829,K15508,K03215,K06182,K14547,K18849,K14784,K14853,K02528,K14862,K15263,K14828,K05592,K14800,K14822,K14837,K06948,K05969,K14531,K14839,K14522,K14834,K14817,K03595,K14528,K14773,K26142,K18803,K14836,K06178,K02687,K14789,K14813,K18328,K20221,K14765,K19308,K14540,K14557,K12618,K14524
ko04010:MAPK signaling pathway	0.49943227577166105	3.746743607348498	0.00017914502462157422	0.08601293403410369	0.004282419160001441	138	K04411,K16510,K04851,K05093,K05103,K04437,K04730,K04423,K04344,K12326,K04855,K04733,K04461,K04426,K04443,K16342,K05084,K07830,K04467,K04856,K04427,K07860,K03173,K04850,K03175,K17534,K04348,K04456,K04416,K04527,K04854,K03099,K04424,K04388,K04421,K20216,K04444,K04460,K02580,K07828,K04860,K04425,K04345,K04404,K04373,K04849,K04419,K21278,K04457,K04353,K17614,K04857,K12362,K04349,K05866,K05089
ko04814:Motor proteins	0.5490133079271173	3.604360844002578	0.0003129220524002996	0.1453911955528328	0.007140312286588653	88	K10390,K10413,K10359,K10397,K24722,K10403,K10360,K05692,K12314,K26157,K10410,K20197,K21868,K10407,K10355,K20198,K10399,K10418,K10416,K10365,K10417,K10401,K20196,K10392,K10427,K10393,K10394,K10374,K24723,K10419,K11498,K10409,K10356,K18627,K10364,K10420,K11143,K17387,K16575,K10396,K25838,K10408,K17914,K24185,K10414,K25388,K26156,K08834,K24186,K10411,K10373
ko05163:Human cytomegalovirus infection	0.5233826193734237	3.5306131276075043	0.0004145976760798753	0.18793199312666142	0.00904904493009119	98	K04514,K06625,K08042,K05726,K04960,K17388,K07203,K06487,K04467,K07860,K04692,K03173,K08041,K00922,K04348,K04456,K04189,K07208,K03099,K07207,K09849,K04399,K04959,K11217,K04958,K02580,K07828,K08049,K04345,K02105,K04398,K03083,K05653,K04534,K05654,K04688,K09389
ko00550:Peptidoglycan biosynthesis	-0.5799717025195352	-3.4831017802032225	0.0004956398910598292	0.22032094044259137	0.00997284620563118	53	K11694,K05364,K12553,K21465,K07259,K11693,K00887,K01000,K18866,K12556,K01928,K23393,K18149,K03587,K05366,K01925,K01921,K21464,K01929,K11695,K02545,K03814,K00790,K18770,K04478,K05367,K07258,K07009,K08384,K06153,K03693,K00075,K15792,K07260,K08724,K19302,K01798,K12554,K05515,K00687,K00806
ko04151:PI3K-Akt signaling pathway	0.4814631505253765	3.482553652294542	0.0004966556875314332	0.22071861795629222	0.00997284620563118	136	K06630,K13302,K07198,K23691,K05093,K05103,K13303,K06625,K10159,K06856,K06587,K07203,K06487,K05084,K04467,K00922,K06237,K06626,K06485,K04456,K04527,K01110,K07208,K11583,K03099,K16197,K00693,K07207,K04399,K23692,K11217,K10605,K02580,K07828,K09487,K06071,K13304,K06240,K06584,K06484,K06238,K03083,K19719,K06525,K05089,K04688,K07298,K05637,K09420
ko04810:Regulation of actin cytoskeleton	0.5005914631463834	3.457775119917392	0.0005446558116821709	0.23928135248228102	0.01051604682555576	110	K05093,K13708,K05768,K05741,K04514,K05726,K06461,K05700,K05699,K06587,K17388,K06487,K07830,K05753,K07860,K00922,K05743,K04189,K05750,K03099,K00920,K07828,K06584,K04367,K06525,K05089,K05766,K05769
ko04712:Circadian rhythm - plant	0.7581989880530422	3.4374859128221544	0.0005871412598925652	0.2553429296263594	0.010916478239483988	24	K12124,K16222,K12126,K12116,K16241,K12133,K16223,K12115,K10143,K16240,K12135,K12127,K16221,K12121,K00660
ko04621:NOD-like receptor signaling pathway	0.5480449051817997	3.4028437814651964	0.0006668839889742983	0.28458139095875323	0.011956277230896348	77	K11220,K23691,K08009,K04733,K05862,K12798,K04467,K04427,K03173,K20898,K20864,K12792,K03175,K20899,K10435,K08846,K03174,K04959,K11217,K20915,K02580,K06071,K04404,K04398,K08847,K06068,K11864,K17890,K11030,K20876,K13916
ko04062:Chemokine signaling pathway	0.5680792784348633	3.3232388561917228	0.0008897869024546701	0.3603741384487611	0.015402518104560151	63	K06068,K03099,K11220,K04467,K04353,K07860,K00922,K04514,K08041,K01116,K02580,K07828,K08042,K05726,K08049,K11224,K04189,K17388
ko01052:Type I polyketide structures	0.5330359887444052	3.3013129582729737	0.0009623347488871836	0.3832704250251022	0.01610306813137887	81	K16389,K20789,K16383,K16025,K16391,K19206,K15467,K16029,K15991,K16385,K16393,K24565,K14366,K16006,K14374,K16037,K14375,K20786,K15641,K15670,K16387,K16036,K16392,K20787,K24567,K15673,K16398,K24563,K16380
ko04514:Cell adhesion molecules	0.6575128662685403	3.2877599591788607	0.0010098790514077027	0.39782997503856693	0.016353525284086026	35	K06487,K06752,K06766,K06736,K06816,K05695,K06770,K06087,K06485,K06461,K06496,K06584,K07378,K06491,K06467
ko05215:Prostate cancer	0.5943646747420829	3.2635121941566623	0.001100404486740647	0.4246100009568201	0.01686747024541814	51	K05093,K04490,K06276,K06625,K01343,K07203,K04467,K00922,K06626,K04456,K01110,K03099,K04399,K02580,K07828,K09487,K02105,K23790,K03083,K05089,K09389
ko05152:Tuberculosis	0.539812046884301	3.261353336553363	0.001108817765137049	0.42703769232009664	0.01686747024541814	72	K11220,K04730,K08061,K04733,K14954,K04515,K06461,K06856,K08064,K14952,K08862,K03175,K08846,K01379,K06752,K04399,K11217,K02580,K12478,K04398,K06560,K14953,K06563,K06528,K07887,K13916,K14956
ko01011:Peptidoglycan biosynthesis and degradation proteins	-0.4784450933119457	-3.2181370926936315	0.0012902613207474989	0.47697677107743697	0.018113006885493485	88	K17733,K05364,K11694,K21465,K12553,K07259,K01297,K01000,K11693,K18866,K19304,K12556,K21467,K01928,K21473,K06078,K08305,K18149,K03587,K05366,K01925,K01776,K11066,K01921,K11695,K03814,K02545,K00790,K18770,K04478,K05367,K21471,K07261,K19234,K07258,K19235,K08384,K08600,K06153,K03693,K21472,K00075,K15792,K07260,K08724,K07262,K21470,K19236,K19302,K21468,K01798,K07284,K03806,K12554,K08259,K05515,K00687,K21464
ko04218:Cellular senescence	0.52062871037552	3.2166518129109023	0.0012969589553111227	0.4787346035307816	0.018113006885493485	84	K08826,K04851,K21770,K05868,K10867,K05863,K06625,K05862,K06641,K04960,K21771,K04443,K07203,K07830,K00922,K01367,K06626,K06627,K21769,K04348,K06640,K04456,K10903,K07208,K18753,K04388,K07207,K21776,K04959,K04958,K02580,K07828,K03853,K14381,K09389
ko04024:cAMP signaling pathway	0.5095946517271478	3.205637618351128	0.0013476358791131293	0.4918453598642854	0.018113006885493485	90	K04851,K18438,K04514,K05869,K11265,K08042,K04515,K17388,K07830,K07860,K00922,K08041,K04850,K04351,K13296,K02580,K13293,K08049,K07188,K05702,K04353,K04857,K12490,K01539,K04955
ko03011:Ribosome	-0.40727316008535747	-3.205452550259345	0.001348502783002914	0.4920667517986969	0.018113006885493485	171	K02916,K02931,K17421,K02956,K02994,K02992,K02965,K17437,K02996,K02909,K02897,K02890,K02954,K02920,K02906,K02952,K02967,K17435,K17438,K02871,K02892,K02902,K02986,K02946,K02978,K02990,K17424,K17428,K02926,K02886,K02911,K17408,K17430,K02904,K02867,K02894,K02935,K02878,K02939,K17411,K02888,K17415,K02907,K02963,K02968,K02864,K17427,K02947,K02899,K02863,K17439,K02879,K07590,K02950,K02980,K17440,K17434,K02895,K02948,K02961,K02914,K02923,K17417,K02884,K02988,K02874,K02962,K02959,K02945,K02933,K02919,K17402,K02976,K17413,K02887,K02982,K17425,K17422,K02881,K02949
ko05200:Pathways in cancer	0.43782253363122614	3.200665904421319	0.0013711041068700247	0.4978048827125681	0.018113006885493485	229	K04411,K11220,K09292,K05093,K01398,K04490,K04514,K00922,K03511,K06625,K08042,K04515,K08803,K11224,K19464,K17388,K07203,K06487,K08268,K04467,K07860,K04692,K03173,K08773,K06237,K08041,K16798,K06626,K02157,K06627,K03175,K05637,K06485,K04456,K09293,K04189,K01110,K07299,K05691,K03099,K04388,K09095,K09849,K04399,K03174,K07835,K11217,K08878,K15420,K02580,K07828,K09487,K08049,K02105,K04345,K19662,K05066,K06240,K01116,K04398,K07834,K23790,K10056,K05060,K04496,K03083,K08734,K12362,K00444,K05089,K04688,K04385,K09389
ko04090:CD molecules	0.48168314719007366	3.1857806145023826	0.0014436402459860886	0.5157873047841806	0.018245009000075585	107	K01510,K05093,K06469,K06573,K06564,K06522,K06461,K06553,K06467,K06517,K06487,K06515,K06485,K04189,K04527,K05149,K06736,K06468,K05681,K06530,K06496,K06716,K19970,K06746,K04550,K05060,K06560,K06525,K04288,K06563,K06528,K05089,K06491
ko04510:Focal adhesion	0.49007596825855876	3.183753893111752	0.0014537855776952657	0.518250669457699	0.018245009000075585	101	K13708,K04437,K04514,K05726,K05700,K05699,K06587,K17388,K06487,K06279,K07860,K06271,K06237,K00922,K06485,K06272,K05740,K03099,K03853,K06240,K06584,K06238,K04353,K06525,K04349,K06275,K05089,K05637
ko04014:Ras signaling pathway	0.4916035696363402	3.170183374628468	0.0015234276261779645	0.5348260184071786	0.018609892223849695	99	K04411,K05093,K05103,K12326,K25769,K16342,K06279,K07830,K16343,K04467,K07860,K00922,K08773,K04527,K03099,K07888,K17633,K07835,K17634,K18529,K02580,K25768,K07828,K01116,K05702,K07834,K04353,K12362,K04349,K07887,K05089
ko04515:Cell adhesion molecules	0.5575629027474436	3.157329306624696	0.0015922142424824592	0.5506389291337803	0.018609892223849695	60	K04600,K16499,K22656,K06461,K06800,K06587,K25874,K06487,K22661,K16353,K16503,K16506,K06485,K16496,K06736,K16493,K16498,K16669,K06496,K06584,K06808,K06525,K06770,K06491,K16494
ko04060:Cytokine-cytokine receptor interaction	0.6427941446205506	3.1534659713812805	0.0016134403779886064	0.5554092905394331	0.018609892223849695	34	K05484,K05168,K05060,K05486,K05166,K05481,K05483,K05149
ko05165:Human papillomavirus infection	0.4427833459771682	3.1502790326778123	0.0016311459319708899	0.5593497512134342	0.018609892223849695	161	K11220,K04490,K02153,K04505,K06625,K10691,K06587,K07203,K06487,K04467,K00922,K06237,K06626,K02157,K06627,K05637,K06640,K06485,K04456,K01110,K07208,K02148,K14754,K11583,K13365,K03099,K02154,K07207,K03174,K11217,K02580,K07828,K08957,K02105,K04345,K06240,K06584,K04398,K06069,K06484,K06238,K04498,K03083,K19719,K06525,K00444,K05089,K04688,K04385
ko04936:Alcoholic liver disease	0.5717412210994532	3.1346995315273993	0.0017203021651208683	0.5786685063253594	0.019190926375348354	54	K07198,K04490,K04730,K05166,K04733,K00149,K04426,K04467,K04427,K03175,K04456,K12897,K14085,K08765,K03174,K00665,K02580,K09479,K02105,K04404,K04398,K03083
ko05132:Salmonella infection	0.44807748661753644	3.128195398063543	0.0017588321100008297	0.5867535352060897	0.01919421128740036	145	K23934,K10413,K23484,K13285,K18441,K04490,K20180,K04437,K04730,K05692,K04733,K10159,K04371,K17388,K10407,K05733,K04467,K04427,K23282,K20182,K00922,K03094,K03173,K10418,K17923,K10416,K03175,K10417,K10427,K04456,K04448,K05750,K08846,K17092,K17260,K10419,K07888,K20179,K23583,K20184,K02580,K10420,K06071,K09487,K02105,K04404,K07834,K15366,K00914,K07899,K16575,K04398,K08847,K18584,K07195,K10396,K05758,K10414,K07887,K00923,K20181
ko04072:Phospholipase D signaling pathway	0.5533203994464222	3.08865482013059	0.0020106490055429305	0.6359128012635034	0.021359208960371277	59	K23484,K18441,K01528,K08042,K06856,K13523,K16342,K06279,K07830,K00922,K08041,K04351,K04456,K04527,K07208,K03099,K07207,K07835,K07828,K08049,K07834,K01116,K19007,K05089
ko05168:Herpes simplex virus 1 infection	0.5211095233542109	3.075189823242818	0.002103686169047325	0.6525598352394153	0.021359208960371277	73	K11220,K04730,K14284,K04733,K10159,K15409,K07203,K09228,K09364,K16194,K04467,K04427,K00922,K03173,K03175,K04456,K07208,K07207,K06752,K04399,K09849,K03174,K12890,K11217,K02580,K04404,K04398,K06484,K05653,K05654,K12896,K14966
ko03022:Basal transcription factors	-0.5924710506836851	-3.0746220788503105	0.0021076944271607445	0.6532597047809732	0.021359208960371277	36	K03138,K02202,K03143,K10842,K14535,K03123,K10845,K03128,K14651,K03141,K03133,K03130,K14650,K03140,K03122,K03132,K03137,K23358,K03127,K03134,K03139
ko05170:Human immunodeficiency virus 1 infection	0.47828345172888453	3.071843649597033	0.0021274112510329957	0.6566819689864047	0.021359208960371277	103	K10610,K21770,K05868,K04730,K04733,K10159,K04371,K04960,K21771,K11789,K07203,K18750,K05733,K04467,K04427,K07860,K00922,K03094,K12391,K03173,K05743,K03175,K04348,K06640,K04456,K04189,K04448,K10609,K06751,K09849,K04399,K04959,K04958,K02580,K07828,K10612,K04404,K01116,K04398,K08057,K10611,K05653,K04534,K05654,K04688,K19662
ko00592:alpha-Linolenic acid metabolism	0.6851655843318121	3.009314966295237	0.002618375159726627	0.7318337534785334	0.0255369462636114	25	K16342,K10226,K01723,K16343,K18857,K10527,K08241,K16818,K10525,K00224,K00232,K00454,K10529,K05894,K14621
ko05221:Acute myeloid leukemia	0.6517478090948428	3.0062101207321317	0.0026452613659517787	0.7354382666564022	0.0255369462636114	30	K07203,K03099,K04467,K04490,K00922,K04692,K06627,K02580,K07828,K06461,K10789,K11224,K04456,K10056
