Term	es	nes	pval	sidak	fdr	geneset_size	leading_edge
ko00199:Cytochrome P450	0.5288025851387395	4.642367197357285	3.4444002390277006e-06	0.001727597879662609	0.00015718990181744596	173	K24192,K21033,K21569,K23812,K14999,K20789,K21113,K23139,K23811,K24241,K24391,K24292,K21120,K17476,K20495,K16593,K21146,K17876,K16447,K16046,K12645,K21119,K24389,K17689,K15981,K10437,K20497,K00488,K21115,K12702,K13074,K14366,K19628,K21200,K15991,K21035,K07424,K15388,K16006,K07440,K16446,K14370,K09588,K23138,K07427,K24544,K21199
ko03037:Cilium and associated proteins	0.47814692507865986	4.5249890852360295	6.039862272322338e-06	0.0030274280866285073	0.0002526675717254845	296	K10417,K24226,K19676,K25470,K20196,K23538,K16458,K25611,K12739,K25647,K25450,K25390,K16801,K21841,K16602,K24227,K16465,K24652,K24761,K25460,K16550,K25554,K24735,K25552,K25532,K24228,K25548,K19758,K22866,K19683,K25607,K23456,K08829,K17570,K19674,K16601,K25441,K20198,K25614,K25610,K24937,K16747,K25458,K10419,K10411,K25549,K25395,K24822,K25628,K10394,K24224,K07934,K24030,K10409,K22864,K22868,K10408,K19870,K16744,K24728,K24260,K16535,K09519,K16608,K19750,K16480,K16540,K19756,K24759,K23730,K23965,K24723,K19942,K19685,K16455,K19754,K24932,K19673,K23729,K16478,K19671,K16531,K23029,K16749,K19679,K21415,K19399,K07931,K24938,K25698,K16474,K10410,K19398,K18272,K19362,K10359,K16606,K19678,K19626,K11143,K19759,K19352,K25551,K25648,K23728,K08811,K19753,K16781,K25138,K24722,K19672,K20800,K25615,K25553,K24869,K25608,K25226,K16745,K23732,K24837,K16748,K25616,K19677,K10420,K10414,K25388,K24729,K08828,K25425,K19382,K19681,K19385,K19656
ko00550:Peptidoglycan biosynthesis	-0.6738478832390604	-4.400808831709224	1.0784811008690554e-05	0.005399375012481704	0.00041645962510481984	53	K18866,K00687,K01921,K00075,K11694,K05362,K12556,K01924,K05367,K15792,K18770,K05515,K12553,K00806,K05366,K21464,K00887,K01000,K05365,K06153,K04478,K05363,K01925,K03814,K11693,K03693,K23393,K01928,K11695,K01798,K23169,K21465,K02563,K07259,K05364,K03587,K08384,K07258,K23170,K00790,K01929,K07260,K02545
ko00623:Toluene degradation	0.8072967496018134	4.367134992741089	1.2588692831716486e-05	0.006299637134785729	0.00045139455725154827	33	K15763,K16249,K20200,K15760,K07548,K20199,K16245,K05797,K00141,K15758,K03380,K07546,K16269,K16244,K15761,K15764,K07550,K16242,K07544,K07543,K15762,K15765,K15757
ko00624:Polycyclic aromatic hydrocarbon degradation	0.7942744967940234	4.347271146145194	1.3784177424813748e-05	0.0068958187281269664	0.00046131047115043343	34	K11949,K18275,K18077,K14599,K11944,K14581,K11945,K00448,K14582,K00480,K18076,K18069,K18252,K18068,K18254,K11946,K16269,K18255,K11943,K04100,K18253,K11947,K04101,K14578,K00449,K18251,K18257,K18074,K18256,K14579
ko01057:Biosynthesis of type II polyketide products	0.7544490046601496	4.329669310590397	1.493334199209606e-05	0.007468564281898093	0.0004685336050020139	41	K15928,K14628,K15932,K14256,K15944,K26056,K14633,K15972,K14251,K15951,K05556,K15927,K15934,K15970,K15956,K14253,K14632,K14631,K14626,K14629,K14254,K15935,K14252,K15926,K14630,K15942,K14257,K15886,K15931
ko01059:Biosynthesis of enediyne antibiotics	0.7162759446675901	4.271496653007353	1.941654421400152e-05	0.009699849840129315	0.0005733591291428684	46	K21256,K21169,K21165,K21209,K15315,K21185,K16431,K15320,K21214,K20423,K21191,K20421,K21161,K21187,K21164,K21178,K21255,K21186,K21163,K21162,K20422,K21172,K20420,K21177,K21160,K21254,K21184,K21193
ko00362:Benzoate degradation	0.5615387277242837	4.064297392665233	4.817736692119823e-05	0.023895492357513374	0.00131975015368836	94	K05549,K16249,K00481,K01031,K10219,K10217,K10621,K07536,K01857,K20943,K00448,K16245,K07104,K00446,K03381,K01617,K10622,K03464,K05783,K05550,K04107,K16269,K04118,K01032,K16244,K04117,K18364,K07538,K04100,K15513,K04110,K22270,K01692,K14727,K04101,K05784,K00217,K00449,K20942,K22553,K07823,K01782,K07534,K10221,K16242,K00252,K16246,K00632,K10220
ko03011:Ribosome	-0.4541728961578401	-4.0558575204116405	4.9950703028045496e-05	0.0247640909039538	0.00131975015368836	171	K02902,K02877,K02885,K02896,K02867,K02876,K17438,K02970,K02914,K17415,K02884,K02916,K02939,K02912,K02968,K02866,K02863,K02979,K02907,K02875,K07590,K02994,K02945,K17411,K02988,K02915,K02935,K02897,K02878,K02871,K02933,K02918,K02983,K02980,K02984,K02899,K02990,K02919,K02894,K02927,K02956,K02987,K02922,K02909,K02977,K02974,K02886,K02966,K02996,K02944,K02992,K02910,K02954,K02883,K02864,K02921,K02904,K02906,K02965,K02930,K02962,K02931,K02929,K02959,K17422,K02926,K02948,K02961,K17421,K02946,K02949,K02920,K02908,K02947,K02887,K02924,K02890,K02879,K02911,K02874,K02888,K02923,K02978,K02892,K02913,K02958,K02952,K02995,K02889,K02967,K02936,K02986,K02993,K02881,K02869,K02982,K02895,K02950
ko01011:Peptidoglycan biosynthesis and degradation proteins	-0.5297554294384604	-3.874772050677705	0.00010672455423277327	0.05216854759041908	0.0026787863112426092	88	K19236,K18866,K11066,K00687,K21472,K08259,K07284,K01448,K01775,K01921,K00075,K11694,K13694,K05362,K21468,K12556,K18691,K01924,K17733,K05367,K15792,K18770,K05515,K08600,K12553,K05366,K04478,K21464,K01000,K05365,K06153,K21470,K05363,K01297,K19223,K01925,K08641,K03814,K11693,K11695,K03693,K01928,K01798,K21465,K02563,K07259,K08309,K19235,K01776,K19304,K21467,K03806,K03587,K05364,K16291,K08384,K07258,K00790,K07260,K02545,K21471
ko03009:Ribosome biogenesis	-0.37484306893438685	-3.8501828810164596	0.0001180296609315512	0.05753301244854791	0.00282147094226851	336	K05844,K15984,K24418,K14560,K14572,K14768,K06182,K06183,K14546,K09140,K03595,K11392,K03537,K14526,K15263,K14781,K08316,K14789,K03538,K03665,K06178,K03789,K19036,K18328,K07178,K03501,K03218,K07562,K02860,K11130,K19308,K14824,K14016,K02600,K14561,K26142,K03790,K02601,K25137,K09748,K14852,K06177,K05808,K03979,K14769,K06942,K21970,K07569,K01139,K14804,K09710,K03264,K06442,K03685,K05591,K15632,K14863,K08301,K00561,K14827,K03625,K14836,K21514,K14859,K06941,K07042,K02687,K07574,K14845,K14822,K03438,K15507,K00563,K14540,K14524,K01164,K14571,K06180,K09136,K12618,K07936,K18532,K14575,K14566,K11145,K14564,K14441,K14574,K06179,K19307,K06174,K11129,K14858,K03500,K07056,K06204,K05590,K06943,K14015,K06969,K07040,K05969,K14851,K24971,K00783,K14801,K00564,K03977,K14531,K07566,K21515,K13525,K03215,K06949,K14796,K07447,K04795,K23309,K09761,K14551,K14848,K02936,K14825,K03539,K14839,K14528,K02834,K02528,K06961
ko02040:Flagellar assembly	-0.5974055468522325	-3.8323756262024276	0.00012691176483792255	0.06172645721005753	0.0028958957249380505	55	K03092,K02409,K02398,K24344,K02419,K02414,K02405,K02557,K02406,K10941,K02407,K02416,K03086,K02395,K09860,K02418,K02391,K02408,K02413,K02400,K02397,K02396,K02392,K21217,K02399,K02417,K02411,K02389,K02388,K21218,K02556,K02387,K02410,K02420,K02401,K02421,K02422,K02390,K24343
ko02060:Phosphotransferase system (PTS)	-0.5464645521255063	-3.8202786413000784	0.00013330099426056563	0.06473143867525749	0.0029094390921219106	72	K02814,K10985,K02770,K02769,K23993,K02759,K20112,K02821,K02812,K19509,K02747,K02788,K02815,K17465,K00882,K02774,K20108,K02773,K02750,K17467,K02777,K02822,K02745,K02784,K02786,K20118,K03475,K02813,K02791,K02760,K02782,K02793,K02819,K17466,K02804,K02779,K19508,K02746,K10986,K19506,K19507,K02744,K20114,K10984,K08483,K02775,K02768
ko03008:Ribosome biogenesis in eukaryotes	-0.5310750600473254	-3.703657009774648	0.00021251354742579665	0.10119856138585921	0.004282566716145518	75	K14574,K14572,K07562,K06943,K11130,K14546,K14561,K03537,K14526,K14531,K03538,K14524,K01164,K03264,K14551,K12618,K03685,K18532,K03539,K14566,K14575,K14528,K14564
ko00522:Biosynthesis of 12-, 14- and 16-membered macrolides	0.8452802610800262	3.702749749325668	0.00021327523486780464	0.10154224093910678	0.004282566716145518	20	K24567,K24569,K14366,K24563,K24565,K14375,K24292,K24529,K16006,K14370,K16004,K14374,K15991,K14371
ko03020:RNA polymerase	-0.5690062418527057	-3.5738634609278837	0.0003517524033136432	0.1618940629111545	0.006791527171671111	54	K03017,K03000,K03042,K03007,K03011,K03051,K03020,K03055,K03040,K03013,K03027,K03025,K03006,K03059,K03003,K03022,K03014,K03060,K03058,K03010,K03001,K03012,K03049,K03045,K03053,K03041,K03056,K03047
ko00627:Aminobenzoate degradation	0.5489786717128569	3.5516954494123545	0.00038275760370853895	0.1748425800563304	0.0069733819870472225	74	K01576,K15063,K15058,K10219,K25932,K14581,K16320,K18249,K09461,K04099,K15059,K00141,K03380,K11311,K15054,K04107,K07515,K25933,K23527,K15060,K04100,K04110,K07514,K16319,K01692,K21725,K05599,K04101,K14578,K03862,K23526,K10221,K20807,K08295,K07511,K18248,K19709,K14579
ko03016:Transfer RNA biogenesis	-0.39444192274477524	-3.5474676080114795	0.00038895357696677735	0.17740613230128796	0.0069733819870472225	257	K01008,K01866,K01881,K12161,K06173,K21969,K01869,K15441,K07237,K01885,K03231,K01737,K14058,K06879,K00962,K03537,K06932,K09765,K18979,K14526,K15443,K03540,K01170,K03495,K01868,K00599,K15460,K03437,K03538,K20000,K14679,K04487,K03650,K07739,K07568,K22132,K01880,K21947,K15865,K15455,K15454,K22446,K07254,K10669,K06920,K01873,K04075,K06177,K01870,K15256,K21027,K06168,K01975,K03151,K15904,K01867,K09119,K03536,K00554,K07560,K00784,K11991,K07235,K07055,K22503,K01890,K15780,K00555,K00773,K15429,K01872,K01874,K00791,K12573,K04094,K18707,K11375,K12597,K00566,K01876,K01892,K19055,K15452,K18779,K09741,K07583,K14415,K14524,K01164,K03177,K07050,K03439,K00777,K12618,K07936,K09759,K01167,K15323,K15901,K03683,K01147,K01884,K00974,K01893,K14168,K22900,K01875,K10026,K01889,K03684,K05540,K03216,K01887,K25706,K04567,K06963,K24956,K09457,K24459,K01883,K01082,K04085,K15453,K07566,K06967,K14742,K03539,K15449,K14528,K01886,K06925,K03976
ko03032:DNA replication proteins	-0.41083892653851617	-3.533684275166293	0.0004098102998497666	0.18597722650946324	0.007093957604295959	183	K02622,K11097,K02309,K10743,K04801,K02470,K02313,K03506,K11144,K10725,K02322,K23314,K11137,K03164,K06223,K10798,K02314,K02327,K00558,K03763,K10900,K15255,K03469,K02621,K11098,K03470,K18882,K11130,K03167,K05787,K11119,K02316,K04800,K02344,K03168,K02337,K02342,K10726,K11123,K02338,K03166,K04764,K02209,K11127,K03111,K17398,K11120,K10763,K19783,K02335,K03530,K10732,K11116,K11115,K02323,K11117,K02341,K01972,K10755,K04799,K07466,K09426,K11129,K03471,K25186,K02340,K02608,K02315,K02343,K03504,K02683,K02469,K11099,K02607,K03169,K10742,K09723,K11122,K02319
ko00195:Photosynthesis	-0.5807827565302173	-3.405280778883731	0.0006609605732792456	0.282449471059047	0.01106007359287271	45	K02707,K02704,K02634,K08901,K02641,K02712,K02691,K02706,K02713,K02709,K02689,K02708,K02703,K02637,K02714,K02690,K02711,K02710,K02640,K02724
ko04130:SNARE interactions in vesicular transport	-0.6847803272626989	-3.3785994455677586	0.0007285607661648985	0.30640759268936757	0.011797984019831582	26	K08497,K08507,K08499,K21155,K08513,K08493
ko00997:Biosynthesis of various other secondary metabolites	0.7202394187329775	3.339938585792445	0.0008379691862188121	0.34350281969271806	0.013145641608807615	24	K03896,K18287,K23447,K23374,K22997,K23446,K23665,K23372,K23375,K22998,K03895,K17835,K03897,K23668
ko01051:Biosynthesis of ansamycins	0.6807293275124016	3.2951164992516824	0.0009838088483888896	0.38988946858450024	0.014912444727120383	29	K16020,K15673,K15671,K16037,K16022,K16039,K16033,K16032,K15670,K16036,K15467,K16029,K16031,K16024,K15672
ko00998:Biosynthesis of various antibiotics	0.6515320035776828	3.287724508324081	0.0010100062165778745	0.3978684533482266	0.014912444727120383	33	K18091,K12632,K22114,K17476,K25563,K12635,K25597,K12250,K17747,K22598,K22269,K01841,K17876,K19549,K25594
ko03022:Basal transcription factors	-0.6033773368404405	-3.2738761475034313	0.0010608309655464332	0.41305244694145365	0.01518612634437001	36	K10845,K03140,K03139,K14649,K03143,K03133,K14650,K03136
ko00280:Valine, leucine and isoleucine degradation	0.5421468193491895	3.266451419985626	0.0010890449171261363	0.4213158475003058	0.01518612634437001	65	K00263,K00822,K01028,K00149,K00253,K00187,K11263,K18660,K07508,K09478,K18472,K05607,K01969,K13766,K18661,K19312,K23146,K07515,K11538,K07514,K01692,K09699,K00166,K01782,K01029,K07513,K11410,K07511,K08683,K00186,K00632,K01965
ko01055:Biosynthesis of vancomycin group antibiotics	0.7291109896720172	3.2414640018326377	0.0011891745204717363	0.4497160377945355	0.015917131206056236	22	K16429,K16431,K16446,K16421,K16438,K16424,K16434,K16427,K16425,K16448,K16447
ko00910:Nitrogen metabolism	0.5460877419817424	3.23140402357292	0.001231836850162038	0.4613898667793665	0.015917131206056236	62	K10946,K10535,K22896,K26138,K04561,K01672,K10534,K00376,K22898,K20934,K02305,K10945,K15864,K00368,K01743,K00361,K00362,K15371,K10944
ko00552:Teichoic acid biosynthesis	-0.5771252167706207	-3.230303237735675	0.00123658987457409	0.4626750527341086	0.015917131206056236	41	K22710,K25657,K25652,K22709,K25599,K25620,K24300,K21591,K09809,K03367,K05946,K06153,K03429,K01005,K25651,K25653,K25626,K25627,K02851,K21592,K25660,K22708,K19005,K07271,K25619,K25658,K25650,K25654,K19302,K18704,K25669
ko00194:Photosynthesis proteins	-0.4992190976952719	-3.2084164418986876	0.0013346808588055037	0.48852538020289854	0.01675024477800907	66	K02707,K05384,K02704,K02634,K08901,K02641,K02712,K02691,K02706,K02713,K02709,K08912,K02689,K02708,K02703,K02637,K02714,K02690,K02711,K02710,K02640,K02724
ko00520:Amino sugar and nucleotide sugar metabolism	-0.39564595663982116	-3.184556546031458	0.0014497598364568987	0.517274688828344	0.01775071799759422	149	K13010,K12452,K00965,K13648,K12455,K00972,K21749,K12373,K13018,K13020,K00978,K01810,K15913,K15898,K02791,K25026,K13014,K01788,K18430,K01209,K00621,K00790,K18431,K00975,K13015,K02472,K08679,K05304,K01709,K00012,K22268,K15897,K07806,K02793,K00983,K12453,K03431,K01711,K22292,K15912,K10012,K15778,K01654,K13017,K00884,K00885,K00849,K08068,K02777,K21055,K20118,K23144,K02474,K17497,K15856,K01840,K02804,K01639,K02779,K01784,K01207,K04042,K15921,K01854,K02377,K00075,K02564,K00971,K12449,K10011,K00820,K01183,K00992,K00847,K06859,K07102,K01443,K01452,K02473,K18429,K07106,K01809,K01198,K08678,K15894,K15899,K00770,K15896
ko00622:Xylene degradation	0.6661548962758264	3.149337754484492	0.0016364094585283873	0.5605144405465765	0.019558989242410726	28	K05783,K05549,K00055,K10618,K05550,K07104,K16303,K18364,K10217,K10621,K00141,K15758,K18227,K01617,K10620,K10622,K15757
ko00541:O-Antigen nucleotide sugar biosynthesis	-0.4675007438420452	-3.136317102642194	0.0017108411053983197	0.5766591977415791	0.019973075230464106	81	K02805,K24304,K24305,K13015,K01654,K13017,K02472,K19180,K04042,K24336,K01854,K02377,K13010,K24326,K12452,K24310,K08679,K24300,K24282,K24259,K20429,K01790,K12455,K00971,K01709,K00012,K08068,K13018,K13020,K00978,K15898,K15897,K00973,K24301,K24258,K02474,K00983,K15856,K00067,K01710,K12453,K01840,K01711,K24307,K01784,K24306,K02473,K01809,K19068,K15894,K15899,K15912,K00607,K24283,K26217,K15896
ko03030:DNA replication	-0.5056343175916672	-3.1135401064142845	0.0018485738373643645	0.6049894669161168	0.021090546962657067	59	K07466,K03469,K03471,K10743,K02340,K04801,K02209,K03470,K18882,K03111,K02343,K10756,K02683,K03504,K03506,K10739,K02316,K04800,K02344,K04802,K02335,K02322,K02337,K10742,K02685,K02323,K02342,K10726,K02314,K02325,K02341,K02338,K02327,K02319,K01972,K10755,K04799,K03763
ko04139:Mitophagy - yeast	-0.582741629565343	-3.068153753514284	0.0021538576760158357	0.6612194217209701	0.023563550541946643	34	K18191,K08955,K17969,K11841,K17984,K04464,K19717,K17774,K11244
ko02048:Prokaryotic defense system	-0.3827840950711765	-3.060896284471185	0.0022067552087368103	0.6701163386037892	0.023563550541946643	157	K19687,K19147,K02622,K21496,K21494,K01885,K07475,K19334,K16214,K15342,K09951,K19171,K19143,K21497,K21492,K01156,K07318,K19127,K04487,K19138,K06223,K06218,K19115,K07154,K18843,K19118,K00558,K01155,K03569,K19140,K19129,K02621,K03427,K19175,K13581,K13655,K19170,K21493,K21488,K09002,K18830,K19046,K19158,K00590,K19145,K19137,K19048,K19117,K00571,K07451,K24451,K19091,K19128,K07016,K19165,K09127,K19144,K18831,K19172,K19119,K19167,K19139,K07452,K03531,K19157,K19124,K07316,K19174,K01154,K07317,K19092,K07319,K15773,K19116,K07172,K19090,K19168,K21491,K07012,K19130,K07339,K21490,K19142,K07464,K09952,K07473,K07341,K19114,K19169,K07171
ko01040:Biosynthesis of unsaturated fatty acids	0.6339467086394984	3.0555378285020156	0.0022465726088334304	0.6766591242559432	0.023563550541946643	31	K10224,K22769,K10256,K03921,K00232,K10805,K00507,K12405,K08764,K03922,K22770,K23006,K10226
ko01054:Nonribosomal peptide structures	0.5923015778678127	3.054669245120439	0.0022530884980347388	0.6777174138293014	0.023563550541946643	40	K16111,K16106,K16099,K16102,K16125,K16126,K16098,K16118,K16131,K16129,K16117,K16108,K16109,K16132,K16100,K16112,K16130,K16134,K16103
ko03420:Nucleotide excision repair	-0.4960981543304213	-3.046235642541475	0.0023172614951292303	0.6879572718089575	0.023740107562344362	60	K07466,K03017,K03657,K03007,K10841,K03703,K03011,K10756,K03144,K03504,K10845,K10849,K03506,K03013,K10739,K03006,K03702,K04802,K02335,K03014,K03701,K03010,K03012,K10844,K03723,K02202,K02325,K03868,K03143,K02327,K01972,K10755,K03142
ko03430:Mismatch repair	-0.5370022899508161	-2.9809063016200845	0.002873967120645915	0.7642088107091561	0.028143630483810307	43	K07466,K03657,K02340,K03601,K03555,K07462,K03111,K02343,K10756,K03504,K03602,K10739,K03573,K02344,K08735,K01141,K04802,K03572,K02337,K08736,K06223,K02342,K02338,K02341,K02327,K01972,K10755,K03763,K07456
ko00906:Carotenoid biosynthesis	0.5584920909712233	2.9796455857203004	0.0028858206046382673	0.7656117362539846	0.028143630483810307	46	K15746,K09836,K09879,K20611,K02291,K06443,K22502,K09847,K02294,K02292,K09838,K20616,K08977,K09844,K15744,K22445,K09840,K10210,K09846,K09845
ko00071:Fatty acid degradation	0.5490755836728752	2.9765330623392567	0.0029152764644584384	0.7690620335946932	0.028143630483810307	48	K09479,K20495,K00149,K13238,K07508,K00232,K09478,K01909,K07517,K00496,K07515,K07514,K01692,K01782,K00529,K07513,K00255,K07511,K13953,K00252,K00632
ko00984:Steroid degradation	0.7921041750838862	2.9655582549152575	0.0030213411836403914	0.7810712958328342	0.02861723158844295	15	K15982,K03333,K16046,K15981,K16045,K01822,K16049,K16047
ko01053:Biosynthesis of siderophore group nonribosomal peptides	0.6204269528990338	2.9556168421331357	0.003120444779692866	0.7917284260131302	0.0290085792482559	31	K04788,K24108,K04791,K01252,K04793,K02362,K15681,K02552,K02363,K04790,K04792,K12239,K04781,K24147,K24110
ko01005:Lipopolysaccharide biosynthesis proteins	-0.3757798629563084	-2.946009564398413	0.0032190244636460807	0.8018154808911777	0.029380914195460593	151	K19714,K21363,K25197,K00713,K24906,K21367,K23189,K02841,K02517,K13012,K00996,K12988,K23229,K03278,K03272,K12986,K02851,K02840,K25198,K23250,K13008,K12984,K19353,K21366,K20444,K03760,K25194,K03274,K25195,K02847,K03280,K18788,K20534,K24659,K12990,K26073,K03277,K21303,K03273,K00979,K25196,K02843,K23132,K24658,K12993,K16363,K03275,K23103,K21586,K07264,K21344,K19997,K20883,K21364,K03269,K12976,K23072,K23197,K26072,K12997,K12998,K13005,K03271,K01627,K24657,K25199,K12992,K03276,K12987,K03270,K13002,K13004,K13001,K11211,K07272,K12999,K12982,K00677,K23198,K03279,K06041,K00912,K02527,K13011,K23101,K12983,K19715,K23073,K12996,K13006,K24656,K02536,K00748,K23230
ko00770:Pantothenate and CoA biosynthesis	-0.5244863198474485	-2.9135635667402435	0.0035732907932561897	0.8342052171888481	0.0318995475162338	44	K06982,K00606,K00954,K01464,K01431,K11258,K06016,K01513,K00053,K06133,K00859,K24263,K09680,K02201,K04765,K09722,K01918,K17723,K01687,K00077,K03525,K13038,K00128,K13799,K09735,K01579,K01653,K24264,K01652,K21977,K00826
ko02030:Bacterial chemotaxis	-0.6129669917978936	-2.9089889345621045	0.003625996937521414	0.8385498048681096	0.0318995475162338	26	K03408,K03409,K02557,K03415,K03412,K10439,K03407,K00575,K02556,K02410,K13924,K10540,K03410,K02416,K03413,K03411,K03406,K02417
ko00361:Chlorocyclohexane and chlorobenzene degradation	0.6486930183596442	2.9038875499120484	0.0036856050915170524	0.8433265633886414	0.0318995475162338	25	K00217,K10676,K16246,K16249,K16245,K07104,K16269,K16242,K03381,K16244,K06912,K21607,K00462,K15237
