Term	es	nes	pval	sidak	fdr	geneset_size	leading_edge
ko03009:Ribosome biogenesis	-0.4934124417033549	-6.815208837487174	9.412692847377002e-12	4.7251717982418684e-09	4.295610735802959e-10	336	K14862,K05591,K14567,K20096,K14859,K14828,K14861,K22377,K25137,K05969,K14557,K14845,K11884,K14812,K14531,K03245,K14821,K19829,K11129,K14545,K15267,K14830,K23309,K14840,K14016,K14825,K14551,K18803,K14817,K14284,K14839,K20224,K14528,K14796,K14842,K14766,K14770,K18328,K21514,K14860,K14522,K14852,K26051,K14814,K15508,K13525,K14822,K14559,K14783,K18849,K14818,K21970,K14524,K14811,K14854,K00563,K14800,K20221,K11135,K18327,K14824,K14560,K15265,K19308,K14575,K19036,K14773,K14526,K07936,K26142,K14781,K15632,K14789,K14572,K14851,K14798,K26089,K14836,K00561,K14813,K14823,K14858,K14543,K14834,K14853,K14819,K14844,K11128,K14782,K14532,K21515,K14829,K14547,K14784,K14525,K14804,K14790,K14765,K15507
ko00199:Cytochrome P450	0.5848405584343834	6.664392155737956	2.6576296718872072e-11	1.3341300864055907e-08	1.1117750794061483e-09	173	K13074,K24391,K12645,K23812,K24544,K24192,K16447,K20789,K21120,K21034,K21569,K23138,K14366,K21114,K14999,K09588,K14370,K24241,K21035,K21115,K07440,K21119,K15981,K12639,K21200,K09755,K21199,K21146,K21033,K16046,K00488,K21116,K05917,K17483,K24392,K17476,K19628,K07427,K20497,K21117,K21113,K15991,K23139,K16446,K16006
ko05016:Huntington disease	-0.556879125699388	-6.426358708742769	1.3069678672650298e-10	6.560978478866997e-08	5.046906687438807e-09	200	K03955,K02263,K02138,K02265,K03173,K10409,K17908,K02264,K02734,K00236,K03064,K03011,K03009,K03017,K02266,K04648,K10427,K02272,K03014,K11830,K15040,K02084,K10410,K02256,K05858,K03039,K10881,K08331,K17906,K02134,K00420,K00419,K03007,K04638,K02137,K04958,K03036,K10428,K00418,K02261,K05863,K00237,K10408,K03029,K02725,K02133,K02267,K11143,K06691,K03008,K02136,K03016,K02127,K09565,K00416,K03038,K03012,K02135
ko04812:Cytoskeleton proteins	-0.5129540331003579	-6.362549764705146	1.984317155034887e-10	9.961271623128753e-08	7.115194370196524e-09	296	K05759,K10392,K10414,K17945,K16603,K16599,K25426,K12327,K10427,K04648,K24394,K16600,K16945,K05765,K24761,K16732,K10390,K18599,K18643,K18638,K16938,K18624,K20197,K19754,K12751,K10394,K16606,K18595,K20196,K05758,K10417,K19870,K10391,K10428,K16947,K16602,K11143,K10420,K10397,K23029,K10419,K12757,K19752,K16601,K23628,K17916,K10399,K08834,K18637,K21868,K10410,K25424,K16946,K19759,K19756,K16608,K18597,K19757,K25425,K06668,K10421,K19755,K12773,K18639,K10409,K17387,K19751,K18600,K17914,K16803,K10408,K24723,K05754,K24253,K05756,K19750,K24722
ko01004:Lipid biosynthesis proteins	0.5944095294335195	6.2016536021482604	5.587295071052267e-10	2.8048217331004855e-07	1.8698814171121587e-08	138	K03922,K00665,K03921,K12429,K12423,K00142,K22769,K13776,K11610,K11608,K10255,K11628,K12431,K12439,K10805,K11611,K12443,K13523,K12437,K12430,K12428,K04791,K11533,K12434,K04790,K10224,K12444,K11609,K04712,K05552,K03822,K05551,K12442,K01896,K18473,K12440,K00508,K10226,K12445
ko05014:Amyotrophic lateral sclerosis	-0.5358943832779016	-6.182472298188291	6.310538758214079e-10	3.1678899558465774e-07	1.9799315353896674e-08	241	K05759,K04441,K03955,K02263,K02138,K14311,K02265,K03173,K14303,K10409,K17908,K02264,K14304,K14306,K02734,K14284,K00236,K03064,K04960,K11518,K14309,K10707,K14315,K14307,K09291,K02266,K10427,K04648,K02272,K02084,K10410,K02256,K03039,K14313,K10881,K08331,K17906,K07925,K02134,K05410,K14310,K00420,K14308,K00419,K02137,K03036,K10428,K00418,K02261,K00237,K12896,K03029,K12882,K02133,K02267,K11143,K06691,K18723,K10408,K02725,K02136,K12881,K02127,K00416,K03038,K02135
ko04138:Autophagy - yeast	-0.7137626998520668	-6.164743747102434	7.059737239245578e-10	3.543987467359755e-07	2.084698878883106e-08	82	K21155,K17606,K08330,K21144,K09243,K21197,K05755,K08338,K17908,K21145,K01336,K08502,K08339,K08329,K21143,K08335,K08342,K05758,K20178,K18083,K16196,K06027,K17900,K17906,K08331,K01381,K08340,K08343,K08336,K17890,K09468,K09464,K17607,K21157,K04464,K08266,K08493,K05754,K21141,K16314,K05756,K21156,K21158,K08341,K17909
ko03036:Chromosome and associated proteins	-0.5626987008503224	-5.922853265500681	3.1640314812619863e-09	1.5883425446889468e-06	8.824132242186205e-08	912	K11558,K11364,K11361,K10414,K11123,K16487,K16801,K14289,K16538,K11360,K22767,K17451,K02603,K11649,K03804,K11761,K18418,K12076,K11359,K11575,K10427,K04648,K20794,K03140,K11398,K11656,K24394,K24771,K19799,K11756,K11502,K03132,K10997,K11557,K11672,K11775,K11488,K11566,K16315,K16461,K23358,K11551,K10752,K11773,K06673,K11430,K11578,K03126,K07195,K11271,K03133,K02604,K14968,K11303,K22156,K10683,K16460,K02183,K26246,K11401,K03351,K20724,K11650,K16732,K16455,K11483,K10390,K16465,K11371,K11372,K23398,K12961,K04393,K03358,K02365,K11433,K03357,K05302,K11122,K11764,K16489,K11290,K11482,K03130,K19871,K10998,K11760,K11680,K06101,K10417,K10276,K11567,K11573,K16458,K16757,K24907,K16459,K11766,K11568,K11120,K11562,K11362,K11369,K11363,K04453,K22832,K11675,K10391,K11553,K19326,K16311,K11309,K11315,K10428,K20876,K16742,K11480,K11667,K11769,K11677,K11378,K11339,K09404,K18417,K26248,K12780,K11275,K22835,K11397,K11554,K18778,K11583,K11379,K14969,K19202,K11121,K11446,K11548,K06670,K11664,K16586,K16545,K11574,K11481,K25662,K16467,K11556,K23700,K11274,K11427,K03633,K11679,K11400,K04508,K11571,K03356,K03134,K11561,K11563,K11771,K16794,K11547,K11699,K10750,K11676,K16457,K20793,K02537,K21771,K11344,K04683,K12416,K11370,K02307,K11572,K11559,K03359,K11270,K18411,K11659,K11576,K10695,K06672,K14962,K11758,K11484,K11497,K16466,K16540,K11552,K26094,K10421,K11404,K11570,K18477,K06626,K11137,K08796,K14967,K05868,K02326,K25164,K26245,K20873,K14303,K11683,K11776,K11767,K15127,K14304,K19573,K03352,K11770,K11585,K11368,K24767,K17387,K11462,K14960,K22834,K23193,K11763,K11429,K11582,K11403,K11592,K11555,K14310,K11663,K11721,K02605,K15601,K22833,K03125,K16803,K10840,K11272,K11313,K21751,K11569,K11682,K24539,K11399,K10878,K11678,K11772,K11762,K11774,K16833
ko00362:Benzoate degradation	0.6586802830048333	5.8253731542236675	5.698512772767117e-09	2.8606493284147344e-06	1.5056070589100487e-07	94	K14727,K00252,K16249,K10621,K16245,K04118,K18364,K00446,K01825,K14333,K22270,K04115,K16173,K05783,K05549,K04110,K10217,K00448,K01031,K07823,K05784,K01692,K10219,K01617,K16244,K00481,K07104,K20943,K10221,K04117,K05550,K04101,K07536,K01032,K07516,K22553,K03464,K16242,K20942,K00449,K01782,K04105,K00632,K04100,K10220,K16246,K19065,K03381,K00217,K01857
ko04814:Motor proteins	-0.6673003164629974	-5.81100859228805	6.209757597019916e-09	3.1172934646134613e-06	1.558649156851999e-07	88	K10392,K10419,K12757,K10414,K17945,K20197,K10394,K12751,K10409,K17916,K17387,K20196,K10399,K08834,K10417,K25388,K04648,K10427,K21868,K10410,K10391,K17914,K10428,K10408,K24723,K11143,K10420,K10397,K24722,K10390
ko04040:Ion channels	-0.5428768544433648	-5.332789592716825	9.671535439181866e-08	4.854993166643251e-05	2.311957519271094e-06	135	K04994,K04855,K21863,K04963,K19327,K04906,K04971,K04908,K05387,K19502,K04843,K04960,K04905,K05389,K04859,K15040,K05024,K04842,K04946,K04856,K04958,K04854,K04990,K04961,K04950,K05391,K19501,K05012,K04857,K04945,K04959,K05175
ko03032:DNA replication proteins	-0.5028309840109911	-5.314842827294323	1.0674942640953589e-07	5.358677909510147e-05	2.370907287617347e-06	183	K10733,K02344,K02332,K11121,K09426,K11116,K02606,K06626,K11137,K11123,K05868,K11122,K02326,K11119,K10735,K02309,K02607,K10742,K02603,K11118,K11115,K03507,K06628,K03506,K11135,K25059,K02684,K11120,K02321,K10729,K02605,K21771,K23314,K11128,K02608,K10732,K10734,K11117,K19783,K10900,K10731,K11096,K10736,K11129,K11097,K11134,K25186,K02604,K11098,K03504,K10739,K11127,K15255,K02325,K22485,K11132
ko05020:Prion disease	-0.5060237568227057	-5.311666556216927	1.0862722632509758e-07	5.4529383796069984e-05	2.370907287617347e-06	168	K04441,K03955,K02126,K02263,K02138,K02265,K04963,K02264,K02262,K02734,K00236,K03064,K04960,K02266,K02272,K15040,K02084,K02256,K03039,K10881,K02134,K00420,K00419,K02137,K04958,K03036,K00418,K04961,K02261,K05863,K00237,K03029,K00417,K02267,K02133,K06691,K02725,K02136,K04857,K02127,K09565,K00416,K04959,K03038,K02135
ko05012:Parkinson disease	-0.49732998195327	-5.22800457186392	1.7134927476902817e-07	8.601364391795375e-05	3.5840556639188392e-06	186	K03955,K02263,K02138,K02265,K04963,K10575,K14713,K02264,K02734,K00236,K03064,K04960,K02266,K02272,K15040,K02084,K02256,K03039,K10881,K02134,K00420,K04554,K00419,K02137,K05611,K04958,K03036,K00418,K02261,K05863,K00237,K03029,K02725,K02267,K02133,K06691,K02136,K04552,K14709,K02127,K09565,K00416,K02183,K04959,K03038,K04630,K02135
ko04110:Cell cycle	-0.5627925465323441	-4.986676124211569	6.142690975874388e-07	0.0003083156426585326	1.233452347955577e-05	111	K06632,K03358,K06670,K02365,K02606,K06626,K03357,K05868,K02607,K02603,K03352,K06628,K11547,K02605,K02537,K21771,K04683,K02608,K03359,K06672,K03868,K02202,K02604,K06620,K03351,K04681
ko04031:GTP-binding proteins	-0.5405601948556231	-4.968397938872855	6.750831562651882e-07	0.0003388344414755129	1.3034297863274018e-05	123	K07973,K04393,K07880,K07914,K07903,K07941,K07851,K07976,K19860,K07944,K07834,K07955,K07925,K07920,K07935,K07915,K07917,K07912,K12272,K04513,K07931,K07950,K07975,K06109,K07924,K07882,K07906,K04630,K07891,K07930,K07843,K07208
ko03420:Nucleotide excision repair	-0.6928123141584556	-4.919946293289001	8.656796288697421e-07	0.00043447694933499223	1.6095228655281874e-05	60	K02326,K03141,K03011,K03009,K03017,K10841,K10842,K03506,K03014,K10847,K03143,K10570,K03007,K03144,K10840,K10838,K10849,K03008,K03868,K03016,K02202,K03504,K10845,K03006,K10739,K02325,K03012
ko03011:Ribosome	-0.48259919683756025	-4.886785570102627	1.0249561976927168e-06	0.0005143959279531383	1.8376000401490854e-05	171	K02971,K02976,K17424,K17438,K17425,K17434,K17435,K17439,K02975,K17422,K02980,K02923,K02905,K17440,K02947,K17427,K02989,K17437,K17411,K02918,K17413,K17421,K02942,K02917,K17417,K17415
ko01059:Biosynthesis of enediyne antibiotics	0.7358498490289371	4.648185683811688	3.3486740615984445e-06	0.0016796250419277379	5.7828730492825994e-05	46	K21178,K21176,K15320,K21163,K20422,K21185,K21177,K21209,K20423,K21191,K21162,K21256,K21254,K21186,K21214,K21164,K20420,K20421,K21193,K16431
ko03013:Nucleocytoplasmic transport	-0.5638361385175511	-4.641678659545812	3.45590022865494e-06	0.001733360904290249	5.7828730492825994e-05	95	K18717,K18718,K14311,K25201,K14303,K14289,K14304,K14306,K14284,K18722,K14543,K14309,K14315,K14307,K09291,K18721,K20221,K20224,K12880,K14313,K14310,K14308,K18725,K14328,K18724,K18723,K12882,K12883,K18720,K12881,K14288,K20724
ko04121:Ubiquitin system	-0.4482237915304778	-4.6246012161192365	3.75319779299943e-06	0.0018823350089644355	6.0777590067281086e-05	544	K23338,K12178,K17849,K23333,K10571,K18342,K03872,K10575,K05609,K10478,K14485,K08338,K01309,K12782,K23341,K22377,K11980,K10573,K22646,K25216,K10266,K08597,K12008,K06688,K10570,K03361,K11872,K23047,K11996,K16281,K24368,K25808,K21634,K10683,K24366,K10688,K03351,K11798,K11802,K26124,K10588,K03358,K10523,K12019,K24367,K03357,K18624,K09849,K26163,K11804,K11870,K10276,K11971,K23335,K10684,K11866,K10520,K15071,K04506,K17821,K17263,K03175,K11967,K03868,K04552,K16275,K12161,K23334,K11969,K24350,K08341,K11796,K15070,K16286,K15698,K25662,K03173,K15068,K24364,K03356,K10634,K10661,K10268,K23330,K15073,K12416,K10625,K03359,K16240,K10260,K10695,K19042,K11873,K15716,K23339,K02207,K11851,K24365,K10317,K22382,K12179,K11975,K22756,K26122,K11874,K11871,K15072,K10295,K03352,K12013,K11797,K20803,K11842,K11849,K23336,K22645,K11972,K08343,K08336,K04554,K05611,K19038,K10614,K04649,K16278,K10576,K10627,K26123,K23344,K22817,K10579,K12011,K04678,K23787,K13346,K03360
ko04714:Thermogenesis	-0.4690025288032405	-4.613221704248368	3.964750021845376e-06	0.0019883291060211554	6.105318525153748e-05	154	K04441,K03955,K02263,K02138,K02265,K18184,K18173,K17797,K02264,K00236,K11649,K02140,K02266,K02272,K18178,K02134,K00420,K15601,K02260,K00419,K18177,K02137,K18183,K00418,K00237,K18182,K02267,K02133,K02136,K07200,K02127,K18179,K00416,K18181,K11650,K02135,K07208
ko00623:Toluene degradation	0.8285574516099365	4.610684302509966	4.013456400997484e-06	0.002012730891532081	6.105318525153748e-05	33	K16249,K16245,K15763,K00141,K07546,K07548,K20200,K15761,K07550,K16244,K15757,K15762,K05797,K16242,K15758,K15764,K03381,K16246,K03380,K20199,K15765,K15760,K00217
ko00624:Polycyclic aromatic hydrocarbon degradation	0.8085820348129018	4.580893642115365	4.629932720545682e-06	0.002321532671344543	6.835959487393918e-05	34	K11949,K14582,K18252,K00448,K18077,K18253,K11947,K18075,K18254,K00480,K14599,K14579,K18069,K11943,K18076,K18074,K04101,K14578,K18068,K18251,K11945,K00449,K18275,K04100,K11944
ko01504:Antimicrobial resistance genes	0.4680035380032781	4.565313471736603	4.987484971241685e-06	0.002500591997213746	7.000637793093863e-05	182	K19318,K19301,K18145,K19274,K19210,K18236,K18093,K04343,K19278,K18094,K18766,K19218,K17880,K18589,K18833,K17882,K19542,K19276,K18792,K18553,K08167,K21251,K19097,K18845,K18591,K21288,K18233,K18795,K18072,K18844,K18351,K19272,K18235,K19541,K18146,K18352,K21267,K18300,K18217,K08160,K18216,K18232,K18230,K19101,K18902,K18215,K18298,K10673,K18295,K18296,K19594,K18294,K19063,K18972,K19100,K18846,K21266,K18790
ko01057:Biosynthesis of type II polyketide products	0.7642070162901359	4.563934377904404	5.020377700226675e-06	0.0025170628034483864	7.000637793093863e-05	41	K14633,K14251,K15972,K15956,K14254,K14629,K14253,K14252,K15928,K15931,K14628,K21297,K15942,K15932,K15970,K05556,K15945
ko03022:Basal transcription factors	-0.7852950557188485	-4.529804613697341	5.903825841979682e-06	0.002959341811142685	8.010055601821081e-05	36	K03139,K03138,K03123,K03121,K03141,K14649,K14650,K10842,K03134,K03140,K03143,K03132,K03137,K03144,K03125,K14535,K23358,K14651,K03126,K03133,K03135,K02202,K10845,K03122,K03127
ko05010:Alzheimer disease	-0.4539876949148841	-4.509527798904679	6.497208087541395e-06	0.0032562957869891776	8.583153841962579e-05	245	K03955,K02263,K02138,K02265,K04963,K14713,K03173,K17908,K02264,K02734,K00236,K03064,K04960,K06704,K02266,K02272,K15040,K02084,K02256,K05858,K03039,K10881,K08331,K17906,K02134,K00420,K00419,K02137,K04958,K03036,K00418,K02261,K05863,K00237,K03029,K02725,K02267,K02133,K06691,K02136,K14709,K02127,K09565,K00416,K02183,K04959,K16195,K03038,K02135
ko04139:Mitophagy - yeast	-0.7892642266243705	-4.478641978920328	7.511940024906849e-06	0.003763906734618611	9.669215108982662e-05	34	K04441,K02332,K17774,K17765,K08330,K11244,K09243,K17969,K11227,K18191,K11233,K02677,K17775,K19708,K17764,K17984,K08294,K19718,K11229,K19717,K11231,K04464,K08955,K17800,K08341
ko05022:Pathways of neurodegeneration - multiple diseases	-0.43089618675797325	-4.457534659881967	8.29076352082403e-06	0.004153331502668915	0.00010404908218634157	296	K04441,K03955,K02263,K02138,K02265,K04963,K10575,K03173,K10409,K17908,K02264,K02734,K00236,K03064,K04960,K11518,K02677,K10707,K02266,K10427,K04648,K02272,K15040,K02084,K10410,K02256,K05858,K03039,K10881,K08331,K17906,K07925,K02134,K05410,K00420,K04554,K00419,K04638,K02137,K05611,K04958,K03036,K10428,K00418,K04961,K02261,K05863,K00237,K10408,K03029,K02725,K02133,K02267,K11143,K06691,K02136,K04552,K02127,K09565,K00416,K02183,K04959,K03038,K02135
ko05017:Spinocerebellar ataxia	-0.5350965230392625	-4.315002097233161	1.596013880900138e-05	0.007980042665643377	0.00019541438249069982	99	K02738,K02739,K03173,K17908,K02734,K08334,K03064,K04960,K05617,K02677,K08064,K15040,K23010,K05858,K03039,K10881,K08331,K17906,K11304,K08956,K02726,K03065,K04958,K03036,K04961,K05863,K03029,K06693,K06691,K02725,K02736,K03033,K02730,K09565,K04959,K03038,K02731,K03037,K02727
ko00280:Valine, leucine and isoleucine degradation	0.6146861551377198	4.292538445888945	1.766419523585583e-05	0.008828303966159756	0.00021112919067618158	65	K00187,K01028,K18661,K00263,K07508,K01825,K00149,K01968,K09478,K18472,K01692,K11263,K01029,K09699,K05607,K01965,K18660,K00166,K08683,K11538,K01782,K00253,K00632,K13766,K00186,K07511,K07515,K01969,K01966,K19312,K11410
ko00910:Nitrogen metabolism	0.6232519288208723	4.231075236840544	2.3257685575650555e-05	0.011607599841940434	0.0002673329322208903	62	K00363,K15577,K10946,K00370,K00362,K10945,K00376,K26138,K04561,K22898,K20934,K00360,K00367,K10534,K15864,K15578,K22896,K01674,K10535,K00368,K00372,K02305,K10944,K15371,K01743,K19823,K26139
ko05415:Diabetic cardiomyopathy	-0.48473368519490356	-4.229399698951395	2.343157174844457e-05	0.01169387571180086	0.0002673329322208903	130	K04441,K03955,K02263,K02138,K02265,K02264,K00236,K02677,K02266,K02272,K15040,K02256,K22138,K05858,K02134,K00420,K00419,K02137,K00418,K02261,K05863,K00237,K02267,K02133,K02136,K17902,K22139,K02127,K09565,K00416,K02135
ko00906:Carotenoid biosynthesis	0.6870307649710977	4.203066022966749	2.633237423177448e-05	0.013132038305280504	0.00029375226365223973	46	K22502,K09838,K08977,K09840,K22445,K09846,K10210,K02291,K09847,K02294,K14596,K06443,K02292,K15744,K10027,K09845,K20611,K09879,K15746,K20616,K09836,K09844
