Term	es	nes	pval	sidak	fdr	geneset_size	leading_edge
ko03037:Cilium and associated proteins	0.4046912370428032	3.5440115275064694	0.00039408801443818753	0.17952445602189102	0.009891609162398507	296	K09493,K04499,K25390,K25450,K23456,K24227,K11338,K09495,K19678,K22866,K25425,K25610,K24759,K09494,K24224,K10420,K16602,K25395,K25549,K16550,K16801,K20196,K06228,K09496,K19753,K25552,K08811,K16535,K25628,K19626,K24822,K24260,K16749,K19636,K20877,K25548,K25553,K19362,K10359,K16540,K24869,K16944,K10410,K10414,K23729,K16939,K16582,K25611,K25554,K18272,K23730,K06639,K25451,K22864,K20198,K25138,K16480,K23733,K09500,K10417,K07931,K23538,K25615,K07934,K19868,K21841,K10411,K23732,K19676,K24735,K17570,K16531,K24652,K19385,K16748,K16781,K19758,K19759,K25616,K19942,K19538,K24723,K21415,K19750,K19672,K10394,K19679,K08829,K16943,K19382
ko00194:Photosynthesis proteins	-0.5296131221536435	-3.523725043372794	0.0004255255707168448	0.19237650328607075	0.010000326253580362	66	K02707,K08912,K02708,K08901,K02706,K02634,K02711,K02690,K02691,K02712,K02713,K02637,K02697,K02709,K02640,K02724,K02704,K02705,K02710
ko00195:Photosynthesis	-0.59414928912566	-3.5159028553885516	0.0004382613099178645	0.19752566194123977	0.010000326253580362	45	K02634,K02640,K02724,K02707,K02712,K02713,K02711,K02690,K02637,K02708,K02697,K02691,K08901,K02704,K02706,K02705,K02709,K02710
ko04015:Rap1 signaling pathway	0.49620592092696036	3.5020991339164893	0.0004616078309092053	0.20687990990185692	0.010075092657235699	93	K04353,K04432,K17703,K04392,K04351,K06070,K08041,K00922,K07835,K04534,K05093,K06069,K01116,K04433,K08013,K08042,K05726,K17701,K05719,K19662,K06271,K12362,K07860
ko04935:Growth hormone synthesis, secretion and action	0.5602716824903887	3.443193033323381	0.0005748888163119581	0.2507459537356802	0.011922883357348903	59	K05726,K11220,K04430,K04416,K04850,K08041,K01116,K04433,K04432,K00922,K04498,K11224,K04959,K04447,K08042,K03099,K19662
ko00362:Benzoate degradation	0.4888855289481194	3.4344447544397085	0.0005937690915014393	0.25781787316206695	0.011922883357348903	94	K00481,K05783,K20942,K07516,K04108,K18364,K00448,K20943,K00252,K00217,K03464,K22553,K05784,K00449,K01857,K05550,K01782,K04110,K13767,K00446,K16242,K04117,K03381,K05549,K01825,K14333,K10217,K07104,K07823,K01617,K16244,K10621,K01692,K16249,K14727,K01031,K10219,K16246,K01032,K16245,K22270
ko00680:Methane metabolism	0.4184814128694607	3.4102791044462593	0.0006489643019671476	0.2781124030943705	0.012279568623482121	190	K11779,K00580,K16306,K10977,K00399,K19793,K22481,K16178,K14029,K00201,K13812,K11780,K01595,K03422,K07811,K00579,K07072,K00205,K00200,K17066,K25124,K13942,K00148,K23995,K00583,K11781,K07144,K00863,K00193,K16792,K00202,K01622,K00203,K00317,K14126,K18277,K13039,K09733,K15229,K03421,K03533,K00401,K00578,K17067,K06914,K14067,K16161,K12234,K00402,K08685,K18933,K00443,K00582,K05979,K16257,K00204,K16260,K14941,K16305,K00319,K10978,K00126,K00320,K00442,K22087,K13788,K00400,K00584,K00672,K10713,K16793,K00577,K00440,K14128,K15228,K00581
ko03009:Ribosome biogenesis	-0.3573585027601589	-3.405489767272053	0.0006604548861235404	0.28226717372102567	0.012279568623482121	336	K14547,K14545,K14829,K19829,K14822,K14789,K14858,K14813,K14839,K14781,K14559,K14543,K14532,K14522,K14016,K14817,K21970,K14852,K03245,K05591,K14861,K14851,K14770,K14800,K14811,K14853,K24418,K14531,K14782,K14854,K14821,K15508,K14814,K15632,K14784,K14812,K14845,K14524,K14790,K14837,K19308,K14804,K14796,K14818,K14825,K14836,K14862,K05590,K15507,K14840,K14766,K15267,K18849,K14765,K14783,K14551,K14849,K19307,K20221,K14546,K14557,K14828,K11884,K18803,K15265,K14528,K14860,K14773,K26142,K18327,K14526,K14284,K11128
ko03013:Nucleocytoplasmic transport	-0.46312353255718	-3.3702789335531436	0.0007509213052934172	0.31415532675557073	0.013462946259189121	95	K14304,K20724,K14289,K18723,K14328,K14284,K14543,K18718,K14315,K18725,K14309,K18717,K14308,K14311,K18721,K14310,K18724,K14307,K14313,K12881,K25201,K18720,K14306,K20221,K09291,K14303,K12882,K18722
ko00563:Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	-0.6926697957883219	-3.3294552576791556	0.0008701604364744764	0.3540354813563273	0.01506277721069611	26	K05287,K03858,K01127,K03860,K05310,K03859,K08098,K05289,K05292,K05283,K07541,K05294,K03861,K03857,K23362,K05286,K05291
ko04936:Alcoholic liver disease	0.5566708906736674	3.2766389826368476	0.0010505059635097513	0.4099990795990029	0.01757846645606317	54	K03174,K00149,K04430,K09479,K02580,K00232,K04433,K04432,K04431,K00665,K04404,K04427,K00507,K04490,K04467,K05166
ko03020:RNA polymerase	-0.5314429887581056	-3.231192085108937	0.001232750654388548	0.46163719130045316	0.019253235248587155	54	K03024,K03009,K03026,K03001,K25304,K03008,K14721,K03017,K03014,K03020,K03007,K03003,K03012,K03025,K03000,K03005
ko00906:Carotenoid biosynthesis	0.575582238575971	3.219567120647641	0.001283843014400654	0.4752866991318748	0.019253235248587155	46	K09847,K22502,K06443,K02292,K09836,K09879,K10210,K15744,K14596,K22445,K02291,K09840,K20616,K20611,K09838
ko00522:Biosynthesis of 12-, 14- and 16-membered macrolides	0.7343925263528368	3.2124102213835695	0.0013162628071221594	0.48376809214916744	0.019253235248587155	20	K16006,K15991,K24567,K24569,K24529,K10817,K16004,K24565,K14374,K14375
ko04130:SNARE interactions in vesicular transport	-0.6746105999501326	-3.207371868370918	0.0013395371770510422	0.48977243648418295	0.019253235248587155	26	K08502,K08493,K08505,K08504,K08517,K08501,K08497,K08499,K08513,K21155,K08492,K08507
ko01504:Antimicrobial resistance genes	0.40709111107264295	3.206766930177605	0.0013423570392441242	0.4904951572133662	0.019253235248587155	182	K19594,K17881,K18296,K13632,K19218,K17880,K18589,K21288,K18906,K18295,K18233,K19301,K19210,K18795,K18093,K21267,K18236,K18351,K18230,K14205,K19278,K18766,K18217,K18300,K18591,K18553,K18216,K19217,K18846,K18792,K19541,K17882,K02546,K19542,K18294,K18972,K18232,K19063,K18215,K19274,K19276,K18833,K04343
ko01057:Biosynthesis of type II polyketide products	0.5992618037971859	3.1881754428976317	0.0014317363800748772	0.5128809215718229	0.01996476841104412	41	K15932,K14254,K15956,K14631,K14252,K15928,K14633,K14629,K15970,K15972,K15942,K05556
ko04714:Thermogenesis	-0.3827853211864501	-3.1702665382841984	0.0015229916397065946	0.5347240415152759	0.020663291976559743	154	K02262,K02126,K00236,K02261,K00417,K02140,K08266,K02260,K18181,K02127,K02272,K02137,K18183,K00418,K07200,K02128,K02264,K02263,K11648,K00416,K18173,K18184,K18179,K02266,K03955,K18182,K18178,K02256,K00237,K02136,K02134,K02138,K17797,K02265,K02267,K18177,K02133,K02135
ko04972:Pancreatic secretion	0.5504290210279246	3.148207616156374	0.0016427497182194273	0.5619133059470964	0.021701588382793485	51	K01345,K10951,K01539,K08041,K01346,K01312,K04959,K04392,K01291,K08042,K01047,K07884,K19662
ko03041:Spliceosome	0.3823223488994254	3.1376012770331894	0.0017033641620214368	0.575064506343121	0.0219253540855067	304	K17043,K23093,K12825,K12837,K12815,K13155,K12822,K13125,K12833,K13181,K12598,K13127,K13146,K09533,K12831,K13098,K12735,K03283,K09567,K13130,K13169,K12878,K12820,K12850,K13101,K13095,K12852,K09528,K12862,K12857,K13171,K12734,K26076,K12842,K12818,K13137,K12856,K12840,K13177,K25058,K02180,K13025,K13116,K12870,K23966,K12829,K12819,K09276,K08823,K03102,K13172,K13109,K13119,K13117,K13133,K10598,K09566,K12858,K13090,K13206,K11093,K13179,K25006,K12855,K13159,K13184,K13154,K12888,K12859,K12830,K08818,K23718,K12816,K13103,K13124,K12826,K12892,K12827,K09564,K12876,K13091,K13111,K11984,K14948,K12877,K12839,K12868,K13195,K13187,K11094,K12741,K24826,K13208,K12864,K12872,K12898,K12835,K13144,K12828,K13175,K13211,K13202,K13148,K12736,K14292,K08827,K12869,K12846,K13139,K11594,K12823,K06063,K11088,K09526,K13044,K13100,K13210,K24273,K14944,K12861,K13157,K10599,K12849,K13121,K13110,K12891,K12811,K13186,K22611,K12879,K13207,K12844,K13123,K12812,K13143,K12847,K13126,K11086,K12737
ko00280:Valine, leucine and isoleucine degradation	0.5151002898960592	3.128811131018338	0.0017551508473585553	0.5859878055881721	0.02202714313434987	65	K00263,K05607,K07508,K07515,K00186,K09699,K01782,K00187,K08683,K01965,K18660,K11410,K00149,K13766,K00166,K01028,K11538,K07511,K00253,K01969,K09478,K19312
ko05170:Human immunodeficiency virus 1 infection	0.4471232940243711	3.0349810135725543	0.0024055082963287955	0.7015103147904208	0.02911460165374055	103	K04371,K04432,K04392,K08057,K06640,K04728,K10611,K04456,K05760,K04688,K07203,K02580,K00922,K04427,K04534,K01116,K04433,K04399,K12393,K07861,K10610,K10159,K05733,K04404,K10612,K04431,K04467,K19662,K05725,K12391,K04959,K11789,K05743,K07860,K21770
ko04024:cAMP signaling pathway	0.46542039698580623	3.027587720992158	0.0024651415460452686	0.7103346173474439	0.02911460165374055	90	K04353,K18438,K04498,K04514,K04392,K04351,K02580,K04850,K08041,K00922,K08042,K07188,K04955,K00232,K04515,K01539,K07830,K07860,K12044
ko05016:Huntington disease	-0.37355861271026425	-3.0240829840112973	0.002493880221336342	0.7144938047531236	0.02911460165374055	200	K02262,K10881,K02126,K17906,K00236,K02261,K00417,K03008,K02127,K02272,K02137,K03007,K03012,K08331,K02084,K00418,K03039,K02128,K02264,K02263,K03036,K00416,K02734,K05863,K11830,K03033,K03009,K05613,K02266,K16576,K03173,K03038,K17908,K03955,K02256,K00237,K03017,K02136,K06691,K15040,K04648,K02134,K00419,K03939,K02138,K03014,K02265,K03011,K02267,K03029,K02133,K02135
ko04912:GnRH signaling pathway	0.5335028037769085	2.9609788926355023	0.003066629548501121	0.7860072897205919	0.0349874553033537	50	K04416,K04850,K08041,K04433,K04432,K08042,K03099,K04431
ko05235:PD-L1 expression and PD-1 checkpoint pathway in cancer	0.5771744474193399	2.9536995328744373	0.0031398955248977956	0.7937584739909785	0.035027278966637626	40	K04456,K04688,K07203,K02580,K01116,K04433,K04432,K00922,K10159,K15420,K04447,K11220,K04467
ko04620:Toll-like receptor signaling pathway	0.5918732198543474	2.9403293576146656	0.0032786353745819508	0.8076769909937429	0.03577989039217694	36	K03174,K04430,K02580,K04433,K04432,K00922,K04431,K04392,K04404,K04427,K11220,K04467
ko05163:Human cytomegalovirus infection	0.44502006687177903	2.9266826268976103	0.0034259829453633373	0.8214338685142404	0.03659241358664671	98	K08056,K04371,K04514,K04392,K08057,K07207,K04456,K05760,K04688,K07203,K02580,K08041,K07532,K00922,K03099,K04534,K09389,K04433,K04399,K07861,K08042,K05726,K04467,K07208,K19662,K05725,K04374,K04959,K05858,K07860
ko01054:Nonribosomal peptide structures	0.5683993123847885	2.8759703198913846	0.004027875837825601	0.8681482123743418	0.041776523791040826	40	K16109,K16099,K16126,K16131,K16118,K16132,K15666,K15656,K15665,K16130,K15662,K16098,K16129,K16112,K16106,K16128,K16122,K16110
ko05162:Measles	0.5060415967046351	2.87208070131173	0.004077788178806774	0.8714239555907864	0.041776523791040826	59	K03175,K14753,K04456,K07899,K03083,K02580,K00922,K11224,K06626,K04427,K11220,K16194,K03283,K04733,K06563,K04399,K04404,K10159,K04467,K03174,K14754,K03247,K08860,K10144
ko05215:Prostate cancer	0.5205406699433248	2.8485182388509527	0.004392333566667794	0.8902782999094133	0.044099029009344655	51	K04456,K05093,K09487,K07203,K02580,K09389,K04399,K00922,K04498,K01343,K05086,K04490,K03099,K04467
ko04723:Retrograde endocannabinoid signaling	0.45935570981825946	2.8146625697291334	0.004882847361589171	0.9143249236023042	0.04806253677485811	83	K03954,K03936,K04371,K13806,K03940,K04849,K11353,K13700,K04850,K08041,K04344,K11352,K04534,K03934,K03879,K03882,K03943,K03950,K08042,K19662,K03942,K03880,K04959,K03881,K03878,K03964
ko05014:Amyotrophic lateral sclerosis	-0.35419311467444353	-2.756912809327428	0.0058349908152226515	0.9470149036113762	0.05633010363926483	241	K14304,K02262,K10881,K02126,K17906,K18723,K00236,K02261,K00417,K02127,K11518,K14315,K02272,K02137,K14309,K08331,K02084,K10707,K00418,K14308,K03039,K02128,K02264,K14311,K02263,K14310,K14307,K14301,K14313,K03036,K00416,K02734,K03033,K12881,K05613,K02266,K05410,K16576,K03173,K03038,K05759,K17908,K03955,K02256,K00237,K02136,K14306,K06691,K04648,K02134,K14312,K06268,K00419,K09291,K12882,K14303,K07925,K02138,K06693,K03939,K02265,K02267,K03029,K02133,K14284,K02135
ko00571:Lipoarabinomannan (LAM) biosynthesis	0.7626517304965764	2.699594625799082	0.006942400987409059	0.9697191266626232	0.06260650682715947	14	K13671,K16647,K16648,K11387,K22311,K14339,K13687
ko00622:Xylene degradation	0.6111360849681118	2.693977699701625	0.007060488847556057	0.971473936117882	0.06260650682715947	28	K05783,K05784,K05550,K05549,K07104,K10217,K00141,K18364,K01617,K15757,K10618
ko04062:Chemokine signaling pathway	0.48116060189330506	2.6935871393176654	0.007068766500067047	0.9715930667218964	0.06260650682715947	63	K04353,K04371,K04514,K04392,K04447,K04456,K05760,K02580,K08041,K00922,K11224,K11220,K03099,K01116,K05726,K08042,K04467,K19662,K05725,K07860
ko00525:Acarbose and validamycin biosynthesis	0.7139165479787146	2.687978740074898	0.0071885973338075	0.9732630564944439	0.06260650682715947	16	K20435,K20431,K20433,K19969
ko03051:Proteasome	-0.4401750887162043	-2.687489260366768	0.007199141731435432	0.973405228982241	0.06260650682715947	71	K10881,K11880,K11881,K03039,K11882,K03036,K02734,K06699,K03033,K11888,K03038,K11885,K11887,K03034,K06691,K03420,K11879,K11884,K06694,K03029,K11599
ko00998:Biosynthesis of various antibiotics	0.5761158911365142	2.685501113401623	0.00724211334668956	0.9739768644067096	0.06260650682715947	33	K19549,K25562,K19547,K21949,K25594,K01841,K19550,K18091,K25597,K12632,K25563,K22598,K17747
ko04668:TNF signaling pathway	0.5070588334838559	2.677448615425584	0.007418523072619365	0.9761978874209074	0.06260650682715947	49	K03174,K04430,K16510,K02580,K04433,K04432,K00922,K04467,K04404,K04445,K17065,K04427,K04431,K15637
ko00910:Nitrogen metabolism	0.48162313705966225	2.674555030674888	0.007482849421572846	0.9769598093382468	0.06260650682715947	62	K22896,K00362,K20934,K15864,K02575,K00374,K00370,K01672,K00368,K02591,K02567,K00367,K00376,K15579,K02305,K02586,K00360,K10534,K15577,K26139,K01743,K15371,K15578,K26138,K15576,K01948,K22898,K04561
ko00199:Cytochrome P450	0.37601505183935624	2.653238758594971	0.007972345640040235	0.982013898223118	0.06560848379180652	173	K16006,K24192,K13074,K21033,K21035,K07440,K19628,K16046,K21569,K07427,K15991,K21113,K09588,K21199,K10721,K21146,K24544,K14370,K20497,K23139,K00488,K14999,K21117,K16446,K20789,K21200,K21114,K23812,K24241,K21120
ko00071:Fatty acid degradation	0.5051339318335554	2.6430982351731434	0.008215119674370053	0.9840934286307808	0.06651596897635108	48	K07516,K05939,K09479,K07508,K07515,K00252,K01782,K00496,K13767,K00529,K07517,K00149,K13953,K15013,K07511,K00255,K01692,K18857,K00232,K09478
ko04624:Toll and Imd signaling pathway	0.5555754930241904	2.6295788558071407	0.008549070228905498	0.9865675683070573	0.06812116277635809	36	K20671,K24076,K04431,K04432
ko04974:Protein digestion and absorption	0.5162299226945637	2.6031409644073698	0.009237396407352882	0.9905214460904624	0.07245582807017417	45	K01345,K01395,K06238,K06237,K14207,K08606,K01346,K01312,K08133,K19719,K01291,K01539,K14210,K12040
ko03400:DNA repair and recombination proteins	-0.3402992739951815	-2.581581753906529	0.009834869424555137	0.992997882693416	0.07520396015650913	424	K13530,K10997,K15080,K10683,K10807,K22825,K02830,K10840,K06662,K24663,K23314,K10808,K15077,K17815,K24089,K23387,K10884,K02555,K10958,K10957,K23388,K10842,K10627,K03017,K20774,K10864,K10882,K10847,K02544,K10881,K22756,K03008,K03509,K26124,K22685,K02344,K06661,K26122,K03009,K22817,K15361,K15079,K02326,K10991,K15075,K06663,K10981,K03144,K15081,K14635,K15338,K03007,K03012,K03506,K11272,K03872,K06632,K24664,K22823,K03504,K03143,K08739,K26123,K10838,K10898,K03014,K25829,K02202,K11339,K10899,K02216,K10704,K10739,K10992,K15078,K24087,K20403,K10868,K10959,K03868,K03508,K01141,K10998,K03141,K10849,K03114,K10983,K11137,K15364,K15082,K10845,K10982
ko00621:Dioxin degradation	0.6378637481855104	2.5797434726659256	0.00988737324766853	0.9931818160105963	0.07520396015650913	20	K15751,K14599,K00480,K08690,K18364,K01617,K15755
