Term	es	nes	pval	sidak	fdr	geneset_size	leading_edge
ko03009:Ribosome biogenesis	-0.45737338542848416	-5.049952330581998	4.4192032877532483e-07	0.00022181944849132052	2.0167636822292096e-05	336	K14827,K11884,K14770,K15632,K14773,K13525,K14783,K14796,K19036,K03264,K14567,K14851,K14531,K05969,K14854,K14528,K15507,K15264,K14839,K14861,K14768,K07936,K03595,K12618,K14765,K14560,K14526,K14862,K14845,K06177,K00563,K14546,K14522,K03537,K14836,K09506,K14767,K14566,K14532,K14860,K14544,K26089,K05809,K03979,K09136,K03212,K06185,K02528,K14781,K14849,K08301,K14812,K14191,K14828,K14572,K22377,K11392,K03977,K14825,K14782,K14561,K00561,K07447,K14762,K26142,K07320,K11131,K14547,K05926,K14795,K14441,K08316,K02600,K03539,K05844,K20096,K14790,K09889,K25137,K14853,K14826,K19308,K14804,K14543,K14813,K14015,K24418,K14801,K14769,K06204,K14814,K14800,K14574,K14837,K15508,K18803,K14564,K14551,K05808,K07056,K14817,K18328,K06941,K14774,K03625,K14824,K04795,K14575,K07042,K06942,K14789,K03685,K18849,K18327,K02860,K14822,K14557,K18532,K14834,K06969,K02834,K05590,K23309,K15267,K15263,K19829,K14571,K09140,K14284,K21515,K09710,K14816,K03538,K14524,K14844,K14859,K15265,K14798,K14784,K03245,K14764,K14540,K14855,K07562,K14811,K14016,K21970,K05591,K14548,K11130,K14858,K21514,K14545,K14842,K03438,K06947,K09761,K03501,K14840,K01139,K03218
ko04040:Ion channels	0.5654381848910772	4.898857796883437	9.639537497108108e-07	0.00048378795243708017	4.032539852956892e-05	135	K16897,K04905,K04882,K04855,K04854,K04942,K19496,K04344,K04851,K04842,K05175,K05016,K05011,K04908,K04887,K04945,K04840,K19501,K04984,K04950,K04883,K04959,K04884,K19499,K04994,K04936,K04892,K19480,K04857,K04909,K04955,K04944,K04860,K04910,K04850,K04911,K04956,K04849,K04874,K04837,K04880,K04958
ko04010:MAPK signaling pathway	0.5309705972646567	4.49978156177751	6.802332602529049e-06	0.0034089588415097184	0.0002626746897284294	138	K07860,K04460,K03173,K03175,K04730,K04426,K04855,K04456,K04427,K12326,K04854,K04344,K04411,K04851,K04443,K04421,K04345,K04361,K07830,K04423,K04419,K04424,K04445,K04425,K19662,K04353,K16510,K05866,K07828,K04416,K03099,K04461,K04444,K04349,K04457,K04857,K21278,K04374,K04860,K12362,K04850,K05093,K04849,K04348,K04450,K04448,K20216,K05084,K04437
ko01004:Lipid biosynthesis proteins	0.5286693199747178	4.4683390795623845	7.882928085845009e-06	0.003949425918559622	0.0002826592785067282	138	K12433,K12434,K12427,K10256,K00507,K10805,K12424,K12443,K11609,K10203,K23618,K18473,K11533,K03921,K11608,K12431,K10226,K12442,K13523,K13699,K12421,K04790,K10255,K12430,K05554,K01896,K13517,K00142,K03922,K00508,K05552,K12439,K12440,K11628,K11610,K13776,K04791,K22769,K03822,K01074,K12426,K11611,K12429,K12444,K12437,K13510,K10224,K05551,K12445,K04712
ko01059:Biosynthesis of enediyne antibiotics	0.7229324604256239	4.42804696676057	9.509019837095067e-06	0.004762175368592902	0.00031823519721478155	46	K21209,K20422,K20423,K21177,K21193,K21185,K21181,K21254,K21164,K21178,K21191,K21163,K21184,K15320,K16431,K20421,K21256,K21161,K21162,K21214,K15315,K21169,K20420
ko01057:Biosynthesis of type II polyketide products	0.73470264505035	4.278319360728652	1.8830971775241068e-05	0.009408695458807688	0.0005908217394481885	41	K14628,K15970,K15928,K15956,K14257,K15927,K15942,K14252,K15931,K15972,K14254,K14251,K14629,K15926,K15932,K15935,K21297,K05556
ko00362:Benzoate degradation	0.5698472369667518	4.257406193225222	2.0681239327524636e-05	0.010328381636145122	0.000610704831906904	94	K10621,K04117,K00481,K10219,K15512,K00217,K10217,K00252,K07823,K16245,K18364,K00632,K01617,K01782,K01821,K05549,K16249,K16246,K00446,K00448,K16244,K16242,K01032,K04118,K03464,K04107,K14727,K07536,K03381,K20942,K04105,K05783,K07538,K05550,K01031,K05784,K01692,K01857,K20943,K00449,K04110,K22553,K10220,K04101,K10221,K15513,K22270,K04100,K07104,K13767
ko00623:Toluene degradation	0.7678792067994022	4.185821661764928	2.841363769134908e-05	0.014162602036131603	0.0007924247845031799	33	K03380,K00217,K07543,K15757,K15762,K16245,K15764,K07546,K07548,K16249,K20199,K16246,K16244,K07544,K16242,K15765,K15760,K00055,K05797,K00141,K15761,K15758,K15763,K20200
ko00624:Polycyclic aromatic hydrocarbon degradation	0.7548356922057807	4.168201864145035	3.0701198667104634e-05	0.015294077593462447	0.000811157985836133	34	K11947,K11944,K14582,K18254,K18076,K18253,K18275,K18068,K00448,K11945,K18255,K18256,K00480,K14599,K18252,K18257,K00449,K14578,K04101,K14579,K04100,K18251,K11943
ko04015:Rap1 signaling pathway	0.5606740685057395	4.1315818645136995	3.602753366682698e-05	0.01792357491356237	0.0009042910950373573	93	K07860,K06070,K04351,K04361,K08041,K07834,K04353,K01116,K07828,K17703,K06271,K04534,K00922,K07835,K17701,K12362,K05093,K08042,K04266,K06069,K08013,K05726
ko02048:Prokaryotic defense system	-0.45100193848951564	-4.004130131025114	6.224609545113502e-05	0.03076532376440573	0.0014584554887603451	157	K19175,K18919,K07334,K19118,K07451,K18841,K19780,K03427,K07012,K19127,K07339,K19119,K19173,K12148,K19128,K19142,K19174,K19165,K19171,K18920,K02621,K07475,K00558,K19137,K19138,K21490,K07154,K19334,K01885,K19158,K00571,K19140,K07319,K19147,K07016,K19075,K15773,K19145,K01154,K09127,K19139,K24451,K21493,K19090,K18843,K19117,K19166,K19143,K07060,K21496,K19144,K19172,K09951,K07452,K18839,K19116,K01155,K21492,K05839,K09952,K12151,K19170,K18831,K18830,K02622,K18840,K00590,K18921,K07171,K13655,K09002,K21491,K19088,K19129,K19169,K15342,K18922,K06223,K09159,K19687,K19114,K07317,K13581,K07746,K19130,K01156,K13650,K19124,K19168,K21497,K19163,K18837,K16214,K07341,K07473,K03531,K19046,K19157,K19162,K07316,K07464,K07318
ko03016:Transfer RNA biogenesis	-0.4325160401009136	-3.997865034694792	6.391637600144939e-05	0.03157771907661661	0.0014584554887603451	257	K16317,K15462,K15322,K14058,K01886,K03536,K14168,K01892,K05540,K22900,K14528,K00555,K09457,K01170,K06932,K00962,K15865,K07936,K12618,K07235,K01869,K14526,K07254,K12161,K14169,K03683,K06177,K22446,K11376,K01866,K14522,K15323,K14533,K07739,K09716,K03537,K18779,K11179,K06168,K11991,K01893,K15901,K03231,K18707,K14679,K15326,K03540,K03439,K01885,K00557,K00777,K14415,K03177,K01147,K14547,K15325,K06957,K14163,K15429,K15442,K03539,K22132,K01867,K15457,K05545,K20000,K06020,K07236,K04075,K21027,K03684,K01082,K11377,K00773,K10026,K15460,K00784,K11375,K07237,K15780,K01883,K07568,K15463,K09119,K12597,K06176,K15257,K01884,K06920,K15458,K17053,K15902,K00599,K03437,K00554,K01880,K15904,K15452,K01169,K06175,K15396,K24956,K03538,K14524,K15443,K01876,K15435,K15449,K07055,K03216,K19055,K09765,K01737,K21947,K15427,K06925,K07560,K01887,K07050,K14289,K01872,K15447,K03650,K22503,K12573,K15903,K15454,K07558,K06963,K15453
ko04138:Autophagy - yeast	-0.5415381607052329	-3.9814625996569633	6.849249956975001e-05	0.033799985963819064	0.0014949232514788915	82	K21144,K17900,K21197,K21145,K21156,K08329,K21143,K08340,K21157,K21155,K16314,K08336,K09243,K05754,K09468,K06027,K08493,K08331,K01336,K09464,K03237,K08502,K17909,K04464,K08338,K08516,K17906,K08335,K21158
ko05163:Human cytomegalovirus infection	0.536872192190549	3.928771873701084	8.538078625730527e-05	0.041957352295086445	0.0017858814458819687	98	K07860,K03173,K04960,K04456,K04361,K04345,K08041,K05410,K19662,K07828,K04514,K04399,K04534,K05725,K03099,K07208,K05858,K09849,K04959,K02183,K00922,K07207,K09389,K05653,K04392,K04374,K08042,K03083,K04348,K04450,K05726,K04958,K06487
ko04814:Motor proteins	0.5479145005913201	3.8989252220810324	9.662060519066706e-05	0.04734826914054703	0.0019401417522285948	88	K10396,K20198,K10411,K10359,K10416,K07375,K24722,K20196,K12314,K26157,K10391,K10414,K10427,K24185,K10410,K10409,K10394,K10413,K10390,K25388,K21868,K17387,K10393,K10428,K10399,K16575,K11143,K10364,K17945,K10355,K10400,K24723,K10360,K10397,K10401,K10392,K10356,K10418,K10417,K10408,K20197,K17914,K10419,K10420
ko04934:Cushing syndrome	0.5557326845785823	3.854447735845592	0.00011599115747196187	0.0565679522720178	0.002239521578881725	81	K09186,K14964,K04855,K04854,K04851,K04361,K08041,K04353,K14349,K13298,K04959,K09389,K02157,K04857,K04515,K04374,K04850,K08042,K04958,K06626
ko04935:Growth hormone synthesis, secretion and action	0.611500673091872	3.821163884416014	0.0001328233476260987	0.06450712453965961	0.0024695303891963537	59	K04960,K04456,K04851,K04345,K08041,K19662,K11265,K11224,K01116,K07828,K04416,K05725,K03099,K05858,K04959,K00922,K11220,K04857,K04374,K04850,K08042,K03083,K04450,K05726,K04958
ko04139:Mitophagy - yeast	-0.6803837459585927	-3.7854113757071257	0.00015345451609194427	0.07414725374428954	0.0027333381804470684	34	K19717,K11244,K17764,K17775,K11233,K17800,K11227,K11229,K09243,K17984,K17765,K02332,K17774,K11231,K19718,K08294,K19708,K08955,K02677,K04464,K17969
ko03008:Ribosome biogenesis in eukaryotes	-0.5391657367864016	-3.7783009224750224	0.00015790200644016927	0.07621236507276603	0.0027333381804470684	75	K14574,K14572,K03538,K03264,K14524,K14551,K14561,K14528,K14547,K12618,K14575,K11130,K14560,K03539,K14526,K14545,K14557,K14546,K14522,K03537,K14543,K14532,K14531,K14284
ko04925:Aldosterone synthesis and secretion	0.6502599754975538	3.719990295815435	0.0001992304327997907	0.09518397340062774	0.003333789242183164	44	K04960,K04855,K06070,K04854,K07188,K04851,K08041,K04345,K19662,K05858,K04959,K05869,K02183,K04857,K04515,K04374,K04850,K08042,K08794,K01539,K04450,K04958
ko00906:Carotenoid biosynthesis	0.6364152674013261	3.6927455877922446	0.00022184593156882038	0.10540037985728785	0.0035924728273402525	46	K09838,K22502,K09847,K09845,K10210,K15746,K02293,K09836,K22445,K02294,K14596,K08977,K09879,K09840,K02292,K09844,K15744,K09846,K06443,K20611,K02291,K20616
ko01005:Lipopolysaccharide biosynthesis proteins	-0.4300847172213105	-3.681452921660316	0.00023190861518496142	0.10990904610804057	0.0036380664007140823	151	K26072,K21364,K11211,K12993,K19714,K23230,K23250,K19803,K03760,K03270,K03276,K02527,K13001,K16363,K02517,K02560,K12997,K02850,K23067,K01627,K13005,K21303,K25195,K23198,K13006,K12984,K06041,K21586,K03277,K03278,K12981,K25199,K26073,K20444,K23132,K19353,K12996,K23073,K02848,K13003,K18827,K19997,K03272,K03275,K02536,K07272,K02851,K03269,K00748,K02847,K00912,K21366,K12973,K24658,K13002,K12987,K13004,K25197,K05789,K25198,K13008,K03273,K13011,K00979,K02841,K02843,K21367,K07264,K12976,K00677,K12988,K12998,K12982,K12983,K19715,K21363,K12990,K23101,K24906
ko04725:Cholinergic synapse	0.6120719566463182	3.572828262422906	0.0003531463754569142	0.16248054914737958	0.005372105469071847	48	K04960,K04456,K14636,K04344,K04851,K08041,K04345,K19662,K07828,K04534,K05858,K04959,K05869,K00922,K04857,K04515,K04374,K04850,K08042,K04849,K04958
ko03010:Ribosome	-0.44228243054202204	-3.5645490499797123	0.000364482289607837	0.16723472744277101	0.0053814738053863	135	K02936,K02919,K02983,K02944,K02977,K02910,K02909,K02949,K02978,K02952,K02879,K02908,K02869,K02995,K02881,K02887,K02996,K02895,K02863,K02875,K02948,K02911,K02980,K02962,K02883,K02959,K02885,K02993,K02877,K02931,K02933,K02884,K02967,K02929,K02988,K02912,K02915,K02958,K02994,K02894,K02890,K02913,K02916,K02950,K02878,K02943,K02954,K02935,K02876,K02992,K02886,K02904,K07590,K02924,K02888,K02899,K02945,K02896,K02974,K02907,K02956,K02897,K02866,K02966,K02923,K02990,K02976,K02930,K02926,K02965,K02986,K02871,K02979,K02874,K02934,K02892,K02961,K02906,K02867,K02902,K02921,K02987,K02922,K02864,K02968,K02982,K02970,K02984,K02991,K02889,K02946
ko01011:Peptidoglycan biosynthesis and degradation proteins	-0.4935594165617878	-3.5566731462140977	0.00037558097152090575	0.17186331763387025	0.005386904220099849	88	K11695,K21470,K08641,K07259,K05363,K13694,K03814,K01925,K03806,K18691,K19235,K21472,K19223,K11066,K08308,K19234,K01448,K18770,K02545,K00687,K06153,K12554,K03587,K08640,K08259,K17733,K16291,K05515,K07260,K08600,K05367,K19304,K07261,K21467,K21464,K06078,K21473,K08384,K08307,K21465,K07262,K03693,K18866,K12553,K15792,K07284,K19236,K05365,K01297,K11693,K01928,K01921,K00790,K04478,K08309,K01798,K12556,K11694
ko04024:cAMP signaling pathway	0.5153387691157856	3.5397951490609305	0.00040043772620435014	0.18213663946730757	0.005471355742153684	90	K07860,K07188,K04851,K04351,K08041,K07830,K00232,K04353,K11265,K04950,K04514,K05869,K00922,K04857,K18438,K04955,K04515,K04850,K08042,K04266,K01539
ko01503:Cationic antimicrobial peptide (CAMP) resistance	-0.5789503539987041	-3.537936350538519	0.0004032672558957895	0.18329799382577067	0.005471355742153684	50	K07771,K19227,K19229,K12340,K19230,K10011,K19078,K01364,K03760,K03673,K19228,K10012,K12963,K19079,K07640,K06079,K03585,K18138,K13014,K07264,K00677,K14205,K07662,K19236,K19238,K08589,K12962,K03767,K12973
ko04929:GnRH secretion	0.6666178446070342	3.5239349116382734	0.0004251886811712513	0.1922398494881487	0.005616966261788635	35	K04960,K04855,K04456,K04854,K04942,K04851,K04943,K04945,K19662,K04856,K07828,K05858,K04959,K00922,K04857,K04955,K04944,K04850,K04956,K04958
ko04014:Ras signaling pathway	0.5007012116525272	3.4896385907196503	0.0004836741864464589	0.21562117459013438	0.005998539917563848	99	K07860,K08773,K04456,K25769,K12326,K05733,K07888,K04411,K04361,K04345,K07830,K07834,K05410,K19662,K04353,K01116,K07828,K17633,K18529,K03099,K25768,K07889,K02183,K00922,K04349,K17634,K16343,K07887,K07835,K04392,K12362,K05093,K07827
ko03011:Ribosome	-0.4144373861351368	-3.488178573549507	0.00048632315825369865	0.2166640411238745	0.005998539917563848	171	K02936,K02983,K17435,K17417,K02944,K17430,K02977,K02910,K02909,K17415,K17421,K17438,K02949,K02978,K17440,K02952,K02879,K02908,K02995,K02869,K02881,K02887,K02996,K02895,K02875,K02948,K02911,K02980,K02962,K02883,K02959,K02885,K02993,K02877,K02931,K02933,K02884,K02967,K02929,K02988,K17408,K02912,K02915,K17425,K17402,K02958,K17428,K17422,K02994,K02894,K02890,K02913,K02916,K02950,K02878,K02943,K02954,K02935,K02876,K02992,K02886,K02904,K17413,K07590,K02924,K02888,K17411,K02899,K02945,K02896,K02974,K02907,K02956,K02897,K02866,K02966,K02923,K02990,K17424,K02930,K02965,K02986,K02871,K02979,K02874,K17439,K02934,K02892,K02961,K17434,K02902,K02921,K02987,K02922,K02864,K02968,K02982,K02991,K02889,K17437,K02946
ko04140:Autophagy - animal	0.5094303100839979	3.4822848345736115	0.0004971545725267479	0.2209138539594565	0.005998539917563848	91	K03175,K07901,K21357,K16196,K07874,K04456,K18052,K04427,K07920,K08269,K07298,K07204,K06276,K01363,K04345,K07830,K01110,K17890,K05410,K07925,K23611,K08337,K07198,K00914,K21249,K07828,K04371,K17907,K08341,K07897,K08803,K07208,K08342,K00922,K07207,K06068,K18082,K08343,K01379,K16186,K07898,K07827,K07203,K04688,K04958
ko04990:Domain-containing proteins not elsewhere classified	0.4254514576982885	3.475330164716689	0.0005102249557280558	0.2260115227028264	0.005998539917563848	284	K17930,K05724,K24020,K23792,K14365,K24127,K17922,K23730,K24746,K24735,K23029,K24023,K24243,K24764,K24468,K07366,K17199,K23733,K24510,K24831,K23728,K24743,K24315,K23909,K24720,K23531,K08051,K24765,K24837,K23729,K24511,K23732,K24747,K24816,K17921,K24728,K24523,K19467,K24740,K24332,K23929,K24478,K12362,K24842,K24822,K24739,K24483,K24835,K24524,K05723,K23282,K19867,K20371,K24729,K24929,K17923
ko03022:Basal transcription factors	-0.6310310739930967	-3.468339508958751	0.000523685223692727	0.23122646226247162	0.005998539917563848	36	K03141,K03133,K03136,K03121,K03142,K10842,K03122,K03134,K03137,K23358,K03139,K03138,K14650,K03140,K10845,K03135,K03130,K14649,K14651,K03143,K03144,K02202
ko04812:Cytoskeleton proteins	0.4210170194434124	3.4672725767433166	0.00052576843898966	0.23203042710672395	0.005998539917563848	296	K19756,K17579,K10411,K07375,K24761,K25762,K10391,K25426,K10427,K18595,K24185,K10410,K05740,K06047,K23958,K16601,K16575,K16602,K17945,K21073,K21767,K10400,K10401,K15420,K23612,K10356,K10392,K10408,K05753,K05767,K23845,K19758,K23628,K04437,K18622,K17478,K19750,K16603,K20196,K10370,K26157,K16609,K23939,K05700,K10409,K10413,K10390,K10393,K10399,K10388,K07607,K08017,K24345,K10397,K10418,K10367,K18643,K19870,K10420,K18626,K10396,K05768,K20198,K26413,K19757,K12314,K16608,K23029,K10414,K21868,K19754,K10364,K26421,K23932,K25425,K10417,K17914,K24253,K19753,K10359,K10416,K16942,K24722,K18620,K05699,K19755,K04512,K17260,K16573,K24030,K10394,K17387,K19752,K10428,K08798,K11143,K10355,K07767,K18597,K16803,K24723,K26419,K10360,K05741,K20197,K16943,K10419,K17336,K19759
ko04915:Estrogen signaling pathway	0.597805235064601	3.458423091213461	0.0005433473783049703	0.2387812506683863	0.006008624348242689	49	K01379,K03099,K04374,K05858,K04960,K04959,K08042,K04456,K02183,K00922,K04958,K06068,K07828,K04448,K04361,K04345,K08041,K04534
ko01051:Biosynthesis of ansamycins	0.7033210272078476	3.4538218753530674	0.0005527023025078126	0.24234963493517575	0.006008624348242689	29	K16021,K16029,K15673,K16035,K15670,K15671,K15467,K16036,K16020,K16033,K16037,K16031,K15672
ko00997:Biosynthesis of various other secondary metabolites	0.7377320996740521	3.449050997037406	0.0005625604469470247	0.24609190566789502	0.006008624348242689	24	K22997,K23447,K03896,K18287,K03895,K22998,K23372,K23375,K03897,K17835,K23668,K23374
ko04927:Cortisol synthesis and secretion	0.6938573993410391	3.442186877393129	0.0005770314684523381	0.2515518905825455	0.00603478744089737	30	K04374,K05858,K04960,K04959,K04850,K08042,K04855,K14349,K04958,K04854,K04450,K04851,K04857,K08041,K04345
