Term	es	nes	pval	sidak	fdr	geneset_size	leading_edge
ko05014:Amyotrophic lateral sclerosis	-0.4726376434337797	-5.130731404924317	2.8861850243089293e-07	0.00014487601358540282	1.3171498929118931e-05	241	K03033,K17906,K02126,K06268,K00419,K02137,K02730,K02127,K03939,K02738,K02136,K02262,K02256,K02266,K14307,K00418,K02135,K11518,K02084,K06691,K02272,K14311,K00416,K07374,K10881,K03038,K02128,K02125,K14303,K03031,K14304,K02267,K12881,K02134,K06693,K14312,K12892,K02729,K05759,K02728,K02727,K08334,K02265,K02737,K14306,K14297,K07925,K12882,K05613,K04523,K02732,K02263,K00236,K00237,K14299,K02726,K09291,K03035,K00420,K14308,K02138,K03039,K14284,K03955,K14301,K02264,K02731,K02736,K14004,K19026,K03029,K14310,K04648,K03963,K18723,K10707,K08331,K02739,K03036,K14300,K14309,K00417,K04441,K02261,K14313,K14315,K05410,K03941
ko00362:Benzoate degradation	0.6563145307205144	5.040646032756978	4.639629276326218e-07	0.00023288232240341425	1.8488954446287226e-05	94	K18364,K01782,K01857,K07104,K01617,K04100,K20943,K05550,K19065,K10621,K14333,K10217,K00449,K00632,K05784,K00217,K16245,K05549,K01032,K00481,K01031,K03464,K04101,K00448,K10220,K04108,K03381,K16249,K16244,K16246,K22270,K07823,K04117,K13767,K00252,K10219,K05783,K16242,K04110,K01692,K14727,K07536
ko01504:Antimicrobial resistance genes	0.5099042404877342	5.034620017223637	4.787976251030557e-07	0.00024032758204171732	1.8488954446287226e-05	182	K21264,K18553,K18093,K03740,K18072,K18104,K18232,K18766,K13632,K08167,K18972,K18903,K18817,K21267,K18217,K19218,K18236,K18296,K18845,K19644,K19301,K21266,K19276,K08160,K19541,K18589,K14205,K19063,K18906,K19274,K10673,K18295,K18792,K18591,K18094,K19210,K18351,K18833,K19272,K18216,K18230,K19318,K17882,K18938,K19100,K18215,K18352,K17880,K17881,K19278,K18846,K04343,K00897,K21288,K19542,K19594,K18233
ko04138:Autophagy - yeast	-0.652143182967068	-4.903067255798938	9.435166170579379e-07	0.00047353341285614987	3.3831810125934634e-05	82	K08339,K01381,K09468,K21156,K17906,K08338,K12767,K21145,K08337,K08493,K07756,K21197,K20178,K16314,K21144,K08266,K17907,K21157,K20177,K17900,K21143,K05756,K21141,K05758,K17909,K08340,K08502,K08331,K06027,K15296,K00915,K04464,K01336,K19800,K08335,K08330,K09464,K08334,K00654,K09243,K17908,K20183,K17607,K18083,K08329,K08516,K05755,K21155,K08336,K05754,K07204,K21158
ko01004:Lipid biosynthesis proteins	0.5667410034493193	4.78332128234494	1.7242219718660579e-06	0.000865185686932125	5.770396199178407e-05	138	K05551,K10805,K11611,K13776,K00508,K18473,K11608,K12444,K12437,K12428,K12429,K12443,K00665,K03921,K03822,K13699,K12423,K12439,K11628,K03922,K22769,K01896,K04791,K13510,K12445,K11533,K10255,K13523,K13517,K00142,K00507,K12430,K11609,K10226,K05552,K04790
ko05020:Prion disease	-0.4939724751201718	-4.6986233577341405	2.619209703125236e-06	0.0013139809629493014	8.007431479220399e-05	168	K03033,K02732,K15040,K02263,K02126,K02128,K02125,K03029,K00236,K03031,K06268,K10881,K00419,K02137,K03963,K02730,K05635,K02127,K02267,K00237,K02134,K06693,K03939,K02738,K02726,K02136,K02729,K02262,K02256,K00420,K03035,K02266,K02739,K03036,K00418,K02728,K02135,K05863,K02138,K03039,K00417,K04441,K02727,K02084,K02265,K03955,K02737,K02261,K06691,K02272,K02264,K04961,K02731,K00416,K02736,K03941,K07374,K03038
ko05012:Parkinson disease	-0.46220177748429914	-4.691531132445887	2.7116799830029237e-06	0.0013603390959284168	8.007431479220399e-05	186	K03033,K04552,K02732,K15040,K04630,K02126,K02128,K02263,K02125,K03029,K00236,K03031,K10881,K00419,K02137,K03963,K02730,K02127,K02267,K00237,K02134,K06693,K04554,K03939,K02738,K02726,K08844,K02136,K02729,K02262,K02256,K03035,K00420,K02266,K02739,K03036,K00418,K02728,K02135,K05863,K02138,K03039,K00417,K05611,K10575,K02727,K04555,K14709,K02084,K02265,K03955,K02737,K02261,K06691,K02272,K02264,K14713,K02731,K00416,K02736,K03941,K07374,K03038
ko03013:Nucleocytoplasmic transport	-0.5952710004686762	-4.592273635275298	4.384429660664324e-06	0.0021985681155583217	0.00012227687164741613	95	K20224,K18722,K14310,K14319,K14303,K18718,K12883,K14288,K14289,K07936,K14327,K14304,K10577,K12881,K14312,K15436,K14290,K14299,K18723,K09291,K14543,K12880,K14307,K14300,K18724,K14309,K20724,K14308,K14284,K18717,K18720,K25201,K15042,K14306,K14313,K20221,K14301,K14297,K18721,K14315,K18725,K20223,K14311,K14328,K12882,K14004
ko03037:Cilium and associated proteins	0.4643423666585834	4.547046156404823	5.440407039980499e-06	0.002727365724915543	0.0001437412807405374	296	K22868,K24226,K25608,K22864,K16480,K10410,K19362,K16749,K19868,K16535,K25441,K24729,K16455,K24228,K19385,K24938,K10420,K11143,K06460,K16744,K19672,K20198,K10359,K12739,K08829,K23732,K24822,K08811,K19678,K23965,K25450,K24229,K25549,K25548,K16747,K18272,K25532,K23456,K25395,K16944,K16582,K16602,K19754,K25607,K24652,K19750,K25551,K19758,K19676,K16939,K24869,K16748,K25552,K16540,K25615,K24937,K19753,K22866,K23733,K16746,K24932,K23729,K25388,K07931,K25611,K23538,K19352,K24224,K17570,K10411,K24837,K25425,K06228,K24030,K08828,K24728,K10417,K16550,K21841,K20877,K10394,K25553,K24227,K19679,K24723,K10409,K19626,K19382,K19759,K24722,K25460,K25554,K23730,K25616,K23029,K16474,K19673,K24735,K25614,K19756,K16458,K10414,K10408,K20196,K19674,K25226,K19681,K16531,K24178,K25471,K16801
ko00624:Polycyclic aromatic hydrocarbon degradation	0.8033759669842042	4.2707640410233605	1.9480443187669394e-05	0.00973161608838039	0.0004889591240105018	34	K18275,K04100,K00480,K19065,K11944,K18253,K18252,K00449,K18075,K11947,K18076,K18251,K18254,K18069,K04101,K00448,K18077,K14579,K18257,K11943,K18074,K11945
ko00623:Toluene degradation	0.7803839796365712	4.028932712230038	5.603065147297137e-05	0.027736261155332648	0.0013156901985154471	33	K20218,K16249,K07548,K16244,K20199,K00217,K16246,K16242,K16245,K07540,K03380,K00141,K20200,K05797,K03381,K15765
ko01501:beta-Lactam resistance	0.6193694358618873	4.022189124833999	5.7659729815418004e-05	0.028531095974322494	0.0013156901985154471	69	K18137,K18972,K19100,K18093,K18072,K18792,K18094,K19210,K18766,K21266,K18133,K19318
ko03022:Basal transcription factors	-0.7356479494659136	-4.004747364321122	6.208379546501774e-05	0.030686347636831125	0.0013550463184103872	36	K03144,K03135,K03137,K03122,K06634,K03139,K03132,K03143,K03133,K10842,K14651,K14650,K03123,K03130,K03134,K03131,K23358,K14535,K14649,K03140,K03142,K03138,K03127,K03141,K02202,K03128,K10845
ko00280:Valine, leucine and isoleucine degradation	0.6287047943261561	3.9833990228688227	6.793654504000379e-05	0.03353027396667454	0.001421006067086746	65	K01782,K09478,K19312,K00253,K00632,K11538,K09699,K18660,K00157,K01969,K13766,K01029,K00187,K18661,K01028,K00149,K00186,K11410,K07508,K00263,K05607,K08683,K01027,K00166,K01692,K01641,K11263
ko04139:Mitophagy - yeast	-0.7385662578648565	-3.9535152082750815	7.701136659332697e-05	0.037923389434387555	0.001533079341460263	34	K19708,K17969,K19718,K08294,K11244,K02332,K11227,K17774,K17764,K04464,K11233,K17775,K02677,K08330,K04441,K11231,K19717,K17800,K18191,K09243,K11841,K11229,K17984
ko03032:DNA replication proteins	-0.42089135379188314	-3.9461963245631453	7.940251569316104e-05	0.039077622067173336	0.001533079341460263	183	K25186,K11116,K02326,K03506,K02309,K11115,K02607,K22485,K11121,K11123,K02684,K11128,K23314,K11097,K02603,K02213,K02344,K10733,K02608,K02332,K02604,K11117,K10729,K10743,K10736,K11122,K10731,K02212,K02325,K10735,K10732,K02214,K11137,K11098,K11132,K10900,K02605,K02606,K02321,K11118,K02209,K11120,K10865,K11119,K02685,K11129,K11134,K09426,K03507,K10734,K11126,K02328,K03504,K10739
ko05010:Alzheimer disease	-0.3999611981476716	-3.8679068681792943	0.00010977357174546398	0.05361835196523147	0.0020409752968971453	245	K03033,K02732,K17906,K15040,K02263,K02126,K02128,K02125,K03029,K00236,K03031,K06268,K10881,K00419,K02137,K03963,K02730,K02127,K02267,K00237,K01064,K02134,K06693,K03939,K02738,K02726,K02136,K02729,K02262,K02256,K00420,K03035,K02266,K08331,K02739,K04532,K00418,K02728,K03036,K05864,K02135,K05863,K02138,K03039,K03037,K00417,K02727,K08334,K14709,K02084,K02265,K03955,K02737,K02261,K06691,K02272,K02264,K14713,K16195,K02731,K00416,K02736,K03941,K07374,K03038
ko03420:Nucleotide excision repair	-0.605365380893199	-3.8092984281523847	0.00013936166861228116	0.06757301699425468	0.002498555630120184	60	K03006,K03506,K02326,K10847,K03144,K10846,K03007,K03014,K10570,K06634,K03009,K03143,K10838,K10842,K03013,K10849,K03011,K10841,K02325,K03868,K03015,K03008,K03142,K03012,K03141,K02202,K10845,K02328,K03504,K10739
ko01057:Biosynthesis of type II polyketide products	0.688739319408985	3.6910010545255667	0.00022337321140630806	0.10608615418308111	0.003866667314688505	41	K14252,K14633,K15942,K14254,K14251,K15932,K15928,K14253,K15956,K14629,K05556,K15970
ko00071:Fatty acid degradation	0.642093595539484	3.6566699762844306	0.00025551300227810714	0.12039639068108622	0.004275584238120326	48	K01782,K08766,K00232,K09478,K00632,K18857,K07517,K00149,K13953,K00255,K00529,K07508,K13767,K00252,K09479,K01692,K13238,K05939,K00496
ko05415:Diabetic cardiomyopathy	-0.46816608402798454	-3.578890771288095	0.00034505563662778904	0.15907081120841357	0.005587675147972584	130	K15040,K02263,K02126,K02128,K00693,K02125,K22139,K00236,K00419,K02137,K02127,K02267,K00237,K02134,K19720,K03939,K02262,K02256,K06236,K00420,K02266,K00418,K02135,K02677,K05863,K02138,K00417,K04441,K03955,K02265,K02261,K02272,K02264,K00416,K17605,K03941
ko03051:Proteasome	-0.5475389296971634	-3.5661051949526072	0.0003623259806275758	0.16633247029878173	0.005683988821095096	71	K03033,K04523,K02732,K03029,K11888,K11885,K11884,K03031,K03034,K02730,K11883,K06694,K06693,K11599,K11881,K02738,K11887,K02726,K02729,K03035,K02739,K03036,K02728,K03420,K03039,K03037,K11879,K06699,K02727,K11882,K02737,K06691,K02731,K11880,K02736,K06695,K10881,K03038
ko04130:SNARE interactions in vesicular transport	-0.7523925930693771	-3.534250133166476	0.000408933880099438	0.18561886130764707	0.006220751751815693	26	K08496,K08490,K08504,K08517,K08501,K08505,K08493,K08507,K08502,K08516,K08495,K08499,K21155,K08492,K08489,K08513,K08497
ko04714:Thermogenesis	-0.429622940942446	-3.4667016632249026	0.000526886333141352	0.23246150439108848	0.0077793217422634925	154	K02263,K02126,K02128,K02125,K02260,K00236,K07200,K00419,K02137,K02127,K02267,K00237,K02134,K11648,K03939,K02262,K02256,K18184,K00420,K02266,K00418,K15601,K02135,K18183,K02138,K17797,K00417,K04441,K15109,K02140,K02265,K03955,K02261,K02272,K02264,K00416,K18181,K18179,K03941,K18182,K18177
ko04110:Cell cycle	-0.4714812402853061	-3.358652501901899	0.0007832349107061987	0.3251993623138179	0.011233826433557479	111	K03352,K02607,K03359,K02603,K06639,K02213,K06634,K11268,K02608,K02537,K02604,K02365,K04683,K06671,K02178,K02180,K11273,K03348,K06679,K02212,K02087,K03351,K03358,K02214,K04681,K03868,K11267,K02605,K02606,K11547,K06620,K02209,K03357,K06628,K06636,K06670,K06672,K03350,K03347,K02202,K03349
ko00563:Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	-0.7240864132330533	-3.3495278638058408	0.0008094941327898564	0.33404329558729884	0.011287945962791885	26	K03860,K05291,K05292,K01127,K05289,K03859,K23362,K05283,K05293,K08098,K05287,K03858,K07541,K05310
ko00361:Chlorocyclohexane and chlorobenzene degradation	0.7489498185770198	3.332039081523951	0.0008621214839446001	0.35142112049810664	0.011696891484869978	25	K16249,K07104,K16244,K16246,K16242,K15237,K10676,K16245,K21607,K03381,K23529
ko04260:Cardiac muscle contraction	-0.6053345736754224	-3.2789089210843083	0.0010420926306393685	0.4074993241596009	0.013766592120551658	43	K02266,K02256,K02261,K02263,K02267,K00418,K02272,K02264,K04859,K00417,K02265,K00416,K00419,K02262,K00420
ko00910:Nitrogen metabolism	0.5589985747930479	3.193299438810721	0.0014065700788139512	0.5066790161786218	0.018105081527297527	62	K19823,K10534,K26139,K20934,K01674,K02305,K15579,K00372,K00370,K00368,K02591,K15577,K00374,K01948,K00367,K15578,K02567,K15864,K02575,K01743,K00360,K04561,K00362,K10945,K00376,K15576
ko04626:Plant-pathogen interaction	-0.5560580885468471	-3.181142524350535	0.0014669544084748853	0.5214295187231849	0.01841027782635981	53	K13420,K18835,K13457,K13430,K20600,K12795,K13424,K13435,K20536,K05391,K13475,K13413,K15397
ko03008:Ribosome biogenesis in eukaryotes	-0.5004109549327962	-3.157764895757519	0.0015898372017761897	0.5501015424990768	0.01926319472916291	75	K14546,K11108,K07936,K14570,K14547,K14531,K14539,K14552,K14526,K14572,K14559,K11128,K11883,K14290,K14548,K14522,K14525,K01164,K14543,K14524,K14560,K14557,K14538,K12845,K12618,K14566,K03097,K14284,K14575,K14551,K14545,K14532,K11129,K14556,K14528
ko00622:Xylene degradation	0.7018980047243691	3.1537879023939746	0.0016116617104080522	0.555011500418465	0.01926319472916291	28	K18364,K10217,K07104,K05783,K01617,K05784,K10619,K05549,K00141,K05550,K00055,K18227
ko00621:Dioxin degradation	0.7626897402738734	3.116594233257422	0.0018295319850105685	0.6011884289336277	0.021358722243611756	20	K18364,K15755,K01617,K15751,K00480,K08690
ko03050:Proteasome	-0.578631721992592	-3.097569151331428	0.001951148688331683	0.6248515402148368	0.022260832762329655	44	K03033,K02732,K03029,K03031,K02730,K06693,K11599,K02738,K02726,K02729,K03035,K02739,K03036,K02728,K03039,K03037,K06699,K02727,K02737,K06691,K02731,K02736,K03420,K10881,K03038
ko00350:Tyrosine metabolism	0.5223579792081983	3.0563773146833393	0.0022402914118277995	0.6756356696908832	0.024691133358052397	71	K16163,K05921,K00135,K01800,K16901,K23492,K01826,K23470,K00146,K15849,K00055,K00157,K00450,K18857,K00457,K01801,K00451,K00455,K01555,K22330,K18933,K13953,K00151,K10219,K00505,K00270,K16902,K02509
ko01052:Type I polyketide structures	0.5041244870321249	3.053414197384163	0.002262534132411176	0.6792454082953429	0.024691133358052397	81	K19205,K20786,K19207,K16389,K16033,K20787,K24565,K15673,K16392,K14375,K20789,K16035,K24567,K16420,K16391,K16036,K15991,K16025,K15467,K16383,K14374,K15670
ko00906:Carotenoid biosynthesis	0.5835289252551908	3.0214373536546604	0.0025157769256447526	0.7176227394186946	0.026870638652631187	46	K02292,K10210,K15746,K09838,K09840,K09879,K22502,K09847,K20611,K22445,K06443
ko00195:Photosynthesis	-0.5604954550832142	-2.9852430820157596	0.002833530531937578	0.7593595563768728	0.029634006813180503	45	K02712,K02706,K08901,K02704,K02697,K02689,K02708,K02709,K02634,K02690,K02640,K02705,K02710,K02637,K02635,K02691
ko00194:Photosynthesis proteins	-0.49501172138739585	-2.8811637102088112	0.003962097879082194	0.8637036646413278	0.04017747474567965	66	K02712,K02704,K02708,K02709,K02635,K02689,K02634,K02711,K02690,K02640,K08926,K02710,K02637,K02706,K02691,K08901,K02697,K02705,K08912
ko03018:RNA degradation	-0.46787882976325984	-2.878024505990204	0.004001740512517893	0.8663998624881812	0.04017747474567965	79	K12613,K12591,K12602,K03654,K10643,K12606,K12623,K12627,K12601,K12594,K12626,K12622,K12625,K12580,K12573,K12581,K12584,K12596,K00962,K12603,K12572,K12597,K12571,K12612,K00937,K12618,K12590,K12586,K12587,K12624,K12615,K12621,K12604,K12592,K12585,K03681,K12620,K03678,K12608,K11927,K12600,K12609,K12595
ko00535:Proteoglycans	0.6714239062485994	2.8024854561416994	0.005071050281993061	0.9220855422223161	0.04991504395216699	25	K06794,K06255,K06792,K08114,K06795
ko01054:Nonribosomal peptide structures	0.5847777172317861	2.7795486124897195	0.005443450534245109	0.9354346047262452	0.05252354891161503	40	K16099,K16110,K16098,K16109,K16129,K16106,K15665,K16102,K16128,K16131,K16122
ko00380:Tryptophan metabolism	0.513979231247631	2.768101062592656	0.005638396824696024	0.9414857520476141	0.05252354891161503	64	K03781,K01782,K00669,K16901,K00486,K00837,K10217,K00157,K15067,K00149,K20219,K00252,K01556,K23234,K01692,K00466,K00452,K16902,K00453
ko00627:Aminobenzoate degradation	0.49128795694734084	2.767434283731866	0.0056499435084207406	0.9418258590559357	0.05252354891161503	74	K04099,K21759,K04100,K15059,K03863,K05599,K11311,K14333,K21725,K03862,K15063,K05600,K04101,K04108,K15060,K01576,K23526,K14579,K23527,K01612,K09461,K23529,K10219,K03380,K00141,K04110,K15058
ko01059:Biosynthesis of enediyne antibiotics	0.5552779359716056	2.758631483873695	0.005804394961083537	0.9461899796778027	0.052978295826617006	46	K21193,K15320,K21185,K21163,K21178,K21166,K20420,K21162,K16431,K21164,K20421,K15315,K21254,K20423
ko00920:Sulfur metabolism	0.4545279186892859	2.6933137706645875	0.007074565539285871	0.9716762296405348	0.06222643130898187	100	K22622,K00299,K04091,K17223,K17224,K17228,K17225,K08354,K17230,K08359,K16964,K03119,K17486,K05908,K15765,K01011,K00185,K07308,K23304,K17995,K00184,K21310,K08353,K05301,K08357,K21309,K17725,K02048,K16965,K17229,K15422,K17993,K21307,K08358,K17994,K00387,K10764,K20034,K16966
